,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Blooming,EVI_Podding,PDSI_Podding,PDSI_Dropping leaves,PDSI_Harvest,PIC
20026,2012,nebraska_washington,1.96896,-3.3743743683653955,-3.446914416484891,-4.454561989887079,0.4897826433047301,-5.257262216155188,-6.457597084270166,-6.626658191273437,0.5241599475695086
20067,2012,nebraska_york,3.75648,-2.9166487025553347,-3.1003975546047755,-4.219241894301722,0.6021424664849391,-4.914734176862037,-6.056623489133014,-6.309103960542723,0.5241599475695086
20108,2012,nebraska_boyd,1.16256,-2.340434612378542,-2.4094957780940334,-3.947553617248208,0.2972740211913997,-4.600418519052825,-5.615325562773175,-5.961073134590116,0.5241599475695086
20181,2012,nebraska_holt,3.66912,-2.592817866769968,-2.622682599789178,-4.053812065459888,0.6090649057293508,-4.753638510235372,-5.920281095335639,-6.29195678803811,0.5241599475695086
20329,2012,nebraska_antelope,3.528,-2.839573585484501,-2.884931790595476,-4.168014632601094,0.592627358026666,-4.9311738966844345,-6.279616937762594,-6.676416427250177,0.5241599475695086
20369,2012,nebraska_boone,2.95008,-2.8444712338313254,-2.92245566445453,-4.153312358305024,0.5444913924126831,-4.977013680065298,-6.372166889702328,-6.7624739127115125,0.5241599475695086
20409,2012,nebraska_burt,2.27808,-3.609498990050256,-3.6895387844016536,-4.482138459560014,0.5480930521893701,-5.286241244981656,-6.473661689303712,-6.697753332076595,0.5241599475695086
20451,2012,nebraska_cedar,2.07648,-3.4083590789013605,-3.4198301684138297,-4.478642139664615,0.5119763625002383,-5.215831413154144,-6.52345866176498,-6.892227803885219,0.5241599475695086
20493,2012,nebraska_cuming,2.02272,-3.733672957907905,-3.823711964944033,-4.607467303075508,0.5077188714262577,-5.408891396733452,-6.6444929398169466,-6.944168740290504,0.5241599475695086
20535,2012,nebraska_dakota,1.92864,-3.586619569602127,-3.620380810367133,-4.26739330545157,0.4871123214935932,-5.043255946325685,-6.3278530289432,-6.682695561451112,0.5241599475695086
20573,2012,nebraska_dixon,1.68672,-3.7197667606850713,-3.752510852341292,-4.5506810405087705,0.4683979379396134,-5.324324798680398,-6.598101796889016,-6.954790605002922,0.5241599475695086
20612,2012,nebraska_knox,1.8816,-2.853580998790848,-2.8756935001809,-4.106031458694618,0.4058617463509605,-4.8096357764619775,-6.093999595353098,-6.479283138310715,0.5241599475695086
20652,2012,nebraska_madison,2.36544,-3.316129586331088,-3.419716355682357,-4.477202600677892,0.5348171591129578,-5.322668356075,-6.636188730930786,-6.992662743242267,0.5241599475695086
