,Year,sta_con,yield(t/ha),PDSI_Planting,PDSI_Emerging,PDSI_Silking,EVI_Dough,PDSI_Dough,PDSI_Dent,PDSI_Maturity,PDSI_Harvest,PIC
18949,2012,nebraska_greeley,10.1353923392,-2.180915340824205,-2.1840385506762567,-3.7086036392394623,0.4159753772355189,-4.561440417275426,-5.074596509219913,-5.661948488317653,-6.280657103208883,0.5796538287734367
18991,2012,nebraska_hall,11.596745318800002,-2.2676147584220177,-2.363237069588181,-3.899009513847772,0.5323444381083836,-4.618133510561341,-5.013498840662709,-5.464029926845666,-5.869514124257206,0.5796538287734367
19032,2012,nebraska_howard,9.3827641952,-2.147104988269864,-2.167698750796162,-3.900400754773391,0.4759610956344459,-4.702295487162846,-5.1588225987351946,-5.680352713747776,-6.16521871156772,0.5796538287734367
19074,2012,nebraska_sherman,9.7089030576,-1.899445909198867,-1.890212113299523,-3.7007850392096975,0.4375212749419102,-4.541487216650243,-5.01887508947527,-5.592892403423868,-6.132316419308684,0.5796538287734367
19116,2012,nebraska_valley,10.179295647600002,-1.9886721326028065,-1.924078538329875,-3.675752718135959,0.4873678100220958,-4.492490424810212,-4.932478122980434,-5.495169853903557,-6.154422477555405,0.5796538287734367
19157,2012,nebraska_butler,8.8559244944,-3.02744429653745,-3.059968406302837,-4.206379997996754,0.5417546747076761,-4.91927525384218,-5.438591168169984,-5.955901941204375,-6.414909696542289,0.5796538287734367
19199,2012,nebraska_cass,5.2872127116000005,-2.822450500785074,-2.810645441272204,-4.139516045461472,0.4887045538955454,-4.902471879542581,-5.364090931070275,-5.826011288354006,-6.046317866455143,0.5796538287734367
19240,2012,nebraska_colfax,6.8740037152,-3.336372046991233,-3.409631549293436,-4.506707600492562,0.4970753350219619,-5.275597567395828,-5.845476012933901,-6.408831842483452,-6.920043802344396,0.5796538287734367
19282,2012,nebraska_dodge,8.962546814800001,-3.376354769073325,-3.422021554435031,-4.533484649747564,0.5415784795794585,-5.3218545596996325,-5.93805656756001,-6.473140417439288,-6.869766024036563,0.5796538287734367
19324,2012,nebraska_douglas,7.6768070688,-3.28238562050302,-3.245812929923853,-4.314229749824724,0.4712613525487523,-5.089719390204779,-5.667861924353626,-6.142598559302363,-6.430425131139195,0.5796538287734367
19364,2012,nebraska_hamilton,12.292926352,-2.743662182438377,-2.83603358185354,-4.2204204716058165,0.6031712116035587,-4.895536215066983,-5.284774693150915,-5.704447331040388,-6.101281715856178,0.5796538287734367
19405,2012,nebraska_lancaster,5.0990556756,-2.4910470317461573,-2.5339683187721698,-3.815503423892952,0.4319202236410391,-4.522933746179078,-5.022831024535427,-5.626445241674907,-5.981043074494434,0.5796538287734367
19447,2012,nebraska_merrick,9.9221476984,-2.540738365565685,-2.647015667067784,-4.105596667874528,0.4963693459372787,-4.857158194082391,-5.325076286555965,-5.822446111147941,-6.266793118053367,0.5796538287734367
19488,2012,nebraska_nance,8.028033536,-2.4843747154122866,-2.561147006967965,-3.9301224092919886,0.4409904317711085,-4.726883908512219,-5.254151635069742,-5.8260342255680575,-6.38753915745842,0.5796538287734367
19529,2012,nebraska_platte,9.6775435516,-3.089349338902057,-3.1610742976483963,-4.307015253722172,0.5531813668139876,-5.108629506250463,-5.66808373343734,-6.222463718450169,-6.751435102095684,0.5796538287734367
19571,2012,nebraska_polk,10.0601295248,-2.9409770942326534,-3.008282562760087,-4.278063280973854,0.5538927926657182,-5.014488871829061,-5.509871419061085,-5.983112731674862,-6.379492019198136,0.5796538287734367
19611,2012,nebraska_sarpy,6.9053632212,-2.8573057806041167,-2.809350834974472,-4.05928957789183,0.4782456699475156,-4.830726057749147,-5.3055588120388,-5.756308679220138,-6.023402056012551,0.5796538287734367
19651,2012,nebraska_saunders,7.407115317200001,-3.192557739304392,-3.19975672980709,-4.302727245308997,0.5276047498443917,-5.074496331048964,-5.647821022170092,-6.166950894861131,-6.540370902592545,0.5796538287734367
19692,2012,nebraska_seward,9.2573261712,-2.803312426265052,-2.7977035952906046,-4.009456710308315,0.5389112212894767,-4.713190733104121,-5.178531934757929,-5.729392757725329,-6.201794497342322,0.5796538287734367
19734,2012,nebraska_washington,6.2279978916,-3.391764640028451,-3.386936317225389,-4.469693824268775,0.4993123346784868,-5.276919970838288,-5.8803782191233935,-6.356426609142015,-6.641640355163654,0.5796538287734367
19776,2012,nebraska_york,12.1173131184,-2.811463009709586,-2.8659219163102585,-4.184913607466109,0.6061139819776677,-4.874438214135829,-5.310722448992445,-5.80542375700868,-6.249629056240982,0.5796538287734367
19816,2012,nebraska_boyd,4.528312666400001,-2.3540120619353253,-2.265687817569382,-3.902499980541296,0.3155830724035386,-4.5547162174657965,-4.901648463814193,-5.342918441805778,-5.916296311601281,0.5796538287734367
19853,2012,nebraska_brown,10.2106551536,-1.6850891505456462,-1.6086853527950915,-3.594521606585179,0.4251141116491983,-4.308400212191625,-4.728341607937318,-5.281928652717543,-5.907456658941486,0.5796538287734367
19922,2012,nebraska_garfield,10.1040328332,-1.9312500357627864,-1.850000023841858,-3.766250133514404,0.3600510325909239,-4.515000104904175,-4.950833320617676,-5.5291666984558105,-6.252500057220459,0.5796538287734367
19964,2012,nebraska_holt,11.697095738000002,-2.613707496987777,-2.545442414404059,-4.023373128239477,0.5498821396370666,-4.714611830079015,-5.132821806556104,-5.632339040142843,-6.249867544042491,0.5796538287734367
20036,2012,nebraska_logan,10.7312229532,-1.3853459033326283,-1.242693917181507,-3.42401993074757,0.4445595994604273,-4.037631087832981,-4.461642340960659,-5.0430468443304735,-5.606045646487542,0.5796538287734367
20205,2012,nebraska_antelope,10.969555198800002,-2.9166463833500624,-2.906537028078451,-4.165932434991722,0.577010520989129,-4.916463166608259,-5.401379788113232,-5.978887268116285,-6.640530373829252,0.5796538287734367
20245,2012,nebraska_boone,8.893555901600001,-2.7423328595683474,-2.76764021557062,-4.068549467929676,0.5163848801700642,-4.893017613884869,-5.424407697552471,-6.029221706599041,-6.682929332027224,0.5796538287734367
20286,2012,nebraska_burt,7.883779808400001,-3.531563030059224,-3.580730762551984,-4.464987312840796,0.5381891934876166,-5.266625704714578,-5.82603289676095,-6.302406872240944,-6.674678685015024,0.5796538287734367
20328,2012,nebraska_cedar,6.2154540892000005,-3.361896085180544,-3.331938619697504,-4.3705122743595535,0.4622084824270133,-5.108589959334432,-5.589362065238638,-6.165884846871257,-6.786660864596691,0.5796538287734367
20370,2012,nebraska_cuming,6.0022094484,-3.5584707139439047,-3.620691178365494,-4.587785028306519,0.4711937417714246,-5.394058248859716,-5.914008111977393,-6.43150836197393,-6.924804209678812,0.5796538287734367
20412,2012,nebraska_dakota,5.751333400400001,-3.6015545302882583,-3.589044957673124,-4.236347266736377,0.4753535318209871,-5.023116986697957,-5.520036053902369,-6.070570633618527,-6.666862002161521,0.5796538287734367
20450,2012,nebraska_dixon,4.8544515288,-3.613121321010469,-3.594127400331879,-4.41964542407098,0.4410276315118689,-5.191837599264627,-5.673433799454494,-6.243032034814122,-6.857033271705761,0.5796538287734367
20490,2012,nebraska_knox,6.0712003616,-3.060896208729333,-3.0406033605459246,-4.250570822003434,0.3941125907162954,-4.962048298653476,-5.44614886899149,-6.044374550848794,-6.701637756635819,0.5796538287734367
20532,2012,nebraska_madison,7.0621607512,-3.3283990884777204,-3.373496984458427,-4.520416043973668,0.4904526642861405,-5.37017823426728,-5.890662812769839,-6.434182850453055,-7.013925360217784,0.5796538287734367
20574,2012,nebraska_pierce,8.768117877600002,-3.248611804859874,-3.2349178875039177,-4.377725955085683,0.5210978512957458,-5.118346749279114,-5.581171679477794,-6.125300872288936,-6.736510742896965,0.5796538287734367
20616,2012,nebraska_stanton,4.327611828,-3.527681264693869,-3.578441417803754,-4.61749853776849,0.4247154827392452,-5.442018018809554,-5.964789505113089,-6.524496071739655,-7.071175760617245,0.5796538287734367
20657,2012,nebraska_thurston,5.0865118732,-3.7663902502509536,-3.767237327519456,-4.4592039620939214,0.4979163115748858,-5.237922666898204,-5.7423042296962175,-6.253481109034553,-6.755618688559198,0.5796538287734367
20696,2012,nebraska_wayne,4.823092022800001,-3.766941332641983,-3.7398880265467342,-4.756351406354321,0.4425505278520764,-5.5560154735527325,-6.034310135397409,-6.553349877899497,-7.105764492604223,0.5796538287734367
20737,2012,nebraska_cheyenne,5.945762337600001,-2.217812530696392,-2.3184375166893005,-4.080625042319298,0.2381118068025147,-4.323437497019768,-4.756250063578288,-5.335000018278758,-5.762187480926514,0.5796538287734367
20772,2012,nebraska_deuel,6.5102334456,-1.8949318802318509,-1.99264820636465,-3.887027284655815,0.241484787255874,-4.2646835534236365,-4.721525212128956,-5.300122872886494,-5.747944727348974,0.5796538287734367
20810,2012,nebraska_garden,7.5325533412,-2.312833699268357,-2.4026100745391323,-4.361564763474497,0.2972171833410391,-4.903989081205659,-5.378454921115488,-5.9126593776932,-6.332479338862382,0.5796538287734367
20847,2012,nebraska_sheridan,10.0224981176,-2.557500004768372,-2.659999966621399,-4.252500057220459,0.3995591493018985,-4.980000019073486,-5.439999898274739,-5.916666507720947,-6.208750009536743,0.5796538287734367
20888,2012,nebraska_adams,11.6531924296,-2.065513608549538,-2.213388495628627,-3.366527949007801,0.6083335750904418,-3.861454743383864,-4.186881728655359,-4.614296837231771,-5.026026350725779,0.5796538287734367
20930,2012,nebraska_franklin,10.7312229532,-1.1047322374206412,-1.248771282332438,-2.8486278006184858,0.5567371164044297,-3.2734125819570608,-3.545131791567409,-3.937894855043062,-4.369780585363703,0.5796538287734367
20972,2012,nebraska_furnas,5.092783774400001,-0.9687878009658876,-1.1248551010952978,-3.10409243157028,0.3585062937196979,-3.5307785893030843,-3.8392047161687946,-4.326758574574748,-4.80818522389975,0.5796538287734367
21014,2012,nebraska_gosper,9.8217972792,-1.315220769580436,-1.4125135179763837,-3.3152425184342027,0.448963538552254,-3.858288879601853,-4.13633525091285,-4.558083350785114,-5.031351941449631,0.5796538287734367
21054,2012,nebraska_harlan,9.0503534316,-1.0686229080573892,-1.1674794509796491,-2.9326678449596466,0.4396467804120907,-3.342502564398408,-3.6651996324753022,-4.114350051771743,-4.550132367975141,0.5796538287734367
21096,2012,nebraska_kearney,12.606521412,-1.5070515748244433,-1.633068987247932,-3.167205652674439,0.6058804253209014,-3.654278008482564,-3.937365081636195,-4.34942163236643,-4.783408434397012,0.5796538287734367
21137,2012,nebraska_phelps,12.9577478792,-1.278109517373729,-1.379365951695411,-3.1408951038735777,0.6348367842816218,-3.6738654471245766,-3.938967576249952,-4.323429646363532,-4.768945351120023,0.5796538287734367
21179,2012,nebraska_webster,8.009217832400001,-1.4063002545788443,-1.5923157800162295,-2.954034241593635,0.5172182213864438,-3.3887900067254177,-3.68418403039158,-4.114605812528947,-4.553374351734649,0.5796538287734367
21218,2012,nebraska_clay,10.4050840908,-2.202774349946377,-2.239306886620957,-3.371020235833388,0.6140672200946877,-3.852615853515384,-4.180391493702648,-4.669007905103398,-5.172722152735531,0.5796538287734367
21259,2012,nebraska_fillmore,10.9570113964,-2.546035566227601,-2.578266361640746,-3.7776621622630655,0.5936480434819319,-4.321767360685731,-4.702576919297793,-5.228945237957268,-5.708023102714465,0.5796538287734367
21300,2012,nebraska_gage,5.625895376400001,-2.317827029639365,-2.424768974083135,-3.885281336001912,0.4344446858610402,-4.44949222066988,-4.850804032567432,-5.347861284697743,-5.654043966699301,0.5796538287734367
21342,2012,nebraska_jefferson,7.745797982000001,-2.1765151155715614,-2.289000766789015,-3.7748476203049175,0.5170597160500037,-4.234743297100067,-4.538903207294741,-5.020722679655443,-5.366516779581063,0.5796538287734367
21383,2012,nebraska_johnson,5.4377383404,-2.315291131984016,-2.421958685531968,-3.867547831737279,0.4190791532346941,-4.494261442800689,-4.943158595939804,-5.383668030220304,-5.581749983131887,0.5796538287734367
21424,2012,nebraska_nemaha,6.7172061852,-2.242918597437563,-2.381587644987793,-3.883319133719726,0.4539420033402621,-4.577979250185616,-5.006231883655665,-5.288656856564149,-5.309697214601417,0.5796538287734367
21466,2012,nebraska_nuckolls,8.843380692,-1.9078551623775009,-1.9967869598185504,-3.1362784724736,0.5309867867036511,-3.4527316557698864,-3.77169801596394,-4.276554615779034,-4.738241662446499,0.5796538287734367
21507,2012,nebraska_otoe,5.0990556756,-2.480161061747445,-2.534616753424753,-3.953187590215969,0.4608996697925208,-4.695134934915771,-5.142430327001054,-5.573763401963556,-5.749102250241226,0.5796538287734367
21549,2012,nebraska_pawnee,4.2711647172,-2.2469061677026567,-2.4147701391315097,-3.848620666397943,0.3969491502857786,-4.355411802671878,-4.724878643055376,-4.999489089386065,-5.043237544110909,0.5796538287734367
21591,2012,nebraska_richardson,6.453786334800001,-2.013893712925542,-2.1756384062872063,-3.803665629093224,0.5091722747395243,-4.401603650687618,-4.832798077761888,-4.962663979562183,-4.767237437132224,0.5796538287734367
21633,2012,nebraska_saline,7.7269822784,-2.487691348373307,-2.5221756358166187,-3.820084807229168,0.4488490143835419,-4.411646976816752,-4.828177394506264,-5.402396442106196,-5.818557520848546,0.5796538287734367
21674,2012,nebraska_thayer,10.5179783124,-2.086532381093521,-2.18897298612866,-3.4686101077444755,0.5882853038679057,-3.812581554923367,-4.114402392800501,-4.603282892734232,-5.001950018117821,0.5796538287734367
21716,2012,nebraska_chase,10.850389076,-1.647935930385755,-1.6322309850621894,-3.40773457697283,0.4534381779684971,-3.718147964163915,-4.126786492264152,-4.689253988299183,-5.199561682154877,0.5796538287734367
21758,2012,nebraska_dundy,8.5987765452,-1.6457799010431535,-1.6538255751434048,-3.314566039225236,0.3634341714259413,-3.577901430431451,-3.912866993445307,-4.427902681656389,-4.911527791523961,0.5796538287734367
21799,2012,nebraska_frontier,7.3255806016,-1.5386378695890022,-1.6461791212439345,-3.628900699583987,0.3810677587464055,-4.106181834842323,-4.42409194029705,-4.896431847157511,-5.37901554326796,0.5796538287734367
21840,2012,nebraska_hayes,8.1660153624,-1.6027995569698372,-1.652313550259103,-3.605349029042929,0.4019189072495437,-3.966003329171653,-4.327555730213844,-4.842161978015724,-5.36735024439741,0.5796538287734367
21882,2012,nebraska_hitchcock,4.5408564688,-1.3890264689793503,-1.502083042040682,-3.4258987889423844,0.2810529239634164,-3.7441075145768847,-4.02594383171152,-4.5129947360608575,-5.01420209176774,0.5796538287734367
21921,2012,nebraska_keith,8.9311873088,-1.8501257438593728,-1.7993263506781396,-3.736741632135604,0.4207917362097396,-4.309034527529703,-4.763448568401065,-5.299793175469216,-5.755491009236433,0.5796538287734367
21962,2012,nebraska_lincoln,10.7437667556,-1.5239939894308234,-1.463775280927096,-3.580156354816471,0.4419009562932297,-4.125012235973225,-4.544892354922247,-5.0935767031154455,-5.628935230803078,0.5796538287734367
22004,2012,nebraska_perkins,7.037073146400001,-1.826319142207388,-1.783448896302671,-3.6743095962875705,0.3743589564300033,-4.111453363943619,-4.5188716547335375,-5.049316532460175,-5.553558379230273,0.5796538287734367
22046,2012,nebraska_red willow,6.453786334800001,-1.2800566694598356,-1.4333280813859153,-3.442155536716471,0.3456182883271049,-3.828872151188647,-4.145338364612346,-4.656580992129347,-5.113889746942208,0.5796538287734367
22084,2012,north dakota_eddy,8.009217832400001,-1.6361418706779964,-1.814739195770428,-2.9599375724208694,0.4373347124624042,-3.354078524532249,-3.512970129142896,-3.553328844872791,-4.105408913475059,0.0959534678189476
22122,2012,north dakota_foster,8.8872840004,-0.0205062544649756,-0.2916928313855312,-2.508871749107972,0.5539050431945098,-3.020711298972841,-3.240723322222244,-3.4186814863444406,-4.089067421950303,0.0959534678189476
22156,2012,north dakota_sheridan,6.296988804800001,-1.9366666078567505,-1.6225000023841858,-2.4350000619888306,0.3363685297241597,-2.771666685740153,-2.9725000858306885,-3.1100000143051147,-3.634999910990397,0.0959534678189476
22189,2012,north dakota_stutsman,8.2538219792,-1.13801936830576,-1.0067935473689276,-2.7825059078570464,0.5202138396313615,-3.219426346174155,-3.482279271619065,-3.8105308595021112,-4.59552092947298,0.0959534678189476
22229,2012,north dakota_wells,8.2224624732,0.7868788492708921,0.8224538721941494,-1.743090390389256,0.487149439874526,-2.313244146321239,-2.5884732478659096,-2.730738004855124,-3.250731867324529,0.0959534678189476
22268,2012,north dakota_barnes,7.871236006,-2.34684601224067,-2.279057647749859,-3.398623468320064,0.5098644321694358,-3.7779402687093167,-4.029480292907916,-4.4012753638443725,-5.222677773455695,0.0959534678189476
22309,2012,north dakota_cass,8.1346558564,-2.7728285026799093,-2.827129986409931,-4.048619322085675,0.5635088438856967,-4.4203122904650405,-4.539418301755903,-4.8818545380499305,-5.739689365828643,0.0959534678189476
22351,2012,north dakota_griggs,7.589000452,-2.298615301765273,-2.2720824634257832,-3.3756965617381183,0.5064077177244402,-3.787036297813295,-4.088697614700301,-4.491229612435868,-5.253872264309874,0.0959534678189476
22389,2012,north dakota_steele,7.5639128472,-2.632629288419252,-2.7795405091320755,-3.957560251144276,0.5262960388552823,-4.38248320678523,-4.642775982669627,-4.948198307636243,-5.660676571338179,0.0959534678189476
22430,2012,north dakota_traill,7.933955018000001,-3.048603200215592,-3.215186231203898,-4.373977190852692,0.5352847937741112,-4.757684373897827,-4.919676510816765,-5.178686910651235,-5.932055655826605,0.0959534678189476
22471,2012,north dakota_benson,6.8363723080000005,-1.6730696209736236,-1.688727725002482,-2.415282446107776,0.4293735054372867,-2.792443550774422,-2.9033437277364973,-3.06273879005666,-3.7703403733240566,0.0959534678189476
22508,2012,north dakota_mchenry,5.575720166800001,-1.553333322207133,-1.2524999976158142,-2.0450000166893005,0.3985979983426739,-2.546666701634725,-2.870000123977661,-3.25,-3.878333330154419,0.0959534678189476
22541,2012,north dakota_pierce,6.077472262800001,-0.9755831696848372,-0.9222482207205032,-1.927913678206986,0.3921064809267189,-2.4300054506926023,-2.743765529033169,-3.128772039909313,-3.910300876207021,0.0959534678189476
22597,2012,north dakota_grand forks,8.3541723984,-2.7712864360957847,-2.959082245731923,-4.337927188645775,0.5131563810278458,-4.631270544777018,-4.669432166248383,-4.881281062765103,-5.578633501373276,0.0959534678189476
22635,2012,north dakota_nelson,7.1562392692,-2.717952608808288,-2.82870208550566,-4.074448854968951,0.4170285645483371,-4.387233718261678,-4.449476721949471,-4.587639767902727,-5.27195953256406,0.0959534678189476
22670,2012,north dakota_pembina,6.4349706312,-2.375555568271213,-2.3858333428700766,-3.082500060399373,0.4719289851003758,-3.280000024371677,-3.5041666825612383,-3.909166653951009,-4.650555610656738,0.0959534678189476
22706,2012,north dakota_ramsey,8.5046980272,-2.495416690905889,-2.6318750083446503,-3.646562442183495,0.417123585216724,-3.886666645606359,-3.755624994635582,-3.673124998807907,-4.300416658322017,0.0959534678189476
22738,2012,north dakota_towner,8.216190572,-1.7099999984105427,-1.7950000166893003,-2.5824999809265137,0.4068531580518401,-2.875,-2.802500009536743,-2.877500057220459,-3.646666606267293,0.0959534678189476
22769,2012,north dakota_walsh,8.1095682516,-2.6088889042536416,-2.768750031789144,-4.086250007152557,0.4759238345610455,-4.328611201710171,-4.409166733423868,-4.677916685740152,-5.395555602179633,0.0959534678189476
22805,2012,north dakota_ward,5.7764210052000005,0.582222236527337,0.8541666865348816,-0.3916666656732558,0.3489920627601439,-1.7161111136277516,-2.256666660308838,-2.650833288828532,-3.3494444423251686,0.0959534678189476
22839,2012,north dakota_williams,7.187598775200001,0.7264492749304012,0.8252174044432847,-1.2776992856592373,0.3922329653361209,-2.0237318461643903,-2.115978283294733,-2.4871376338212388,-3.1332246848350565,0.0959534678189476
22868,2012,north dakota_burleigh,6.0837441640000005,-2.039660614184154,-1.7849092636137236,-2.572676344984962,0.3784837212892963,-2.773313151732568,-2.819838653649053,-2.939571639462825,-3.627903210059289,0.0959534678189476
22908,2012,north dakota_morton,5.450282142800001,-1.551262169989987,-1.3330869516836326,-2.715193712758453,0.3177271723297266,-2.950691729446332,-3.051812298118833,-3.1716185738446683,-3.797814238464094,0.0959534678189476
22944,2012,north dakota_dickey,8.956274913600001,-2.3754236707864806,-2.2199560062710084,-3.296994831280588,0.5449538397711001,-3.495764040098188,-3.67947104981804,-4.031559998620997,-4.727094911869344,0.0959534678189476
22982,2012,north dakota_logan,4.9359862444,-2.185000022252401,-1.9566666881243384,-2.790000001589457,0.3542535376934472,-3.012777805328369,-3.15666663646698,-3.4183333714803057,-4.011111153496636,0.0959534678189476
23016,2012,north dakota_mcintosh,6.0398408556000005,-2.0360760484312728,-1.7705764690938506,-2.925779704908723,0.4693520652948493,-3.179490287519967,-3.3188865532718816,-3.582289146783862,-4.305070714175122,0.0959534678189476
23050,2012,north dakota_ransom,9.740262563600002,-2.0290377413938794,-2.012599293271931,-3.212264216702561,0.5516118839095289,-3.388604231593314,-3.399134073921297,-3.720119408634094,-4.545603429469459,0.0959534678189476
23090,2012,north dakota_richland,9.746534464800002,-2.095731560676873,-2.055498012855016,-3.1226370911354224,0.6210675192701586,-3.358359898132788,-3.312784270058679,-3.5689827711166027,-4.447909439094867,0.0959534678189476
23132,2012,north dakota_sargent,8.7367583716,-2.00056674108648,-1.9234459978084444,-2.960905928347951,0.5128661921132324,-3.2004000818123406,-3.316642235016621,-3.6675477565457735,-4.438987440889902,0.0959534678189476
23174,2012,ohio_fairfield,6.6293995684,3.003786603971666,2.849412639565248,0.2203106663020772,0.5416085778446257,-2.92741885248496,-3.239025149817305,-3.2483666810392684,-3.159257215610047,0.0230468078172794
23214,2012,ohio_fayette,7.890051709600001,2.2837309183915147,2.078452974679482,-1.1404465654518952,0.6226705622796757,-3.0412178419439937,-3.4652581915231586,-3.854486958280113,-3.8560112890900062,0.0230468078172794
23295,2012,ohio_knox,8.7869335812,2.3148581739681875,2.154233809608725,-1.5033358573023952,0.6486022542975555,-2.7387910242697493,-3.018462668366693,-2.852421652559024,-2.3386368459730007,0.0230468078172794
23337,2012,ohio_licking,8.122112054,2.572881169322919,2.448952124330983,-0.8557779924799863,0.6131529189017874,-2.8683452245873986,-3.138120081626848,-2.9444352551282487,-2.5464007081076496,0.0230468078172794
23377,2012,ohio_madison,8.8371087908,2.5692496140570342,2.38984905154955,-0.2635130519269084,0.5988790934322522,-2.9780430783236,-3.449272403412065,-3.810119930919476,-3.5829524076694046,0.0230468078172794
23419,2012,ohio_marion,8.140927757600002,3.201550499367716,3.008726983594895,0.446000987005234,0.5729562075007677,-3.080971989369393,-3.4876883194287625,-3.354858726489545,-2.5266239973068245,0.0230468078172794
23461,2012,ohio_morrow,9.0754410364,2.801481216354708,2.671039070808782,-0.1419712406739725,0.6099241434898585,-2.832578942417044,-3.1570258389180386,-3.026503881706601,-2.1109432021425185,0.0230468078172794
23501,2012,ohio_pickaway,5.889315226800001,2.7262495822085047,2.554342891110456,-0.3711376326986238,0.5442107915273021,-3.0804047017955614,-3.4266618384849927,-3.6515564882989566,-3.724438672572223,0.0230468078172794
23584,2012,ohio_union,8.498426126,2.8156320233797976,2.6223890663411846,-0.3793483631282756,0.6117429177242345,-3.0734237019066444,-3.486489673381255,-3.695780676451743,-3.106765759344917,0.0230468078172794
23655,2012,ohio_coshocton,7.1687830716,2.1166666348775225,1.89722220102946,-2.296666622161865,0.4676610448517368,-2.912777741750081,-3.106666617923313,-3.015833298365276,-2.670000023312039,0.0230468078172794
23693,2012,ohio_holmes,7.977858326400001,1.8199999928474424,1.568333347638448,-2.3874999284744263,0.6198488726296517,-3.053333361943563,-3.2799999713897705,-3.2024999856948853,-2.7299999396006265,0.0230468078172794
23769,2012,ohio_ashland,7.4196591196,2.6650381837074817,2.347491148643232,-0.586328045325292,0.5578428852958153,-2.923689659689844,-3.328468369456085,-3.283314251408951,-2.504362551603448,0.0230468078172794
23809,2012,ohio_crawford,8.2600938804,3.130029812882092,2.9203120889308547,0.2810301504452152,0.5520776391832846,-3.099432483992948,-3.4768393857854405,-3.2698685750477607,-2.3547345154247847,0.0230468078172794
23851,2012,ohio_erie,8.868468296800001,4.099666123611561,3.6889453329512585,1.9625180789823768,0.541054577536925,0.541462448891016,-0.4372894498507786,-0.4224300857298814,-0.2235419904139367,0.0230468078172794
23891,2012,ohio_huron,8.774389778800002,3.7065454443110095,3.297521168822432,1.364010855897707,0.5876891772987701,-1.4331009964031125,-3.04964744311914,-2.9646299216768366,-2.223707247933488,0.0230468078172794
23930,2012,ohio_lorain,9.313773282,3.8937501311302185,3.444166660308838,1.7399999797344208,0.6308492980489712,0.6441666483879089,-1.611666699250539,-2.583750009536743,-1.6008333265781405,0.0230468078172794
23967,2012,ohio_ottawa,9.658727848,4.680000066757202,4.353333155314128,2.794999957084656,0.5826040508953524,1.7149999539057414,1.350000023841858,1.258750021457672,1.1116666793823242,0.0230468078172794
24006,2012,ohio_richland,7.68307897,3.092594602682624,2.824564250063695,0.3477308107085449,0.5471459927872524,-2.9785401439558505,-3.463784821022353,-3.4076333628700306,-2.5647843338108443,0.0230468078172794
24046,2012,ohio_sandusky,9.018993925600002,4.339508872300381,3.959944687846214,2.09344734585192,0.5539538172191015,0.5287009226626318,-0.7159254856708565,-0.9975975310450808,-0.9228801065749328,0.0230468078172794
24088,2012,ohio_seneca,7.175054972800001,4.009888899152295,3.6778502121313927,1.4913047441554264,0.5332947783474392,-1.673603569470452,-3.265714924237381,-3.201490638579501,-2.424600711398585,0.0230468078172794
24129,2012,ohio_wyandot,7.7269822784,3.5831774935122205,3.378438447840034,1.1369126979902868,0.5418083226881455,-2.6224355098904195,-3.434624995036657,-3.221222788136514,-2.307789409225182,0.0230468078172794
24302,2012,ohio_medina,7.225230182400001,3.375,2.984999974568685,1.225000023841858,0.4850235771639715,-1.7316666841506958,-3.039999961853028,-2.877499997615814,-2.125,0.0230468078172794
24340,2012,ohio_portage,8.655223656,2.8324999809265137,2.5249999364217124,-0.0949999690055847,0.5529057651283679,-2.8483333587646484,-2.890000025431315,-2.813750028610229,-2.513333320617676,0.0230468078172794
24378,2012,ohio_stark,7.432202922,2.654405554269659,2.335028105468279,-0.7937352302002063,0.5955550435972191,-2.9189853670893258,-2.983726776470423,-2.888237779297274,-2.517875164663477,0.0230468078172794
24415,2012,ohio_summit,6.453786334800001,2.8799999952316284,2.553333361943563,-0.0449999868869781,0.6128178875249791,-3.00166662534078,-3.2100000381469727,-3.117500066757202,-2.544999917348226,0.0230468078172794
24445,2012,ohio_trumbull,8.868468296800001,2.46999990940094,2.1499999364217124,-1.839999943971634,0.6482127353344767,-3.060000022252401,-3.0733333428700766,-3.084999978542328,-2.761666695276896,0.0230468078172794
24483,2012,ohio_wayne,7.896323610800001,2.7070959802428485,2.371153203258344,-0.5729334956969476,0.5993432187351329,-3.002017375328458,-3.2979854302508,-3.1932660156628905,-2.5160746189078904,0.0230468078172794
24525,2012,ohio_allen,6.9680822332000005,2.745784861301624,2.392735502121292,-2.2763661374699224,0.5826328892785259,-3.5018080258342343,-3.439905867874029,-3.251583281812358,-2.521895054932107,0.0230468078172794
24566,2012,ohio_defiance,5.0300647624,2.750231149628889,2.293770773323855,-3.3243078792407443,0.4613033365227729,-4.061560565040366,-4.19383669960807,-4.280494374437827,-4.384725227235136,0.0230468078172794
24608,2012,ohio_fulton,7.425931020800001,3.1188606787231783,2.6787002165177847,-2.28354552440974,0.5819236574194975,-3.516300278546916,-3.686213468117876,-3.853915375415227,-4.002454976249664,0.0230468078172794
24650,2012,ohio_hancock,8.805749284800001,3.460758222055055,3.0802680404212794,0.4546740936292125,0.5748659844741099,-3.093641224148497,-3.3486377727763377,-3.185890855977354,-2.419483700201703,0.0230468078172794
24690,2012,ohio_henry,6.1840945832,3.342382799479223,2.8396744839551427,-2.6975376750231668,0.5093148455313422,-3.7245951397344457,-3.800490808732334,-3.7877745988357447,-3.7281445481385744,0.0230468078172794
