Year,sta_con,irrigated cropland area,cropland area,PIC
2003,new york_kings,9.333333333333334,16.0,0.5833333333333334
2003,new york_nassau,116.0,20009.511102616758,0.005797243091303216
2003,new york_new york,4.0,4.0,1.0
2003,new york_queens,5.0,5.0,1.0
2003,new york_richmond,16.0,317.57857941834453,0.05038123172319909
2003,new york_suffolk,13576.0,45291.53712480253,0.29974694748360653
2003,new york_clinton,254.0,69124.0,0.0036745558706093398
2003,new york_essex,82.0,18644.0,0.0043981978116284055
2003,new york_franklin,438.0,60827.0,0.0072007496670886285
2003,new york_hamilton,3.0,1625.9375780274656,0.001845089282972045
2003,new york_warren,28.0,19810.915045395588,0.0014133622771002545
2003,new york_jefferson,211.0,181484.0,0.0011626369266712216
2003,new york_lewis,158.0,97402.0,0.0016221432824787992
2003,new york_st lawrence,242.0,173033.0,0.001398577150023406
2003,new york_columbia,2150.5,61490.0,0.034973166368515204
2003,new york_delaware,157.0,68197.5,0.00230213717511639
2003,new york_dutchess,1224.0,43528.0,0.02811983091343503
2003,new york_greene,441.0,24254.0,0.018182567823864106
2003,new york_orange,3868.0,54654.0,0.07077249606616168
2003,new york_putnam,30.0,30972.276837259535,0.0009686081574703643
2003,new york_rockland,63.0,6453.823148148148,0.00976165577423316
2003,new york_sullivan,115.0,26541.0,0.004332918880223051
2003,new york_ulster,4461.5,53391.53712480253,0.08356193210117287
2003,new york_westchester,72.0,1203.0,0.059850374064837904
2003,new york_broome,204.75,40318.0,0.005078376903616251
2003,new york_chemung,103.5,25982.0,0.0039835270571934416
2003,new york_schuyler,99.0,38745.5,0.0025551354350827836
2003,new york_tioga,572.0,55922.0,0.010228532598977146
2003,new york_tompkins,278.0,53108.0,0.005234616253671763
2003,new york_allegany,267.0,68542.0,0.0038954217851828077
2003,new york_cattaraugus,310.0,77030.0,0.004024406075554978
2003,new york_chautauqua,817.0,116154.0,0.0070337655181913665
2003,new york_steuben,3328.0,177644.0,0.018734097408299746
2003,new york_erie,1687.0,85767.0,0.019669569881189734
2003,new york_genesee,6923.0,125553.0,0.05514006037291024
2003,new york_livingston,645.3333333333334,125344.0,0.0051484980001701985
2003,new york_monroe,2675.0,66532.0,0.040206216557446044
2003,new york_niagara,3317.0,95331.0,0.03479455790876
2003,new york_ontario,741.0,121288.0,0.006109425499637227
2003,new york_orleans,4547.0,92204.0,0.04931456335950718
2003,new york_seneca,268.0,86509.0,0.0030979435665653286
2003,new york_wayne,1856.3333333333333,98793.0,0.018790130204906556
2003,new york_wyoming,2559.0,133091.0,0.019227445882892158
2003,new york_yates,559.6666666666666,66423.0,0.00842579628542322
2003,north carolina_beaufort,2332.0,149903.0,0.015556726683255171
2003,north carolina_carteret,247.0,44262.166666666664,0.005580386560380762
2003,north carolina_craven,2183.0,54788.0,0.03984449149448784
2003,north carolina_greene,4700.0,69838.0,0.06729860534379564
2003,north carolina_hyde,451.0,88317.16666666667,0.005106594980590787
2003,north carolina_johnston,5528.0,110141.0,0.050190210729882605
2003,north carolina_jones,2819.0,49599.0,0.05683582330288917
2003,north carolina_lenoir,3618.0,86471.0,0.04184061708549687
2003,north carolina_pamlico,1530.0,44535.0,0.03435500168406871
2003,north carolina_pitt,3986.0,124246.0,0.0320815157027188
2003,north carolina_wayne,6219.0,118284.0,0.05257684893983971
2003,north carolina_wilson,2693.0,80632.0,0.03339865065978768
2003,north carolina_alexander,1009.0,17436.0,0.05786877724248681
2003,north carolina_catawba,1319.0,26949.0,0.048944302200452705
2003,north carolina_chatham,712.0,54517.97582674843,0.013059912610524103
2003,north carolina_davidson,1432.0,38311.0,0.03737829866095899
2003,north carolina_davie,628.0,27732.0,0.022645319486513774
2003,north carolina_iredell,1524.0,55846.0,0.027289331375568528
2003,north carolina_lee,1405.0,14269.0,0.09846520428901816
2003,north carolina_randolph,1295.0,50099.5,0.025848561362887854
2003,north carolina_rowan,947.0,49001.0,0.019326136201302014
2003,north carolina_wake,4333.0,36094.333333333336,0.12004654470230783
2003,north carolina_bertie,6096.0,85948.0,0.07092660678549821
2003,north carolina_camden,1912.1069979716035,55653.333333333336,0.03435745683945143
2003,north carolina_chowan,6138.0,44295.0,0.13857094480189638
2003,north carolina_currituck,94.0,29135.0,0.003226360048052171
2003,north carolina_dare,6.0,2094.0,0.0028653295128939827
2003,north carolina_edgecombe,11586.0,96283.0,0.1203327690246461
2003,north carolina_gates,2254.0,49234.0,0.045781370597554535
2003,north carolina_halifax,2865.0,103929.0,0.027566896631354098
2003,north carolina_hertford,5553.0,52053.0,0.10667973027491211
2003,north carolina_martin,670.5,66661.0,0.010058354960171614
2003,north carolina_nash,8208.0,86031.0,0.09540746940056491
2003,north carolina_northampton,4078.0,86507.0,0.047140693816685356
2003,north carolina_pasquotank,729.0,93392.66666666667,0.0078057520576205125
2003,north carolina_perquimans,635.0,85634.0,0.007415278977976038
2003,north carolina_tyrrell,18.0,68444.66666666666,0.000262986159135847
2003,north carolina_washington,3996.0,98306.0,0.04064858706487905
2003,north carolina_alleghany,156.0,21488.5,0.0072596970472578355
2003,north carolina_ashe,483.0,23736.5,0.020348408569081374
2003,north carolina_avery,243.0,9963.0,0.024390243902439025
2003,north carolina_caldwell,760.0,10109.0,0.07518053219903056
2003,north carolina_surry,1817.0,39888.0,0.04555254713196952
2003,north carolina_watauga,250.0,9830.75,0.025430409683900007
2003,north carolina_wilkes,586.0,30598.0,0.01915157853454474
2003,north carolina_yadkin,1670.0,49570.0,0.03368973169255598
2003,north carolina_alamance,1679.0,25398.0,0.06610756752500196
2003,north carolina_caswell,2120.0,19722.0,0.10749416894838251
2003,north carolina_durham,633.0,4510.0,0.14035476718403547
2003,north carolina_forsyth,448.0,47683.576366559486,0.009395268436999676
2003,north carolina_franklin,4121.0,33700.0,0.12228486646884273
2003,north carolina_granville,3867.0,21026.0,0.18391515266812516
2003,north carolina_guilford,2828.0,36947.0,0.07654207378136249
2003,north carolina_orange,943.0,22348.75,0.0421947536215672
2003,north carolina_person,2279.0,24380.0,0.09347826086956522
2003,north carolina_rockingham,4002.0,61696.576366559486,0.0648658359294171
2003,north carolina_stokes,386.3333333333333,22247.5,0.017365247031501666
2003,north carolina_vance,1716.75,13844.0,0.12400678994510257
2003,north carolina_warren,1546.0,18788.5,0.08228437608111344
2003,north carolina_bladen,9628.0,64953.0,0.14823025880251875
2003,north carolina_brunswick,2164.0,20344.0,0.10637042862760519
2003,north carolina_columbus,3815.0,95577.0,0.0399154608326271
2003,north carolina_cumberland,2779.0,43353.0,0.0641016769312389
2003,north carolina_duplin,19078.0,141353.0,0.13496706826172772
2003,north carolina_harnett,3705.0,53128.0,0.06973723836771571
2003,north carolina_hoke,2237.0,36947.0,0.060546187782499254
2003,north carolina_new hanover,147.0,2056.0,0.07149805447470817
2003,north carolina_onslow,2154.0,39270.0,0.05485103132161956
2003,north carolina_pender,3292.0,33369.0,0.09865443974946807
2003,north carolina_robeson,4638.0,208305.0,0.02226542809822136
2003,north carolina_sampson,21586.0,168912.0,0.12779435445675855
2003,north carolina_scotland,1623.5,32627.0,0.04975940172249977
2003,north carolina_anson,566.0,28086.25,0.020152209711157595
2003,north carolina_cabarrus,388.0,26943.0,0.014400772000148462
2003,north carolina_cleveland,530.0,32424.0,0.01634591660498396
2003,north carolina_gaston,317.0,14730.5,0.021519975560911037
2003,north carolina_lincoln,625.0,23202.0,0.02693733298853547
2003,north carolina_mecklenburg,375.0,7778.75,0.04820825968182549
2003,north carolina_montgomery,983.0,38705.076366559486,0.025397185389596465
2003,north carolina_moore,2713.0,22010.5,0.12325935349037959
2003,north carolina_richmond,1073.0,40674.32636655949,0.026380277090026247
2003,north carolina_stanly,131.0,53903.0,0.0024302914494555034
2003,north carolina_union,801.0,110332.0,0.007259906464126454
2003,north carolina_buncombe,667.25,26358.793870696893,0.025314132477881803
2003,north carolina_burke,1924.5,11181.0,0.17212235041588408
2003,north carolina_cherokee,67.0,5082.0,0.013183785911058638
2003,north carolina_clay,39.0,19480.924101577126,0.0020019584182273294
2003,north carolina_graham,7.0,1164.0,0.006013745704467354
2003,north carolina_haywood,430.0,11083.0,0.03879815934313814
2003,north carolina_henderson,3227.0,22861.0,0.14115742968374087
2003,north carolina_jackson,91.33333333333331,41928.95659743972,0.0021782877692432335
2003,north carolina_macon,87.33333333333333,11845.13023088023,0.007372931460530126
2003,north carolina_madison,347.0,10809.0,0.03210287723193635
2003,north carolina_mcdowell,195.0,5589.0,0.03488996242619431
2003,north carolina_mitchell,181.0,4941.0,0.036632260675976525
2003,north carolina_polk,57.0,4579.0,0.012448132780082987
2003,north carolina_rutherford,136.0,24357.62720403023,0.005583466684205486
2003,north carolina_swain,55.5,4595.264553014554,0.012077650668358425
2003,north carolina_transylvania,137.0,15374.377204030226,0.008910930061224655
2003,north carolina_yancey,67.0,5396.0,0.012416604892512973
2003,north dakota_eddy,386.5,161988.42047764227,0.002385973014986864
2003,north dakota_foster,1184.0,230428.0,0.005138264447029007
2003,north dakota_kidder,14066.0,239415.0,0.05875154021260155
2003,north dakota_stutsman,5293.0,666183.0,0.007945264289241845
2003,north dakota_wells,944.3333333333334,455656.0,0.0020724698749348923
2003,north dakota_barnes,2323.0,618978.0,0.0037529605252529167
2003,north dakota_cass,11627.0,1025090.0,0.011342418714454341
2003,north dakota_griggs,2878.0,204304.0,0.014086850967186154
2003,north dakota_steele,2760.0,321339.21761133603,0.00858905433490616
2003,north dakota_traill,1957.0,477195.0833333333,0.004101048121304686
2003,north dakota_benson,6613.0,409690.0,0.016141472820913372
2003,north dakota_bottineau,4991.837657232704,653746.0,0.0076357448569210435
2003,north dakota_mchenry,6763.0,500125.0,0.01352261934516371
2003,north dakota_pierce,765.0,296988.0,0.002575861650975797
2003,north dakota_grand forks,13838.0,570215.0,0.02426803924835369
2003,north dakota_nelson,4991.837657232704,281728.0,0.017718642297651296
2003,north dakota_pembina,228.0,496369.0,0.00045933569582306714
2003,north dakota_ramsey,205.0,441322.0,0.00046451343916686683
2003,north dakota_towner,494.0,369262.0,0.0013378035107863794
2003,north dakota_walsh,1076.0,519837.0,0.0020698795968736353
2003,north dakota_burke,4991.837657232704,324288.0,0.015393223484164397
2003,north dakota_divide,1549.0,413291.0,0.003747964509268288
2003,north dakota_mountrail,205.0,495761.3333333333,0.0004135054233085275
2003,north dakota_renville,6.0,408947.24150326796,1.4671819225248528e-05
2003,north dakota_ward,994.0,760572.0,0.0013069111142666309
2003,north dakota_williams,17245.666666666668,560987.0,0.030741651173140674
2003,north dakota_burleigh,4520.0,273507.0,0.01652608525558761
2003,north dakota_emmons,3734.0,244178.0,0.015292122959480379
2003,north dakota_grant,1775.0,231178.5,0.007678049645620159
2003,north dakota_morton,5753.0,380553.0,0.01511747378157576
2003,north dakota_sioux,4991.837657232704,42401.41700542005,0.11772808575229012
2003,north dakota_dickey,10135.0,357656.0,0.02833728498892791
2003,north dakota_la moure,6402.0,465418.0,0.013755376887013395
2003,north dakota_logan,1741.0,191334.8333333333,0.009099231800447558
2003,north dakota_mcintosh,694.0,236499.0,0.002934473295870173
2003,north dakota_ransom,19968.0,267178.0,0.0747366923923377
2003,north dakota_richland,2886.0,771351.0,0.003741487338449033
2003,north dakota_sargent,15458.0,349367.75,0.04424564087555305
2003,north dakota_bowman,458.0,178878.67013888888,0.0025603947057767683
2003,north dakota_golden valley,1004.0,133244.0,0.007535048482483264
2003,north dakota_hettinger,4991.837657232704,379153.5,0.01316574331301888
2003,north dakota_stark,722.6666666666666,353315.0,0.0020453891475501087
2003,north dakota_dunn,404.5,306431.0,0.0013200361582215898
2003,north dakota_mckenzie,22137.0,326759.0,0.06774717758347895
2003,north dakota_mclean,6230.0,680696.0,0.009152396958407277
2003,north dakota_mercer,1676.0,170852.0,0.009809659822536464
2003,north dakota_oliver,3832.0,139380.75,0.027493036161736824
2003,ohio_delaware,388.0,129269.0,0.003001493010698621
2003,ohio_fairfield,237.0,131899.0,0.0017968293921864456
2003,ohio_fayette,33.0,177998.0,0.00018539534152069124
2003,ohio_franklin,874.0,56892.0,0.015362441116501441
2003,ohio_knox,93.0,124498.0,0.0007469999518064548
2003,ohio_licking,129.0,145182.0,0.0008885399016406992
2003,ohio_madison,78.0,214411.0,0.0003637873056886074
2003,ohio_marion,94.0,183341.25,0.0005127051331874305
2003,ohio_morrow,39.0,132917.0,0.0002934161920597064
2003,ohio_pickaway,851.0,232225.0,0.0036645494671116376
2003,ohio_ross,725.0,144976.0,0.005000827723209359
2003,ohio_union,294.0,216456.0,0.0013582437077281294
2003,ohio_belmont,14.0,43609.666666666664,0.0003210297411124445
2003,ohio_carroll,218.0,52705.0,0.0041362299592069066
2003,ohio_coshocton,648.6666666666666,72864.0,0.00890243009808227
2003,ohio_harrison,6.0,38857.66666666667,0.00015440968320279994
2003,ohio_holmes,170.0,104345.0,0.001629210791125593
2003,ohio_jefferson,11.0,22727.0,0.00048400580806969685
2003,ohio_tuscarawas,48.0,71230.0,0.000673873367962937
2003,ohio_ashland,135.5,102186.0,0.0013260133482081693
2003,ohio_crawford,39.0,207911.0,0.0001875802627085628
2003,ohio_erie,185.0,77277.0,0.002393985273755451
2003,ohio_huron,3752.0,181438.0,0.02067924029144942
2003,ohio_lorain,2067.0,115084.0,0.01796079385492336
2003,ohio_ottawa,640.0,95452.0,0.0067049407031806564
2003,ohio_richland,210.0,101580.0,0.002067336089781453
2003,ohio_sandusky,303.0,171915.0,0.0017624989093447344
2003,ohio_seneca,514.0,234949.0,0.002187708821914543
2003,ohio_wyandot,28.0,171793.0,0.00016298685045374375
2003,ohio_ashtabula,386.0,86514.0,0.00446170561989967
2003,ohio_columbiana,280.0,76244.0,0.003672420124862284
2003,ohio_cuyahoga,109.0,900.0,0.12111111111111111
2003,ohio_geauga,319.3333333333333,29852.5,0.010697038215671495
2003,ohio_lake,2317.0,10080.0,0.2298611111111111
2003,ohio_mahoning,854.0,48642.0,0.01755684387977468
2003,ohio_medina,729.5,77021.0,0.009471442853247816
2003,ohio_portage,504.0,56866.0,0.008862940948897408
2003,ohio_stark,1019.0,95740.0,0.010643409233340296
2003,ohio_summit,259.0,9371.0,0.02763845907587237
2003,ohio_trumbull,103.0,71817.0,0.0014342008159627944
2003,ohio_wayne,702.0,191866.0,0.0036588035399706047
2003,ohio_allen,144.0,157647.0,0.0009134331766541704
2003,ohio_defiance,21.0,163332.0,0.00012857247814267872
2003,ohio_fulton,2551.0,174093.0,0.014653087717484333
2003,ohio_hancock,56.0,234260.0,0.00023905062750789722
2003,ohio_henry,661.5,217777.0,0.0030375108482530297
2003,ohio_lucas,2104.0,70853.0,0.029695284603333663
2003,ohio_paulding,7.0,208722.0,3.353743256580523e-05
2003,ohio_putnam,823.0,291447.0,0.0028238410414243415
2003,ohio_van wert,766.0,233211.0,0.0032845792008095675
2003,ohio_williams,1873.0,146153.0,0.01281533735195309
2003,ohio_wood,552.0,270360.0,0.002041722148246782
2003,ohio_adams,86.0,63225.0,0.0013602214313958086
2003,ohio_brown,61.0,128028.0,0.0004764582747523979
2003,ohio_gallia,61.333333333333336,31737.0,0.0019325498104210649
2003,ohio_highland,144.0,154755.0,0.0009305030532131434
2003,ohio_jackson,39.333333333333336,22195.0,0.001772170909363971
2003,ohio_lawrence,10.0,35806.84586316627,0.00027927620428267835
2003,ohio_pike,411.0,28533.166666666664,0.01440428974468309
2003,ohio_scioto,29.0,40055.0,0.0007240044938209961
2003,ohio_athens,36.0,26603.0,0.0013532308386272225
2003,ohio_guernsey,36.5,37071.0,0.0009845971244368914
2003,ohio_hocking,22.33333333333333,14863.787739463602,0.0015025331177219356
2003,ohio_meigs,600.0,30532.0,0.019651513166513822
2003,ohio_monroe,8.0,25831.0,0.0003097053927451512
2003,ohio_morgan,25.33333333333333,76096.74039320821,0.0003329095727679077
2003,ohio_muskingum,51.0,69860.0,0.0007300314915545377
2003,ohio_noble,9.0,24968.0,0.0003604613905799423
2003,ohio_perry,38.0,43945.0,0.0008647172602116282
2003,ohio_vinton,4.0,15306.0,0.00026133542401672545
2003,ohio_washington,218.0,43801.0,0.004977055318371727
2003,ohio_butler,428.0,86933.0,0.004923331761241416
2003,ohio_clermont,178.0,71139.0,0.0025021436905213737
2003,ohio_clinton,72.0,200653.0,0.00035882842519174894
2003,ohio_greene,470.62702078521926,136482.0,0.003448271719239308
2003,ohio_hamilton,783.0,14062.0,0.055681979803726356
2003,ohio_montgomery,180.0,79812.0,0.0022552999548940008
2003,ohio_preble,274.0,163037.0,0.0016806001091776712
2003,ohio_warren,612.0,76583.0,0.00799132966846428
2003,ohio_auglaize,479.0,187985.0,0.0025480756443333244
2003,ohio_champaign,3260.333333333333,169660.0,0.019216865102754527
2003,ohio_clark,2166.0,134955.0,0.01604979437590308
2003,ohio_darke,567.0,295597.0,0.001918152078674682
2003,ohio_hardin,455.0,207482.0,0.002192961317126305
2003,ohio_logan,173.0,163633.0,0.001057243954459064
2003,ohio_mercer,51.0,235534.0,0.00021652924843122438
2003,ohio_miami,1386.0,156262.0,0.00886971880559573
2003,ohio_shelby,14.0,173021.0,8.091503343524774e-05
2003,oklahoma_canadian,4095.0,201010.0,0.020372120790010446
2003,oklahoma_cleveland,375.0,39353.5,0.009529012667234172
2003,oklahoma_creek,288.25,55046.0,0.005236529448097955
2003,oklahoma_grady,7691.0,153207.0,0.050200056133205405
2003,oklahoma_kingfisher,2853.0,243241.0,0.011729108168441998
2003,oklahoma_lincoln,332.0,89056.5,0.0037279704457282735
2003,oklahoma_logan,380.0,89510.0,0.0042453357166797
2003,oklahoma_mcclain,1096.0,63538.0,0.01724951997230004
2003,oklahoma_okfuskee,582.0,41500.333333333336,0.014023983743102464
2003,oklahoma_oklahoma,2031.0,45272.0,0.04486216646050539
2003,oklahoma_payne,572.0,64835.333333333336,0.008822349953214811
2003,oklahoma_pottawatomie,982.0,67006.75,0.014655239957168494
2003,oklahoma_seminole,256.5,41358.0,0.006201944001160598
2003,oklahoma_adair,153.0,85631.99082341269,0.0017867154381066683
2003,oklahoma_cherokee,1073.0,40417.0,0.026548234653734813
2003,oklahoma_haskell,2325.0,48969.0,0.047479017337499235
2003,oklahoma_hughes,2646.0,47857.0,0.055289717282738154
2003,oklahoma_mcintosh,673.6666666666666,95811.15749007936,0.0070311922360025815
2003,oklahoma_muskogee,4971.0,104455.0,0.04758987123641759
2003,oklahoma_okmulgee,216.0,59609.0,0.0036236138838094917
2003,oklahoma_pittsburg,628.0,63969.0,0.009817255233003487
2003,oklahoma_sequoyah,2103.0,55780.0,0.03770168519182503
2003,oklahoma_alfalfa,1497.0,205133.0,0.007297704416159272
2003,oklahoma_garfield,2596.5,348141.0,0.007458185045714236
2003,oklahoma_grant,666.0,354414.0,0.0018791582725287376
2003,oklahoma_kay,1926.0,262564.0,0.007335354427872824
2003,oklahoma_major,7470.0,133840.0,0.05581291093843395
2003,oklahoma_noble,167.0,152878.0,0.0010923743115425371
2003,oklahoma_woods,2012.0,156926.0,0.01282132979875865
2003,oklahoma_woodward,4424.0,72311.0,0.061180180055593204
2003,oklahoma_craig,553.0,96909.0,0.005706384339947786
2003,oklahoma_delaware,407.0,64648.0,0.006295631728746442
2003,oklahoma_mayes,1025.0,92069.0,0.011132954631852198
2003,oklahoma_nowata,62.0,54698.5,0.0011334862930427708
2003,oklahoma_osage,477.5,73013.0,0.006539931245120732
2003,oklahoma_ottawa,198.0,91643.0,0.0021605578167454144
2003,oklahoma_pawnee,60.0,38758.0,0.0015480674957428144
2003,oklahoma_rogers,584.0,70606.0,0.00827125173498003
2003,oklahoma_tulsa,4609.0,44215.0,0.10424064231595612
2003,oklahoma_wagoner,4963.0,93644.0,0.0529985904062193
2003,oklahoma_washington,297.3333333333333,49081.0,0.006058012944588197
2003,oklahoma_beaver,19613.0,106574.5,0.1840308891901909
2003,oklahoma_cimarron,44114.0,150351.12061403508,0.29340652613587515
2003,oklahoma_ellis,10242.0,57570.0,0.17790515893694633
2003,oklahoma_harper,6058.0,43590.5,0.13897523542973814
2003,oklahoma_texas,152225.0,276907.8110516934,0.5497316938148145
2003,oklahoma_atoka,520.0,62224.0,0.008356904088454615
2003,oklahoma_bryan,5765.0,87666.0,0.06576095635708257
2003,oklahoma_carter,924.5,85218.15749007936,0.010848626950279057
2003,oklahoma_coal,227.0,39835.5,0.005698434813169158
2003,oklahoma_garvin,1450.0,80067.0,0.018109833014850064
2003,oklahoma_jefferson,250.0,34632.0,0.007218757218757219
2003,oklahoma_johnston,694.3333333333334,33603.0,0.020662837643464375
2003,oklahoma_love,1454.5,33291.0,0.043690486918386354
2003,oklahoma_marshall,1374.0,21102.333333333332,0.06511128311245203
2003,oklahoma_murray,13.0,25865.5,0.0005025999884015387
2003,oklahoma_pontotoc,748.0,55157.0,0.013561288685026379
2003,oklahoma_stephens,689.0,53702.0,0.012830062195076533
2003,oklahoma_choctaw,84.0,55265.0,0.0015199493350221659
2003,oklahoma_latimer,109.0,25426.0,0.004286950365767325
2003,oklahoma_leflore,5144.75,95151.0,0.05406932139441519
2003,oklahoma_mccurtain,1064.0,62937.0,0.01690579468357246
2003,oklahoma_pushmataha,294.25,78558.49082341269,0.0037456167616741567
2003,oklahoma_caddo,34121.0,235514.0,0.14487886070467149
2003,oklahoma_comanche,273.0,92836.0,0.0029406695678400622
2003,oklahoma_cotton,108.33333333333331,96039.0,0.0011280139665483118
2003,oklahoma_greer,5179.0,87589.0,0.05912842936898469
2003,oklahoma_harmon,17885.0,65430.0,0.2733455601406083
2003,oklahoma_jackson,49925.0,221013.0,0.22589168962911685
2003,oklahoma_kiowa,2715.0,241809.0,0.011227869930399613
2003,oklahoma_tillman,8567.0,222887.0,0.0384365171589191
2003,oklahoma_beckham,5966.666666666667,98264.0,0.06072077939699856
2003,oklahoma_blaine,4152.333333333333,198074.0,0.02096354561089963
2003,oklahoma_custer,3041.0,174681.0,0.017408876752480235
2003,oklahoma_dewey,1504.0,106180.0,0.014164626106611414
2003,oklahoma_roger mills,3431.0,62931.5,0.05451959670435315
2003,oklahoma_washita,5292.0,244342.0,0.0216581676502607
2003,oregon_gilliam,6185.0,117676.17380952381,0.05255949271439885
2003,oregon_hood river,17676.0,17974.0,0.9834204962723935
2003,oregon_morrow,86110.0,212531.0,0.40516442307239886
2003,oregon_sherman,1382.0,133376.4769187675,0.010361647210412541
2003,oregon_wasco,24775.0,103069.0,0.24037295404049713
2003,oregon_baker,71585.0,77370.0,0.9252294170867261
2003,oregon_umatilla,104014.0,396024.0,0.26264569824051065
2003,oregon_union,55938.0,104913.0,0.5331846387006377
2003,oregon_wallowa,28639.0,51574.0,0.5552991817582503
2003,oregon_benton,19155.0,78906.0,0.24275720477530227
2003,oregon_clackamas,22858.0,86291.0,0.26489436905355135
2003,oregon_clatsop,617.0,21863.87062937063,0.02822007184634356
2003,oregon_columbia,2259.0,91911.00139860141,0.024578124115992656
2003,oregon_lane,18266.0,91965.0,0.19861903985211765
2003,oregon_lincoln,1040.0,3617.0,0.28753110312413604
2003,oregon_linn,25230.0,228987.0,0.11018092730154987
2003,oregon_marion,95415.0,213215.0,0.44750603850573367
2003,oregon_multnomah,7503.0,74001.13076923077,0.10139034258000423
2003,oregon_polk,12092.0,101629.0,0.11898178669474264
2003,oregon_tillamook,1610.0,6452.0,0.2495350278983261
2003,oregon_washington,24002.0,81449.0,0.29468747314270277
2003,oregon_yamhill,23134.0,105097.0,0.220120460146341
2003,oregon_crook,38482.0,43822.0,0.8781433982930948
2003,oregon_deschutes,22724.0,29574.0,0.7683776289984445
2003,oregon_grant,30265.0,36295.0,0.8338614134178262
2003,oregon_harney,96214.0,110263.0,0.8725864523911013
2003,oregon_jefferson,50874.0,53496.0,0.9509869896814716
2003,oregon_klamath,144784.0,152165.0,0.9514934446160418
2003,oregon_lake,142826.0,154504.6666666667,0.9244122076140094
2003,oregon_malheur,182103.0,189374.0,0.961605077782589
2003,oregon_wheeler,8225.0,72911.13076923077,0.11280856452539112
2003,oregon_coos,6769.0,13638.0,0.4963337732805397
2003,oregon_curry,1406.0,14928.83140655106,0.09418017805352266
2003,oregon_douglas,10112.0,40628.5,0.24888932645802822
2003,oregon_jackson,26005.0,34470.0,0.7544241369306643
2003,oregon_josephine,5552.0,25812.37062937063,0.21509066639863955
2003,pennsylvania_blair,250.0,53053.0,0.00471226886321226
2003,pennsylvania_cambria,61.333333333333336,46975.0,0.0013056590384956537
2003,pennsylvania_centre,581.0,81008.0,0.007172131147540984
2003,pennsylvania_clearfield,129.0,36679.690972222226,0.003516932574423611
2003,pennsylvania_columbia,1236.0,67451.0,0.018324413277786836
2003,pennsylvania_dauphin,596.0,63110.0,0.009443828236412613
2003,pennsylvania_huntingdon,610.0,61930.0,0.009849830453738091
2003,pennsylvania_juniata,283.0,44634.0,0.006340457946856656
2003,pennsylvania_mifflin,85.0,52471.0,0.0016199424443978578
2003,pennsylvania_montour,87.0,31946.006033182504,0.002723345131458142
2003,pennsylvania_northumberland,1102.6666666666667,80248.0,0.013740737048483036
2003,pennsylvania_perry,491.0,69533.0,0.007061395308702343
2003,pennsylvania_snyder,851.0,59889.0,0.014209621132428326
2003,pennsylvania_union,197.0,49726.0,0.0039617101717411415
2003,pennsylvania_carbon,80.0,10497.0,0.007621225111936743
2003,pennsylvania_lehigh,1189.0,66322.0,0.017927686137329996
2003,pennsylvania_luzerne,362.0,29194.0,0.012399808179762965
2003,pennsylvania_monroe,87.0,24517.756033182504,0.0035484487194608503
2003,pennsylvania_northampton,366.0,60798.0,0.006019934866278496
2003,pennsylvania_pike,20.0,17841.53381096028,0.0011209798558750451
2003,pennsylvania_schuylkill,1876.0,63729.0,0.02943714792323746
2003,pennsylvania_bradford,171.0,138339.0,0.0012360939431396785
2003,pennsylvania_clinton,566.0,27936.0,0.020260595647193586
2003,pennsylvania_elk,16.0,8368.0,0.0019120458891013384
2003,pennsylvania_lycoming,1392.0,74971.0,0.01856717930933294
2003,pennsylvania_mckean,48.0,15805.0,0.003037013603290098
2003,pennsylvania_potter,6.0,34271.16666666667,0.0001750742849917569
2003,pennsylvania_sullivan,11.0,15184.666666666666,0.0007244149800237082
2003,pennsylvania_tioga,174.0,89851.0,0.001936539381865533
2003,pennsylvania_lackawanna,174.0,16161.0,0.010766660478930759
2003,pennsylvania_susquehanna,41.0,68159.0,0.0006015346469285054
2003,pennsylvania_wayne,133.0,43085.0,0.0030869212022745737
2003,pennsylvania_wyoming,87.0,24866.0,0.0034987533177833186
2003,pennsylvania_crawford,432.0,106285.0,0.004064543444512396
2003,pennsylvania_erie,1808.0,85910.0,0.021045279944127575
2003,pennsylvania_forest,9.0,13990.990595611283,0.0006432711063949349
2003,pennsylvania_mercer,191.5,86844.0,0.002205103403804523
2003,pennsylvania_venango,38.0,28503.5,0.001333169610749557
2003,pennsylvania_warren,253.0,26475.0,0.009556185080264401
2003,pennsylvania_adams,2029.0,116083.0,0.017478872875442572
2003,pennsylvania_bedford,193.0,86340.0,0.0022353486217280517
2003,pennsylvania_cumberland,1131.0,98907.0,0.011434984379265371
2003,pennsylvania_franklin,2517.0,164875.0,0.015266110689916604
2003,pennsylvania_fulton,42.0,40823.0,0.0010288317860029884
2003,pennsylvania_york,1689.0,196739.0,0.008584978067388773
2003,pennsylvania_berks,1822.0,154108.0,0.011822877462558725
2003,pennsylvania_bucks,1307.5,50013.0,0.026143202767280507
2003,pennsylvania_chester,1821.0,101750.0,0.017896805896805895
2003,pennsylvania_delaware,63.0,21334.445564555383,0.002952971044378436
2003,pennsylvania_lancaster,5921.0,298256.0,0.01985207338662089
2003,pennsylvania_lebanon,1857.0,97517.75603318251,0.01904268592242951
2003,pennsylvania_montgomery,437.0,25483.0,0.017148687360200917
2003,pennsylvania_philadelphia,15.5,24.0,0.6458333333333334
