Year,sta_con,irrigated soybean area,soybean area,PIC
2009,illinois_livingston,2251.062103929024,237063.0,0.00949562818292616
2009,illinois_vermilion,2251.062103929024,171170.0,0.013151031745802559
2009,illinois_clark,2637.0,86242.0,0.030576749147747037
2009,illinois_crawford,3280.0,75567.0,0.04340519009620602
2009,illinois_cumberland,880.0,48781.0,0.018039810581988888
2009,illinois_douglas,79.0,90117.0,0.0008766381481851371
2009,illinois_effingham,390.0,88655.0,0.004399075066268118
2009,illinois_lawrence,3725.0,76784.0,0.04851271098145447
2009,illinois_marion,87.0,95094.0,0.0009148842198245946
2009,illinois_la salle,2251.062103929024,190400.0,0.011822805167694454
2009,illinois_mchenry,845.0,41823.0,0.020204193864619947
2009,illinois_will,2251.062103929024,87243.0,0.02580220881823211
2009,illinois_bureau,800.0,106871.0,0.007485660282022251
2009,illinois_carroll,983.0,38558.0,0.025494060895274652
2009,illinois_henry,532.0,145241.0,0.0036628775621208886
2009,illinois_lee,1034.0,77625.0,0.013320450885668278
2009,illinois_mercer,1119.0,90966.0,0.012301299386583999
2009,illinois_ogle,365.0,65531.0,0.005569882956158154
2009,illinois_rock island,645.0,40148.0,0.01606555743748132
2009,illinois_stephenson,2251.062103929024,69211.0,0.03252462908972597
2009,illinois_whiteside,4922.0,78514.0,0.06268945665741142
2009,illinois_winnebago,456.0,37178.0,0.012265318198934854
2009,illinois_edwards,100.0,41781.0,0.002393432421435581
2009,illinois_gallatin,6531.0,61994.0,0.10534890473271608
2009,illinois_massac,3575.0,23923.0,0.1494377795426995
2009,illinois_wabash,248.0,47437.0,0.005227986592744061
2009,illinois_wayne,1182.0,115053.0,0.010273526114051785
2009,illinois_white,5686.0,117583.0,0.04835733056649345
2009,illinois_alexander,1517.0,21764.0,0.06970226061385774
2009,illinois_clinton,554.0,110916.0,0.004994770817555627
2009,illinois_jackson,509.6666666666667,89106.0,0.0057197794387209245
2009,illinois_monroe,242.0,61598.0,0.003928698983733238
2009,illinois_perry,115.0,90656.0,0.0012685315919519944
2009,illinois_randolph,2251.062103929024,100567.0,0.022383705429504946
2009,illinois_st clair,88.0,126963.0,0.000693115317060876
2009,illinois_washington,615.0,158208.0,0.0038872876213592233
2009,illinois_adams,278.0,95880.0,0.0028994576554025866
2009,illinois_fulton,468.6666666666667,95314.0,0.00491708108637416
2009,illinois_hancock,753.6666666666666,120523.0,0.006253301582823749
2009,illinois_henderson,2281.0,41133.0,0.055454258138234507
2009,illinois_warren,2203.0,98840.0,0.02228854714690409
2009,illinois_cass,1999.0,42896.0,0.04660108168593808
2009,illinois_greene,287.0,70443.0,0.004074216032820863
2009,illinois_jersey,2251.062103929024,55142.0,0.04082300431484212
2009,illinois_madison,360.0,119373.0,0.0030157573320600136
2009,illinois_montgomery,204.0,115183.0,0.0017710946927932073
2009,illinois_morgan,290.0,106295.0,0.0027282562679335812
2009,illinois_scott,922.0,36992.0,0.02492430795847751
2009,indiana_bartholomew,2559.0,60656.0,0.04218873648113954
2009,indiana_boone,2189.39592760181,83028.0,0.02636936849739618
2009,indiana_decatur,2189.39592760181,70721.0,0.03095821506485782
2009,indiana_grant,2189.39592760181,88621.0,0.024705159359540176
2009,indiana_hamilton,201.0,48080.0,0.004180532445923461
2009,indiana_hancock,295.0,71235.0,0.004141222713553731
2009,indiana_howard,11.0,64909.0,0.00016946802446502027
2009,indiana_johnson,315.0,49993.0,0.0063008821234972895
2009,indiana_madison,328.0,87647.0,0.003742284390794893
2009,indiana_marion,2189.39592760181,5783.0,0.3785917218747726
2009,indiana_shelby,904.0,87289.0,0.010356402295821925
2009,indiana_tipton,60.0,68475.0,0.0008762322015334064
2009,indiana_delaware,2189.39592760181,61828.0,0.03541107471698599
2009,indiana_jay,3.0,77726.0,3.859712322774876e-05
2009,indiana_union,2189.39592760181,26736.0,0.08188943475470564
2009,indiana_carroll,2189.39592760181,59408.0,0.03685355385809672
2009,indiana_cass,340.0,75867.0,0.004481526882570815
2009,indiana_elkhart,6507.0,44723.0,0.1454956062875925
2009,indiana_fulton,4281.0,59288.0,0.0722068546754824
2009,indiana_kosciusko,9532.0,79437.0,0.1199944610194242
2009,indiana_marshall,1776.0,52167.0,0.03404451089769395
2009,indiana_miami,577.0,66986.0,0.008613740184516168
2009,indiana_st. joseph,4124.0,51157.0,0.08061457865003811
2009,indiana_wabash,323.6666666666667,76307.0,0.004241637944967915
2009,indiana_adams,25.5,72645.0,0.00035102209374354736
2009,indiana_allen,139.66666666666666,96838.0,0.0014422712846885175
2009,indiana_de kalb,687.3333333333334,51047.0,0.013464715523602433
2009,indiana_huntington,246.0,80083.0,0.0030718129940187056
2009,indiana_lagrange,6174.0,33988.0,0.1816523478874897
2009,indiana_noble,1906.0,43768.0,0.043547797477609215
2009,indiana_steuben,373.0,26592.0,0.014026774969915765
2009,indiana_wells,22.0,82886.0,0.0002654248003281616
2009,indiana_whitley,2189.39592760181,49791.0,0.04397172034307023
2009,indiana_benton,1022.0,105310.0,0.009704681416769537
2009,indiana_jasper,3595.0,87560.0,0.04105756052992234
2009,indiana_la porte,8651.0,70142.0,0.12333551937498217
2009,indiana_lake,1559.0,44642.0,0.03492227050759374
2009,indiana_newton,392.0,59258.0,0.006615140571737149
2009,indiana_porter,1827.0,40911.0,0.044657915963921685
2009,indiana_pulaski,4278.0,71127.0,0.060145936142393185
2009,indiana_starke,2739.0,33230.0,0.08242551910923863
2009,indiana_white,657.0,91761.0,0.007159904534606206
2009,indiana_harrison,22.0,28559.0,0.0007703350957666585
2009,indiana_jackson,1252.3333333333333,62161.0,0.020146608538043682
2009,indiana_monroe,2189.39592760181,5366.0,0.40801265888964033
2009,indiana_clark,2189.39592760181,24554.0,0.08916656868949295
2009,indiana_jennings,2189.39592760181,42385.0,0.05165497056981975
2009,indiana_ohio,2189.39592760181,1546.0,1.0
2009,indiana_daviess,386.3333333333333,51623.0,0.007483744325849588
2009,indiana_gibson,565.0,80512.0,0.007017587440381558
2009,indiana_greene,622.5,38725.0,0.01607488702388638
2009,indiana_knox,7214.0,117409.0,0.06144333057942747
2009,indiana_posey,2088.0,68363.0,0.030542837499817153
2009,indiana_spencer,2189.39592760181,38849.0,0.05635655815083554
2009,indiana_sullivan,2634.0,59879.0,0.04398871056630872
2009,indiana_vanderburgh,870.0,28860.0,0.030145530145530147
2009,indiana_clay,331.0,53390.0,0.006199662858213149
2009,indiana_fountain,2189.39592760181,66888.0,0.03273226778498101
2009,indiana_montgomery,451.0,110916.0,0.004066140142089509
2009,indiana_parke,1044.5,55101.0,0.01895609880038475
2009,indiana_putnam,2189.39592760181,53625.0,0.040827896085814636
2009,indiana_tippecanoe,1095.0,81396.0,0.013452749520860976
2009,indiana_vermillion,2189.39592760181,39890.0,0.05488583423418927
2009,indiana_vigo,623.0,39917.0,0.015607385324548438
2009,iowa_boone,1819.8764172335605,104480.0,0.01741841900108691
2009,iowa_dallas,222.5,96888.0,0.0022964660226240607
2009,iowa_hamilton,1819.8764172335605,100408.0,0.018124814927431683
2009,iowa_jasper,310.0,121169.0,0.002558410154412432
2009,iowa_marshall,394.0,106481.0,0.003700190644340305
2009,iowa_story,66.0,106227.0,0.0006213109661385523
2009,iowa_clinton,100.0,104021.0,0.0009613443439305525
2009,iowa_iowa,1819.8764172335605,76083.0,0.023919619589574025
2009,iowa_jackson,1819.8764172335605,35416.0,0.05138571315884234
2009,iowa_jones,272.0,61501.0,0.0044226923139461145
2009,iowa_linn,1819.8764172335605,96766.0,0.018806981969220184
2009,iowa_muscatine,2496.0,57588.0,0.04334236299229006
2009,iowa_butler,46.0,96736.0,0.00047552100562355275
2009,iowa_cerro gordo,1819.8764172335605,86095.0,0.02113800356854127
2009,iowa_floyd,208.0,95235.0,0.002184070982306925
2009,iowa_hancock,444.0,106470.0,0.004170188785573401
2009,iowa_kossuth,1819.8764172335605,202196.0,0.009000555981491031
2009,iowa_worth,1819.8764172335605,75581.0,0.02407849085396542
2009,iowa_clayton,387.0,48934.0,0.007908611599297012
2009,iowa_fayette,72.0,95665.0,0.0007526263523754769
2009,iowa_howard,1819.8764172335605,84717.0,0.021481832657359923
2009,iowa_winneshiek,1819.8764172335605,45718.0,0.0398065623437937
2009,iowa_clay,206.0,124655.0,0.0016525610685491957
2009,iowa_emmet,210.0,86318.0,0.0024328645242012096
2009,iowa_lyon,214.0,110754.0,0.0019322101233364031
2009,iowa_osceola,521.0,94225.0,0.005529318121517644
2009,iowa_palo alto,402.0,104860.0,0.0038336830059126454
2009,iowa_plymouth,301.0,182845.0,0.0016462030681724958
2009,iowa_pocahontas,174.5,142797.0,0.0012220144680910663
2009,iowa_sioux,1298.0,154426.0,0.008405320347609858
2009,iowa_madison,1819.8764172335605,59551.0,0.030559964017960413
2009,iowa_marion,1819.8764172335605,61840.0,0.029428790705587977
2009,iowa_davis,90.0,27691.0,0.003250153479469864
2009,iowa_des moines,579.0,57884.0,0.01000276414898763
2009,iowa_lee,1819.8764172335605,62845.0,0.02895817355769847
2009,iowa_louisa,1201.0,48486.0,0.0247700367116281
2009,iowa_wapello,1819.8764172335605,34702.0,0.052442983609980995
2009,iowa_washington,1819.8764172335605,78632.0,0.02314422140138316
2009,iowa_fremont,1904.0,92882.0,0.02049912792575526
2009,iowa_mills,940.0,77070.0,0.012196704294796938
2009,iowa_page,41.0,84764.0,0.0004836959086404606
2009,iowa_pottawattamie,393.0,185431.0,0.002119386726059828
2009,iowa_carroll,165.5,109606.0,0.0015099538346440887
2009,iowa_crawford,1819.8764172335605,137718.0,0.01321451384157162
2009,iowa_greene,578.0,116603.0,0.0049569908149876074
2009,iowa_guthrie,1819.8764172335605,96605.0,0.018838325316842403
2009,iowa_harrison,10503.0,122698.0,0.08560041728471532
2009,iowa_monona,24612.0,127065.0,0.19369613977098335
2009,iowa_woodbury,2224.0,135891.0,0.016366058090675616
2009,kansas_barton,7761.0,21046.0,0.3687636605530742
2009,kansas_dickinson,1665.0,51697.0,0.032206897885757396
2009,kansas_ellis,514.0,2688.0,0.19122023809523808
2009,kansas_ellsworth,350.0,5217.0,0.06708836496070539
2009,kansas_lincoln,3961.27841781874,13032.0,0.3039655016742434
2009,kansas_marion,814.0,45487.0,0.01789522281091301
2009,kansas_mcpherson,9587.0,43352.0,0.2211431998523713
2009,kansas_rice,5372.0,35254.0,0.15237987178759857
2009,kansas_rush,797.0,4181.0,0.19062425257115523
2009,kansas_saline,856.0,27033.0,0.03166500203455037
2009,kansas_anderson,610.0,69383.0,0.008791778966029142
2009,kansas_chase,3961.27841781874,13300.0,0.2978404825427624
2009,kansas_coffey,426.0,54720.0,0.0077850877192982455
2009,kansas_douglas,1203.5,43188.0,0.0278665370010188
2009,kansas_franklin,331.0,53685.0,0.0061655956039862155
2009,kansas_geary,938.0,12929.0,0.07255008121277748
2009,kansas_johnson,33.0,20993.0,0.001571952555613776
2009,kansas_lyon,111.0,63007.0,0.0017617090164584888
2009,kansas_miami,85.0,41969.0,0.0020253043913364627
2009,kansas_morris,125.0,39804.0,0.003140387900713496
2009,kansas_osage,642.0,61974.0,0.010359182883144545
2009,kansas_shawnee,5516.0,37426.0,0.14738417143162508
2009,kansas_wabaunsee,1957.0,22934.0,0.08533182174936775
2009,kansas_clay,7089.0,52389.0,0.13531466529233235
2009,kansas_cloud,4130.0,28656.0,0.14412339475153546
2009,kansas_jewell,3062.0,33158.0,0.09234573858495687
2009,kansas_mitchell,2005.0,21320.0,0.09404315196998124
2009,kansas_osborne,593.0,11041.0,0.053708903179059866
2009,kansas_ottawa,1802.0,21426.0,0.08410342574442266
2009,kansas_phillips,930.0,7925.0,0.11735015772870662
2009,kansas_republic,11126.0,57641.0,0.1930223278569074
2009,kansas_rooks,492.0,10058.0,0.048916285543845694
2009,kansas_smith,538.0,16124.0,0.03336641032001984
2009,kansas_washington,2193.0,72683.0,0.030172117276392005
2009,kansas_atchison,306.0,59821.0,0.005115260527239598
2009,kansas_brown,2472.0,98331.0,0.025139579583244347
2009,kansas_doniphan,492.0,62421.0,0.00788196280098044
2009,kansas_jackson,155.0,28456.0,0.00544700590385156
2009,kansas_jefferson,2409.0,38227.0,0.06301828550500954
2009,kansas_leavenworth,205.0,25687.0,0.007980690621715265
2009,kansas_marshall,239.0,108888.0,0.0021949158768643008
2009,kansas_nemaha,380.0,78657.0,0.004831102126956278
2009,kansas_pottawatomie,7149.0,34575.0,0.20676789587852495
2009,kansas_riley,1791.0,23179.0,0.07726821692048837
2009,kansas_wyandotte,3961.27841781874,6013.0,0.65878570061845
2009,kansas_cheyenne,636.0,1050.0,0.6057142857142858
2009,kansas_decatur,484.0,1077.0,0.44939647168059427
2009,kansas_graham,580.0,7973.0,0.07274551611689452
2009,kansas_norton,2134.0,9370.0,0.22774813233724653
2009,kansas_rawlins,443.0,2437.0,0.18178087812884694
2009,kansas_sheridan,5035.0,6731.0,0.7480314960629921
2009,kansas_sherman,1332.0,3425.0,0.3889051094890511
2009,kansas_thomas,4847.0,9961.0,0.4865977311514908
2009,kansas_barber,1065.0,4138.0,0.2573707104881585
2009,kansas_comanche,877.75,1231.25,0.7128934010152285
2009,kansas_edwards,14417.0,17335.0,0.8316700317277185
2009,kansas_harper,776.3333333333334,3555.0,0.21837787154242852
2009,kansas_harvey,12032.0,47146.0,0.2552072286090018
2009,kansas_kingman,6543.0,17641.0,0.3708973414205544
2009,kansas_kiowa,4734.0,5821.0,0.8132623260608143
2009,kansas_pawnee,11095.0,16028.0,0.6922261043174445
2009,kansas_pratt,8785.0,12343.0,0.7117394474600989
2009,kansas_reno,10185.0,46271.0,0.2201162715307644
2009,kansas_sedgwick,12390.0,46857.0,0.2644215378705423
2009,kansas_stafford,16831.0,23397.0,0.7193657306492285
2009,kansas_sumner,5422.0,42498.0,0.1275824744693868
2009,kansas_bourbon,602.0,28055.0,0.02145785065050793
2009,kansas_butler,1742.0,48229.0,0.036119347280681745
2009,kansas_cowley,1869.0,25230.0,0.07407847800237811
2009,kansas_crawford,1351.0,59148.0,0.02284100899438696
2009,kansas_elk,3961.27841781874,6991.0,0.566625435247996
2009,kansas_greenwood,36.0,13681.0,0.002631386594547182
2009,kansas_labette,3961.27841781874,30519.0,0.12979712368749763
2009,kansas_montgomery,559.0,21534.0,0.02595894863936101
2009,kansas_neosho,3961.27841781874,27782.0,0.14258435022024116
2009,kansas_wilson,560.0,47562.0,0.011774105378243135
2009,kansas_clark,217.0,417.0,0.5203836930455635
2009,kansas_finney,6062.0,7137.0,0.849376488720751
2009,kansas_ford,6200.0,9516.0,0.6515342580916351
2009,kansas_gray,6387.0,7665.0,0.8332681017612524
2009,kansas_haskell,7597.0,7974.0,0.9527213443691999
2009,kansas_hodgeman,452.0,649.0,0.6964560862865947
2009,kansas_kearny,860.0,960.0,0.8958333333333334
2009,kansas_meade,6796.0,9638.0,0.7051255447188214
2009,kansas_seward,6972.0,7591.0,0.9184560663944145
2009,kansas_stevens,6221.0,7276.0,0.8550027487630566
2009,kansas_gove,1586.0,3914.0,0.40521205927439957
2009,kansas_greeley,306.0,1710.0,0.17894736842105263
2009,kansas_lane,950.0,2853.0,0.33298282509638977
2009,kansas_logan,1203.0,1831.0,0.657018022938285
2009,kansas_ness,249.0,844.0,0.2950236966824645
2009,kansas_scott,445.0,1331.0,0.33433508640120213
2009,kansas_trego,1689.0,897.0,1.0
2009,kansas_wichita,453.0,963.0,0.470404984423676
2009,kentucky_harrison,1348.5228494623657,1546.0,0.872265749975657
2009,kentucky_spencer,1348.5228494623657,2264.0,0.5956373009992781
2009,kentucky_marion,1348.5228494623657,3948.0,0.3415711371485222
2009,kentucky_nelson,188.5,15088.0,0.012493372216330859
2009,kentucky_russell,1348.5228494623657,2921.0,0.46166478927160753
2009,kentucky_caldwell,2213.0,15167.0,0.1459088811234918
2009,kentucky_christian,283.0,48858.0,0.0057922960415899135
2009,kentucky_crittenden,1348.5228494623657,9078.0,0.14854845224304536
2009,kentucky_daviess,779.0,80861.0,0.009633816054711171
2009,kentucky_hancock,1348.5228494623657,7415.0,0.18186417389917273
2009,kentucky_henderson,1003.0,62979.0,0.015925943568491086
2009,kentucky_logan,1348.5228494623657,53727.0,0.025099537466494792
2009,kentucky_mclean,1348.5228494623657,43472.0,0.03102049248855276
2009,kentucky_ohio,1348.5228494623657,18353.0,0.07347697103810634
2009,kentucky_union,1397.0,50375.0,0.027732009925558312
2009,kentucky_webster,1348.5228494623657,30637.0,0.04401615202083643
2009,kentucky_calloway,477.0,34121.0,0.013979660619559802
2009,kentucky_carlisle,1126.0,27794.0,0.0405123407929769
2009,kentucky_fulton,2471.5,48150.0,0.05132917964693666
2009,kentucky_graves,625.0,53964.0,0.011581795270921355
2009,kentucky_hickman,5187.0,45868.0,0.11308537542513299
2009,kentucky_trigg,825.0,14138.0,0.058353373885981046
2009,louisiana_avoyelles,1768.0,55445.0,0.03188745603751465
2009,louisiana_catahoula,12623.25,16116.0,0.7832743857036486
2009,louisiana_concordia,499.0,32036.0,0.015576226744911974
2009,louisiana_evangeline,2838.0,17053.0,0.166422330381751
2009,louisiana_saint landry,930.0,69416.0,0.013397487610925435
2009,louisiana_caldwell,1001.3333333333334,3668.0,0.2729916394038532
2009,louisiana_ouachita,3575.0,3438.0,1.0
2009,louisiana_east carroll,30778.0,67422.0,0.4564978790305835
2009,louisiana_franklin,6799.0,18656.0,0.36444039451114923
2009,louisiana_madison,3882.0,34018.0,0.11411605620553825
2009,louisiana_morehouse,17739.0,29669.0,0.5978967946341299
2009,louisiana_richland,11117.0,22610.0,0.4916850950906678
2009,louisiana_tensas,2425.0,10996.0,0.22053473990542016
2009,louisiana_west carroll,9206.0,17719.0,0.5195552796433207
2009,louisiana_caddo,1480.0,2881.0,0.5137105171815342
2009,louisiana_lafayette,419.0,2617.0,0.16010699273977838
2009,louisiana_saint martin,1792.0,6497.0,0.2758196090503309
2009,louisiana_acadia,462.0,34012.0,0.013583441138421734
2009,louisiana_allen,330.0,1050.0,0.3142857142857143
2009,louisiana_calcasieu,520.0,5077.75,0.10240756240460834
2009,louisiana_jefferson davis,3346.5,20461.0,0.16355505596011924
2009,louisiana_natchitoches,2040.0,10716.0,0.19036954087346025
2009,maryland_dorchester,6403.0,38043.0,0.16830954446284468
2009,maryland_somerset,164.33333333333334,14386.0,0.011423142870383244
2009,maryland_wicomico,785.0,15909.0,0.04934313910365202
2009,maryland_worcester,1178.0,30424.0,0.03871943202734683
2009,maryland_baltimore,2601.9003623188405,9677.0,0.2688746886761228
2009,maryland_carroll,2601.9003623188405,16526.0,0.15744283930284644
2009,maryland_washington,50.0,10348.0,0.004831851565519907
2009,maryland_anne arundel,2601.9003623188405,3696.0,0.7039773707572621
2009,maryland_prince georges,2601.9003623188405,2758.0,0.9434011465985643
2009,maryland_st marys,2601.9003623188405,13479.0,0.19303363471465543
2009,maryland_caroline,7454.0,44288.0,0.1683074421965318
2009,maryland_cecil,2601.9003623188405,18006.0,0.14450185284454295
2009,maryland_kent,509.0,31694.0,0.016059822048337224
2009,maryland_queen annes,3191.0,46470.0,0.06866795782225091
2009,maryland_talbot,806.0,34902.0,0.02309323247951407
2009,michigan_clare,2383.601955307263,717.0,1.0
2009,michigan_gratiot,477.0,77177.0,0.006180597846508675
2009,michigan_isabella,292.0,41905.0,0.006968142226464622
2009,michigan_montcalm,856.0,18003.0,0.04754763095039716
2009,michigan_osceola,2383.601955307263,188.0,1.0
2009,michigan_bay,189.0,29680.0,0.006367924528301887
2009,michigan_huron,27.0,31935.0,0.0008454673555659935
2009,michigan_saginaw,271.0,83812.0,0.0032334271941965352
2009,michigan_sanilac,265.0,108579.0,0.002440619272603358
2009,michigan_tuscola,1542.0,60410.0,0.0255255752358881
2009,michigan_otsego,2383.601955307263,461.3333333333333,1.0
2009,michigan_presque isle,247.0,2765.0,0.08933092224231465
2009,michigan_antrim,103.0,491.0,0.20977596741344195
2009,michigan_manistee,2383.601955307263,251.0,1.0
2009,michigan_barry,208.0,25011.0,0.008316340810043581
2009,michigan_branch,11554.0,62114.0,0.18601281514634382
2009,michigan_calhoun,1755.0,52696.0,0.0333042356156065
2009,michigan_clinton,504.0,69305.0,0.007272202582786234
2009,michigan_eaton,95.0,60645.0,0.0015664935279083188
2009,michigan_hillsdale,672.0,63716.0,0.010546801431351623
2009,michigan_ingham,116.0,51265.0,0.002262752365161416
2009,michigan_ionia,637.0,50783.0,0.01254356772935825
2009,michigan_jackson,1055.0,33180.0,0.03179626280892104
2009,michigan_shiawassee,260.0,73080.0,0.0035577449370552817
2009,michigan_st joseph,23101.0,43634.0,0.5294265939405051
2009,michigan_genesee,2383.601955307263,38771.0,0.06147899087738936
2009,michigan_lapeer,226.0,40008.0,0.005648870225954809
2009,michigan_lenawee,598.0,102731.0,0.005821027732622091
2009,michigan_macomb,306.0,22638.0,0.01351709514974821
2009,michigan_monroe,167.0,70797.0,0.0023588570137152705
2009,michigan_st clair,147.5,64221.0,0.002296756512667196
2009,michigan_washtenaw,331.0,41048.0,0.008063730267004483
2009,michigan_wayne,2383.601955307263,4345.0,0.5485850299901641
2009,michigan_allegan,961.0,43019.0,0.022338966503173015
2009,michigan_berrien,2421.0,39223.0,0.0617239884761492
2009,michigan_cass,3769.0,38529.0,0.09782241947623868
2009,michigan_kalamazoo,7402.0,29935.0,0.24726908301319525
2009,michigan_kent,660.0,21264.0,0.031038374717832957
2009,michigan_ottawa,187.0,17664.0,0.010586503623188406
2009,michigan_van buren,3770.0,26843.0,0.1404462988488619
2009,michigan_mason,2383.601955307263,2634.0,0.9049362017111856
2009,michigan_muskegon,2383.601955307263,5632.0,0.423224778996318
2009,michigan_newaygo,414.0,3592.0,0.11525612472160357
2009,michigan_oceana,927.0,1736.0,0.5339861751152074
2009,minnesota_benton,1795.0,26956.0,0.06658999851610031
2009,minnesota_kandiyohi,3698.0,97779.0,0.0378199817956821
2009,minnesota_meeker,2096.0,92550.0,0.02264721772015127
2009,minnesota_morrison,1996.0,18644.0,0.10705857112207681
2009,minnesota_scott,2137.7070254110613,27852.0,0.07675237058060683
2009,minnesota_sherburne,6907.0,16509.0,0.4183778545036041
2009,minnesota_stearns,6921.0,83436.0,0.0829498058392061
2009,minnesota_todd,2858.0,29551.0,0.0967141551893337
2009,minnesota_wadena,4545.0,6033.0,0.7533565390353059
2009,minnesota_wright,303.0,64285.0,0.004713385704285603
2009,minnesota_anoka,301.0,3406.0,0.08837345860246623
2009,minnesota_chisago,2137.7070254110613,21774.0,0.09817704718522371
2009,minnesota_crow wing,708.0,1128.0,0.6276595744680851
2009,minnesota_isanti,219.5,24626.0,0.008913343620563632
2009,minnesota_kanabec,786.0,10058.0,0.07814674885663153
2009,minnesota_mille lacs,2137.7070254110613,12627.0,0.16929650949640146
2009,minnesota_ramsey,2137.7070254110613,84787.26500405514,0.02521259560983387
2009,minnesota_washington,541.0,10749.0,0.05033026328030515
2009,minnesota_beltrami,2137.7070254110613,6606.0,0.32360082128535594
2009,minnesota_hubbard,906.5,1937.0,0.46799173980382036
2009,minnesota_becker,2130.0,69908.0,0.030468615895176517
2009,minnesota_clay,2073.0,168826.0,0.012278914385225024
2009,minnesota_clearwater,2137.7070254110613,5679.0,0.37642314235095287
2009,minnesota_kittson,2137.7070254110613,81053.0,0.026374187573699446
2009,minnesota_marshall,2137.7070254110613,163722.0,0.013056932027528745
2009,minnesota_norman,2137.7070254110613,139909.0,0.015279267419616046
2009,minnesota_pennington,2137.7070254110613,56340.0,0.03794297169703694
2009,minnesota_polk,3317.0,220523.0,0.015041514944019445
2009,minnesota_red lake,2137.7070254110613,55062.0,0.038823635636392816
2009,minnesota_roseau,2137.7070254110613,64364.0,0.03321277461641696
2009,minnesota_blue earth,695.0,146852.0,0.00473265600740882
2009,minnesota_brown,829.0,114047.0,0.007268932983769849
2009,minnesota_freeborn,126.0,132503.0,0.0009509218659200169
2009,minnesota_le sueur,540.0,72824.0,0.007415137866637373
2009,minnesota_martin,519.0,159834.0,0.0032471188858440633
2009,minnesota_rice,372.0,59808.0,0.006219903691813804
2009,minnesota_steele,106.0,80369.0,0.0013189164976545682
2009,minnesota_waseca,2137.7070254110613,82284.0,0.02597961967589156
2009,minnesota_watonwan,230.0,101776.0,0.0022598648011318977
2009,minnesota_dakota,10397.0,61704.0,0.16849799040580837
2009,minnesota_dodge,160.0,77041.0,0.0020768162407030022
2009,minnesota_goodhue,520.0,89765.0,0.005792903692976104
2009,minnesota_houston,2137.7070254110613,21849.0,0.09784003960872632
2009,minnesota_mower,305.0,145225.0,0.002100189361335858
2009,minnesota_olmsted,15.0,57449.0,0.00026110115058573693
2009,minnesota_wabasha,370.0,31515.0,0.011740441059812787
2009,minnesota_winona,32.0,26804.0,0.0011938516639307566
2009,minnesota_cottonwood,265.0,137155.0,0.0019321205934891182
2009,minnesota_jackson,2137.7070254110613,152412.0,0.014025844588425198
2009,minnesota_lincoln,2137.7070254110613,73927.0,0.02891645847134418
2009,minnesota_pipestone,552.0,73066.0,0.007554813456327156
2009,minnesota_big stone,836.0,89735.0,0.009316320276369309
2009,minnesota_chippewa,591.0,87068.0,0.006787798042908991
2009,minnesota_douglas,412.0,47815.0,0.008616542925860086
2009,minnesota_grant,1146.0,88013.0,0.013020803744901322
2009,minnesota_lac qui parle,1992.0,137229.0,0.014515882211485911
2009,minnesota_otter tail,8291.0,115797.0,0.07159943694568945
2009,minnesota_pope,9199.0,81217.0,0.11326446433628427
2009,minnesota_stevens,3561.0,106955.0,0.03329437613949792
2009,minnesota_swift,9284.0,109450.0,0.08482412060301507
2009,minnesota_traverse,2137.7070254110613,120162.0,0.017790208430377832
2009,minnesota_wilkin,595.0,130534.0,0.004558199396325862
2009,minnesota_yellow medicine,247.66666666666663,137985.0,0.0017948810861083931
2009,mississippi_attala,6.0,1065.0,0.005633802816901409
2009,mississippi_carroll,2047.0,7636.0,0.2680722891566265
2009,mississippi_holmes,6847.0,24358.0,0.28109861236554723
2009,mississippi_leake,25367.952842377264,1206.3333333333333,1.0
2009,mississippi_madison,90.0,3743.0,0.024044883783061716
2009,mississippi_montgomery,25367.952842377264,1549.0,1.0
2009,mississippi_webster,25367.952842377264,643.0,1.0
2009,mississippi_clay,204.0,3801.0,0.05367008681925809
2009,mississippi_monroe,25367.952842377264,21245.0,1.0
2009,mississippi_noxubee,3573.0,17435.0,0.2049326068253513
2009,mississippi_humphreys,18954.0,60061.0,0.31557916118612744
2009,mississippi_issaquena,3377.0,25755.0,0.13112017084061348
2009,mississippi_leflore,47523.0,87111.0,0.5455453387057891
2009,mississippi_sharkey,16455.0,55824.0,0.29476569217540843
2009,mississippi_sunflower,71877.0,124926.0,0.5753566111137793
2009,mississippi_washington,69867.0,130959.0,0.5335028520376607
2009,mississippi_yazoo,3699.0,27206.0,0.13596265529662574
2009,mississippi_de soto,12700.0,44386.0,0.2861262560266751
2009,mississippi_grenada,1944.0,2499.0,0.7779111644657863
2009,mississippi_marshall,9.0,17847.0,0.0005042864346949068
2009,mississippi_panola,7598.0,29934.0,0.2538250818467295
2009,mississippi_tate,515.0,22235.0,0.023161682032831123
2009,mississippi_yalobusha,1400.0,5050.0,0.27722772277227725
2009,mississippi_pontotoc,21.0,14710.0,0.0014276002719238613
2009,mississippi_union,25367.952842377264,18169.0,1.0
2009,mississippi_lawrence,25367.952842377264,2679.0,1.0
2009,mississippi_warren,3518.0,10384.0,0.3387904468412943
2009,mississippi_bolivar,100181.0,175870.0,0.5696309774265083
2009,mississippi_coahoma,37561.0,86570.0,0.43388009703130415
2009,mississippi_quitman,19349.0,72786.0,0.2658340889731542
2009,mississippi_tallahatchie,37795.0,105463.0,0.3583721305102263
2009,mississippi_tunica,21212.0,76202.0,0.27836539723366843
2009,missouri_benton,128.0,16895.0,0.00757620597810003
