sta_con,Longitude,Latitude
texas_erath,-98.21946308,32.23666625
texas_falls,-96.93571063,31.25344657
texas_fannin,-96.10658101,33.59348438
texas_fayette,-96.91903762,29.87793812
texas_fisher,-100.4018913,32.74232527
texas_floyd,-101.3037974,34.07211081
texas_foard,-99.78027931,33.9738683
texas_fort bend,-95.77115928,29.52697277
texas_franklin,-95.21979,33.17614335
texas_freestone,-96.14945775,31.70503538
texas_frio,-99.10497007,28.86609718
texas_gaines,-102.6337852,32.74127328
texas_galveston,-94.96495066,29.39603546
texas_garza,-101.2988023,33.17872764
texas_gillespie,-98.94508327,30.3192706
texas_glasscock,-101.5201377,31.87062515
texas_goliad,-97.42434594,28.65508961
texas_gonzales,-97.4908673,29.45711201
texas_gray,-100.8134138,35.40189101
texas_grayson,-96.67739293,33.62793068
texas_gregg,-94.8178857,32.48165213
texas_grimes,-95.98892864,30.54413104
texas_guadalupe,-97.94991019,29.58334801
texas_hale,-101.8267944,34.06912604
texas_hall,-100.68113,34.53066749
texas_hamilton,-98.10990897,31.70483166
texas_hansford,-101.3561915,36.27803549
texas_hardeman,-99.74846644,34.29012539
texas_hardin,-94.39303262,30.33350864
texas_harris,-95.3969634,29.85858812
texas_harrison,-94.37163221,32.54797457
texas_hartley,-102.6027908,35.84030161
texas_haskell,-99.73359484,33.17596408
texas_hays,-98.03278565,30.05720493
texas_hemphill,-100.2723182,35.83811313
texas_henderson,-95.85415946,32.2120789
texas_hidalgo,-98.18385011,26.3981003
texas_hill,-97.1316708,31.99181725
texas_hockley,-102.3440112,33.60802634
texas_hood,-97.83129152,32.4287595
texas_hopkins,-95.56600933,33.14968537
texas_houston,-95.42253881,31.31717721
texas_howard,-101.4343183,32.30716348
texas_hudspeth,-105.3879805,31.45654388
texas_hunt,-96.08766837,33.12285806
texas_hutchinson,-101.3540263,35.84018707
texas_irion,-100.980665,31.30358381
texas_jack,-98.17400707,33.23223856
texas_jackson,-96.57934075,28.95526587
texas_jasper,-94.02676626,30.74377649
texas_jeff davis,-104.1445161,30.71617238
texas_jefferson,-94.16335501,29.88369498
texas_jim hogg,-98.69867262,27.04301997
texas_jim wells,-98.09020678,27.73202214
texas_johnson,-97.36667421,32.37871346
texas_jones,-99.88028445,32.73962236
texas_karnes,-97.85735571,28.90548388
texas_kaufman,-96.28873915,32.60057695
texas_kendall,-98.71487491,29.94467827
texas_kenedy,-97.70921015,26.92928259
texas_kent,-100.7782768,33.18127418
texas_kerr,-99.35124529,30.0621566
texas_kimble,-99.7508135,30.48593891
texas_king,-100.259197,33.61609715
texas_kinney,-100.4176284,29.34950372
texas_kleberg,-97.73205747,27.43495623
texas_knox,-99.74598297,33.60382462
texas_la salle,-99.09886732,28.34377306
texas_lamar,-95.57171779,33.66714514
texas_lamb,-102.3518609,34.0671752
texas_lampasas,-98.24289925,31.19587993
texas_lavaca,-96.93021786,29.38366435
texas_lee,-96.96861012,30.31150664
texas_leon,-95.99655609,31.29584762
texas_liberty,-94.81226277,30.15170374
texas_limestone,-96.5808664,31.54841231
texas_lipscomb,-100.2736157,36.27797275
texas_live oak,-98.12613268,28.35307907
texas_llano,-98.68435594,30.70590716
texas_loving,-103.5794957,31.84987594
texas_lubbock,-101.8222562,33.60937583
texas_lynn,-101.8169464,33.17555922
texas_madison,-95.92903684,30.96607457
texas_marion,-94.36046231,32.79852247
texas_martin,-101.950941,32.30675604
texas_mason,-99.22664801,30.71776837
texas_matagorda,-95.98630734,28.86575481
texas_maverick,-100.3142597,28.74048801
texas_mcculloch,-99.34947264,31.19887095
texas_mclennan,-97.20159094,31.55215074
texas_mcmullen,-98.56940926,28.35144951
texas_medina,-99.10926667,29.35322991
texas_menard,-99.82082326,30.88970369
texas_midland,-102.0328897,31.87065164
texas_milam,-96.97833502,30.78682859
texas_mills,-98.59377124,31.4958647
texas_mitchell,-100.9213326,32.30717723
texas_montague,-97.72414952,33.67511728
texas_montgomery,-95.50535862,30.30109669
texas_moore,-101.8931359,35.83753129
texas_morris,-94.7372696,33.11748033
texas_motley,-100.7792164,34.07481152
texas_nacogdoches,-94.61769505,31.61778249
texas_navarro,-96.47246011,32.04914684
texas_newton,-93.74674546,30.78732662
texas_nolan,-100.4089719,32.30333504
texas_nueces,-97.62137111,27.7267458
texas_ochiltree,-100.8158434,36.27955396
texas_oldham,-102.6018819,35.40501019
texas_orange,-93.89570324,30.12158846
texas_palo pinto,-98.31428447,32.75404131
texas_panola,-94.30590902,32.16129506
texas_parker,-97.8043618,32.77626274
texas_parmer,-102.7845221,34.52844071
texas_pecos,-102.7260615,30.78248757
texas_polk,-94.83111816,30.79378132
texas_potter,-101.8946025,35.40073569
texas_presidio,-104.2409503,29.99946541
texas_rains,-95.79080717,32.87085919
texas_randall,-101.8979533,34.96502497
texas_reagan,-101.5222179,31.36674994
texas_real,-99.82242705,29.83278797
texas_red river,-95.04994365,33.62057435
texas_reeves,-103.6958305,31.32522376
texas_refugio,-97.16432379,28.32583358
texas_roberts,-100.8134808,35.83921135
texas_robertson,-96.51479998,31.02779823
texas_rockwall,-96.41059534,32.89960177
texas_runnels,-99.97692191,31.83081748
texas_rusk,-94.76261878,32.10969912
texas_sabine,-93.85412178,31.3448411
texas_san augustine,-94.17025658,31.3947307
texas_san jacinto,-95.16979879,30.58131176
texas_san patricio,-97.51836032,28.00809209
texas_san saba,-98.81843678,31.15667439
texas_schleicher,-100.5372308,30.89530885
texas_scurry,-100.9175245,32.74698879
texas_shackelford,-99.35558551,32.73593021
texas_shelby,-94.14624945,31.79231883
texas_sherman,-101.893602,36.27860003
texas_smith,-95.26881746,32.37462225
texas_somervell,-97.77328446,32.22340727
texas_starr,-98.74200683,26.56301008
texas_stephens,-98.83646786,32.73639771
texas_sterling,-101.0482654,31.83026338
texas_stonewall,-100.256178,33.17828066
texas_sutton,-100.5360724,30.49722378
texas_swisher,-101.7342959,34.52970366
texas_tarrant,-97.29204022,32.77057739
texas_taylor,-99.89152219,32.30174834
texas_terrell,-102.075963,30.22512905
texas_terry,-102.3364169,33.17517975
texas_throckmorton,-99.21340723,33.1763331
texas_titus,-94.96940549,33.21534838
texas_tom green,-100.4654863,31.40459161
texas_travis,-97.78033859,30.33334361
texas_trinity,-95.13524004,31.08830183
texas_tyler,-94.378504,30.77089487
texas_upshur,-94.94118989,32.7388644
texas_upton,-102.043063,31.36931084
texas_uvalde,-99.76170072,29.3553567
texas_val verde,-101.151037,29.89289141
texas_van zandt,-95.83634053,32.56450819
texas_victoria,-96.97203812,28.79585691
texas_walker,-95.57431135,30.73971265
texas_waller,-95.98913724,30.00809748
texas_ward,-103.1050529,31.51020635
texas_washington,-96.4051065,30.21475718
texas_webb,-99.33182066,27.75823904
texas_wharton,-96.2217799,29.27731977
texas_wheeler,-100.2706615,35.40147731
texas_wichita,-98.70330758,33.98818154
texas_wilbarger,-99.24150489,34.07888453
texas_willacy,-97.66117402,26.46908777
texas_williamson,-97.60343345,30.64868482
texas_wilson,-98.08554986,29.1742837
texas_winkler,-103.0482429,31.84955748
texas_wise,-97.65372501,33.21626319
texas_wood,-95.38109057,32.787144
texas_yoakum,-102.8272741,33.17427701
texas_young,-98.689007,33.17579067
texas_zapata,-99.17016924,26.99831719
texas_zavala,-99.75893647,28.86265361
utah_beaver,-113.235691,38.35711326
utah_box elder,-113.0809649,41.52160606
utah_cache,-111.741955,41.72340432
utah_carbon,-110.5894207,39.64820577
utah_daggett,-109.5094376,40.88687838
utah_davis,-112.1107424,40.98928558
utah_duchesne,-110.4229626,40.29831952
utah_emery,-110.7017601,38.99660492
utah_garfield,-111.445931,37.85492887
utah_grand,-109.5715452,38.98070201
utah_iron,-113.2921735,37.86018185
utah_juab,-112.7842465,39.70248977
utah_kane,-111.8897564,37.28586542
utah_millard,-113.1017281,39.07279127
utah_morgan,-111.5704783,41.09090407
utah_piute,-112.128535,38.33654196
utah_rich,-111.2434313,41.63370087
utah_salt lake,-111.9214584,40.66699491
utah_san juan,-109.8035818,37.62628098
utah_sanpete,-111.5761859,39.37472963
utah_sevier,-111.8046691,38.74776448
utah_summit,-110.953427,40.86912542
utah_tooele,-113.1311874,40.44865965
utah_uintah,-109.5181541,40.12341222
utah_utah,-111.6689834,40.12039729
utah_wasatch,-111.1664978,40.33190251
utah_washington,-113.5077207,37.28180022
utah_wayne,-110.9016401,38.3240102
utah_weber,-111.9123829,41.26985493
vermont_addison,-73.14171839,44.03020186
vermont_bennington,-73.09382147,43.03516549
vermont_caledonia,-72.1023771,44.46478495
vermont_chittenden,-73.08157094,44.46078451
vermont_essex,-71.73694682,44.72685019
vermont_franklin,-72.91218769,44.85732541
vermont_grand isle,-73.29579597,44.79648049
vermont_lamoille,-72.64174734,44.6059487
vermont_orange,-72.37708961,44.00520414
vermont_orleans,-72.24380168,44.82874804
vermont_rutland,-73.03849339,43.57979599
vermont_washington,-72.615247,44.27346335
vermont_windham,-72.71386511,42.99027958
vermont_windsor,-72.58536362,43.57931592
virginia_accomack,-75.64481758,37.76384898
virginia_albemarle,-78.5562233,38.02405388
virginia_alexandria,-77.08707389,38.81861745
virginia_alleghany,-80.00908136,37.78892687
virginia_amelia,-77.9793295,37.33449874
virginia_amherst,-79.14487319,37.60759669
virginia_appomattox,-78.81540566,37.37258482
virginia_arlington,-77.10000499,38.87874066
virginia_augusta,-79.13163114,38.16589764
virginia_bath,-79.74014864,38.0591179
virginia_bedford,-79.52443734,37.31713335
virginia_bedford city,-79.51953417,37.3387372
virginia_bland,-81.13084378,37.13414503
virginia_botetourt,-79.81284753,37.55900406
virginia_bristol,-82.16404649,36.61383955
virginia_brunswick,-77.86120998,36.76534916
virginia_buchanan,-82.03532596,37.26705181
virginia_buckingham,-78.53187707,37.57410286
virginia_buena vista,-79.35632048,37.73162576
virginia_campbell,-79.09685875,37.20491469
virginia_caroline,-77.34903127,38.02637241
virginia_carroll,-80.73384654,36.73135738
virginia_charles city,-77.06117627,37.36163254
virginia_charlotte,-78.66228251,37.0106196
virginia_charlottesville,-78.48816172,38.03705892
virginia_chesapeake,-76.30314981,36.67771019
virginia_chesterfield,-77.58691103,37.37982319
virginia_clarke,-77.99689652,39.11347917
virginia_clifton forge city,-79.82629374,37.82299286
virginia_colonial heights,-77.39577902,37.2651427
virginia_covington,-79.98890115,37.77882072
virginia_craig,-80.21156857,37.48296294
virginia_culpeper,-77.95628349,38.48769393
virginia_cumberland,-78.24671321,37.51292787
virginia_danville,-79.40847153,36.58275802
virginia_dickenson,-82.34923317,37.12585
virginia_dinwiddie,-77.63481477,37.07671655
virginia_emporia,-77.53492005,36.69548639
virginia_essex,-76.95084399,37.93912257
virginia_fairfax,-77.28019775,38.84003237
virginia_fairfax city,-77.29968264,38.85221475
virginia_falls church,-77.17432849,38.88435409
virginia_fauquier,-77.80882112,38.73850731
virginia_floyd,-80.36127686,36.93251041
virginia_fluvanna,-78.27815926,37.84291343
virginia_franklin,-79.85312369,36.98943441
virginia_frederick,-78.26229109,39.20578258
virginia_fredericksburg,-77.4869891,38.29912826
virginia_galax,-80.91690742,36.66692902
virginia_giles,-80.70270889,37.3147596
virginia_gloucester,-76.54221745,37.42325392
virginia_goochland,-77.91853165,37.72192407
virginia_grayson,-81.22385923,36.65613975
virginia_greene,-78.46629418,38.29862354
virginia_greensville,-77.56043413,36.67686634
virginia_halifax,-78.93693532,36.76770387
virginia_hampton,-76.36688136,37.0540901
virginia_hanover,-77.4927521,37.76106254
virginia_harrisonburg,-78.87328834,38.43685651
virginia_henrico,-77.4068252,37.53950063
virginia_henry,-79.87414467,36.68299523
virginia_highland,-79.56577885,38.36318181
virginia_hopewell,-77.29920864,37.29082349
virginia_isle of wight,-76.7282321,36.89046998
virginia_james city,-76.78273989,37.32572884
virginia_king and queen,-76.89929204,37.72385315
virginia_king george,-77.16092401,38.27600577
virginia_king william,-77.08629507,37.70429674
virginia_lancaster,-76.46524626,37.73608165
virginia_lee,-83.12906851,36.70568399
virginia_lexington,-79.44222707,37.78539264
virginia_loudoun,-77.6358632,39.09325107
virginia_louisa,-77.96396611,37.97899653
virginia_lunenburg,-78.24290663,36.94825765
virginia_lynchburg,-79.18981777,37.40084867
virginia_madison,-78.27972755,38.41546038
virginia_manassas,-77.4853597,38.74672724
virginia_manassas park,-77.45184061,38.77494949
virginia_martinsville,-79.86311946,36.68367284
virginia_mathews,-76.34410517,37.43618316
virginia_mecklenburg,-78.3638686,36.68156432
virginia_middlesex,-76.5762176,37.63400572
virginia_montgomery,-80.38907025,37.17398666
virginia_nelson,-78.88759979,37.79006962
virginia_new kent,-77.00442269,37.50482823
virginia_newport news,-76.5176449,37.10383391
virginia_norfolk,-76.25873607,36.89455405
virginia_northampton,-75.90069179,37.34811556
virginia_northumberland,-76.42204846,37.88617297
virginia_norton,-82.62590632,36.93129603
virginia_nottoway,-78.05482706,37.14182122
virginia_orange,-78.01449244,38.24773051
virginia_page,-78.48429588,38.62082981
virginia_patrick,-80.28508325,36.67797941
virginia_petersburg,-77.39126732,37.2043129
virginia_pittsylvania,-79.39761782,36.82153118
virginia_poquoson,-76.35740303,37.13334208
virginia_portsmouth,-76.35647884,36.84645343
virginia_powhatan,-77.91640647,37.55107798
virginia_prince edward,-78.44524056,37.22549267
virginia_prince george,-77.22970975,37.18084004
virginia_prince william,-77.48329681,38.70475636
virginia_pulaski,-80.71541586,37.06335876
virginia_radford,-80.55774564,37.12426512
virginia_rappahannock,-78.16003297,38.68626767
virginia_richmond,-76.91149383,37.84285368
virginia_roanoke,-80.06926656,37.27096829
virginia_roanoke city,-79.95964833,37.28024354
virginia_rockbridge,-79.44579076,37.81696868
virginia_rockingham,-78.87440823,38.51322383
virginia_russell,-82.09755433,36.9332754
virginia_salem,-80.0545252,37.28592923
virginia_scott,-82.60220053,36.71406324
virginia_shenandoah,-78.56952954,38.85926348
virginia_smyth,-81.53769328,36.84381982
virginia_southampton,-77.10762069,36.72000279
virginia_spotsylvania,-77.65673744,38.18576513
virginia_stafford,-77.46053636,38.42111128
virginia_staunton,-79.06122282,38.15883913
virginia_suffolk,-76.64271596,36.69181877
virginia_surry,-76.89994813,37.10949914
virginia_sussex,-77.26257703,36.92241141
virginia_tazewell,-81.56189641,37.12451414
virginia_virginia beach,-76.05759553,36.75108263
virginia_warren,-78.20679542,38.91003653
virginia_washington,-81.95937569,36.72505327
virginia_waynesboro,-78.90291961,38.06950227
virginia_westmoreland,-76.80382056,38.11224066
virginia_williamsburg,-76.70814957,37.27063044
virginia_winchester,-78.17513422,39.17334491
virginia_wise,-82.62169882,36.9759354
virginia_wythe,-81.07997405,36.91705652
virginia_york,-76.56254026,37.23676724
washington_adams,-118.5612712,46.98306182
washington_asotin,-117.2023635,46.19184968
washington_benton,-119.5112748,46.24076733
washington_chelan,-120.6180008,47.86934536
washington_clallam,-123.9319944,48.04858652
washington_clark,-122.4805695,45.78464022
washington_columbia,-117.9085273,46.29811867
washington_cowlitz,-122.6769599,46.19458398
washington_douglas,-119.6929264,47.73602593
washington_ferry,-118.5158402,48.46942998
washington_franklin,-118.899445,46.53487265
washington_garfield,-117.545663,46.43185824
washington_grant,-119.4510987,47.20659284
washington_grays harbor,-123.7720126,47.15045201
washington_island,-122.5477352,48.16330253
washington_jefferson,-123.59857,47.74712331
washington_king,-121.8036928,47.49039676
washington_kitsap,-122.6763075,47.61116809
washington_kittitas,-120.6780604,47.1239204
washington_klickitat,-120.7886683,45.87453988
washington_lewis,-122.3924863,46.57730922
washington_lincoln,-118.4186998,47.57552241
washington_mason,-123.1974133,47.35117852
washington_okanogan,-119.7398655,48.54885637
washington_pacific,-123.7037547,46.55585673
washington_pend oreille,-117.2753319,48.5334351
washington_pierce,-122.101653,47.02295736
washington_san juan,-122.9635076,48.57871066
washington_skagit,-121.7275073,48.47941904
washington_skamania,-121.9118714,46.0260858
washington_snohomish,-121.6958796,48.04749614
washington_spokane,-117.4043407,47.62113327
washington_stevens,-117.8549606,48.39861859
washington_thurston,-122.8305651,46.92014013
washington_wahkiakum,-123.4268281,46.29514367
washington_walla walla,-118.4790209,46.2308004
washington_whatcom,-121.7191446,48.82581513
washington_whitman,-117.5238424,46.90058998
washington_yakima,-120.7377824,46.45667011
west virginia_barbour,-80.00292643,39.13260019
west virginia_berkeley,-78.02751254,39.46508951
west virginia_boone,-81.71268428,38.02442962
west virginia_braxton,-80.71993569,38.69964598
west virginia_brooke,-80.57587031,40.27491332
west virginia_cabell,-82.23982688,38.42146205
west virginia_calhoun,-81.11843725,38.84398726
west virginia_clay,-81.07633439,38.46185725
west virginia_doddridge,-80.70779588,39.26844556
west virginia_fayette,-81.08194652,38.03024408
west virginia_gilmer,-80.85780568,38.92351261
west virginia_grant,-79.1951821,39.10486626
west virginia_greenbrier,-80.45317174,37.947445
west virginia_hampshire,-78.6141764,39.31820441
west virginia_hancock,-80.57326325,40.52254317
west virginia_hardy,-78.85767674,39.00854627
west virginia_harrison,-80.38057823,39.28320032
west virginia_jackson,-81.67398235,38.83297834
west virginia_jefferson,-77.86214088,39.30950429
west virginia_kanawha,-81.5285723,38.33743468
west virginia_lewis,-80.50305802,38.99587441
west virginia_lincoln,-82.07116468,38.17670396
west virginia_logan,-81.93561605,37.8321819
west virginia_marion,-80.24314348,39.50933129
west virginia_marshall,-80.66216829,39.86088347
west virginia_mason,-82.0255768,38.76964285
west virginia_mcdowell,-81.65252524,37.3789115
west virginia_mercer,-81.10972534,37.4055635
west virginia_mineral,-78.94313276,39.41585559
west virginia_mingo,-82.13476864,37.72801421
west virginia_monongalia,-80.04644862,39.63080048
west virginia_monroe,-80.55116593,37.56130363
west virginia_morgan,-78.25781644,39.56121924
west virginia_nicholas,-80.79950247,38.2915189
west virginia_ohio,-80.61852668,40.09940216
west virginia_pendleton,-79.34950913,38.68054473
west virginia_pleasants,-81.16026878,39.3702061
west virginia_pocahontas,-80.00762559,38.33189257
west virginia_preston,-79.66787543,39.46985489
west virginia_putnam,-81.90883602,38.50941335
west virginia_raleigh,-81.24716689,37.77156601
west virginia_randolph,-79.87537367,38.77470312
west virginia_ritchie,-81.06344435,39.17714668
west virginia_roane,-81.34875539,38.71448908
west virginia_summers,-80.85823768,37.65666545
west virginia_taylor,-80.04619132,39.33524464
west virginia_tucker,-79.56377451,39.11363487
west virginia_tyler,-80.88439312,39.46445132
west virginia_upshur,-80.23450293,38.89719367
west virginia_wayne,-82.42546292,38.14708691
west virginia_webster,-80.42250883,38.49473486
west virginia_wetzel,-80.63910593,39.60462569
west virginia_wirt,-81.37904066,39.02248829
west virginia_wood,-81.51457001,39.20998049
west virginia_wyoming,-81.54837935,37.61030786
wisconsin_adams,-89.76982963,43.96905093
wisconsin_ashland,-90.6801325,46.31490397
wisconsin_barron,-91.84821828,45.42369077
wisconsin_bayfield,-91.20362162,46.52277497
wisconsin_brown,-88.00412183,44.45242584
wisconsin_buffalo,-91.75554715,44.38073148
wisconsin_burnett,-92.36591514,45.86228702
wisconsin_calumet,-88.2179168,44.08175677
wisconsin_chippewa,-91.28010018,45.06947368
wisconsin_clark,-90.61215402,44.7347716
wisconsin_columbia,-89.33438161,43.46731782
wisconsin_crawford,-90.93251388,43.24047905
wisconsin_dane,-89.41753632,43.06830548
wisconsin_dodge,-88.70722134,43.41707242
wisconsin_door,-87.31984922,44.94469754
wisconsin_douglas,-91.91551063,46.43158472
wisconsin_dunn,-91.89653078,44.94654013
wisconsin_eau claire,-91.28605138,44.72678169
wisconsin_florence,-88.39811736,45.84908854
wisconsin_fond du lac,-88.48829909,43.75370277
wisconsin_forest,-88.77025137,45.66763255
wisconsin_grant,-90.70818026,42.86821089
wisconsin_green,-89.60167705,42.68172858
wisconsin_green lake,-89.04433289,43.80022915
wisconsin_iowa,-90.13586323,43.00049705
wisconsin_iron,-90.24255077,46.26260767
wisconsin_jackson,-90.80488602,44.31915822
wisconsin_jefferson,-88.77608528,43.02221035
wisconsin_juneau,-90.11342279,43.92507417
wisconsin_kenosha,-88.04069968,42.57945062
wisconsin_kewaunee,-87.61638015,44.51654683
wisconsin_la crosse,-91.11504374,43.90695468
wisconsin_lafayette,-90.13257248,42.66123109
wisconsin_lake michigan,-87.29797137,43.97979276
wisconsin_lake superior,-90.73766572,46.96450589
wisconsin_langlade,-89.07262732,45.2628002
wisconsin_lincoln,-89.7350707,45.33734788
wisconsin_manitowoc,-87.80984632,44.11976867
wisconsin_marathon,-89.75898925,44.89826631
wisconsin_marinette,-88.03498653,45.38357555
wisconsin_marquette,-89.3979845,43.81963899
wisconsin_menominee,-88.70964224,45.00436566
wisconsin_milwaukee,-87.96767724,43.00963964
wisconsin_monroe,-90.6179331,43.94568913
wisconsin_oconto,-88.26894484,45.02636108
wisconsin_oneida,-89.52173222,45.70574933
wisconsin_outagamie,-88.46543422,44.41598774
wisconsin_ozaukee,-87.95059942,43.38516326
wisconsin_pepin,-91.99994571,44.58359033
wisconsin_pierce,-92.4218678,44.71950368
wisconsin_polk,-92.44031854,45.46152089
wisconsin_portage,-89.50142227,44.4760376
wisconsin_price,-90.36127213,45.6802965
wisconsin_racine,-88.05944347,42.74948022
wisconsin_richland,-90.43165946,43.37475055
wisconsin_rock,-89.07000493,42.67352137
wisconsin_rusk,-91.13307136,45.47523222
wisconsin_saint croix,-92.45201493,45.0339288
wisconsin_sauk,-89.94954549,43.42632697
wisconsin_sawyer,-91.14499172,45.87987184
wisconsin_shawano,-88.76578626,44.78918975
wisconsin_sheboygan,-87.94581736,43.72106711
wisconsin_taylor,-90.50124137,45.21152413
wisconsin_trempealeau,-91.35897554,44.3041605
wisconsin_vernon,-90.83382418,43.59382449
wisconsin_vilas,-89.51455833,46.05336583
wisconsin_walworth,-88.53911532,42.67124251
wisconsin_washburn,-91.79122625,45.89906794
wisconsin_washington,-88.23051484,43.36973593
wisconsin_waukesha,-88.30461345,43.02036036
wisconsin_waupaca,-88.96470935,44.4705046
wisconsin_waushara,-89.24316106,44.11314483
wisconsin_winnebago,-88.64456337,44.0690826
wisconsin_wood,-90.04149096,44.4554827
wyoming_albany,-105.72341,41.65530929
wyoming_big horn,-107.9953063,44.52663042
wyoming_campbell,-105.5490709,44.24790794
wyoming_carbon,-106.9304905,41.69460041
wyoming_converse,-105.5067096,42.97164703
wyoming_crook,-104.5704505,44.58994859
wyoming_fremont,-108.6298194,43.04061726
wyoming_goshen,-104.3524905,42.0889882
wyoming_hot springs,-108.4419958,43.71876115
wyoming_johnson,-106.5843968,44.03968232
wyoming_laramie,-104.6874254,41.30759843
wyoming_lincoln,-110.6554313,42.26184195
wyoming_natrona,-106.7955976,42.96251669
wyoming_niobrara,-104.4761248,43.05720715
wyoming_park,-109.587384,44.52033022
wyoming_platte,-104.9643832,42.13195158
wyoming_sheridan,-106.8759567,44.79084077
wyoming_sublette,-109.9151898,42.7677721
wyoming_sweetwater,-108.8782512,41.65978837
wyoming_teton,-110.590726,43.93442758
wyoming_uinta,-110.5470123,41.28811268
wyoming_washakie,-107.6817737,43.90371416
wyoming_weston,-104.5687117,43.84120681
