Year,State,County,Domain Category,sta_con,maize area
2012,north dakota,mountrail,NOT SPECIFIED,north dakota_mountrail,5226.0
2012,north dakota,renville,NOT SPECIFIED,north dakota_renville,5098.0
2012,north dakota,ward,NOT SPECIFIED,north dakota_ward,16259.0
2012,north dakota,williams,NOT SPECIFIED,north dakota_williams,2678.0
2012,north dakota,burleigh,NOT SPECIFIED,north dakota_burleigh,58334.0
2012,north dakota,emmons,NOT SPECIFIED,north dakota_emmons,105744.0
2012,north dakota,grant,NOT SPECIFIED,north dakota_grant,55586.0
2012,north dakota,morton,NOT SPECIFIED,north dakota_morton,54566.0
2012,north dakota,sioux,NOT SPECIFIED,north dakota_sioux,12834.0
2012,north dakota,dickey,NOT SPECIFIED,north dakota_dickey,167173.0
2012,north dakota,la moure,NOT SPECIFIED,north dakota_la moure,185576.0
2012,north dakota,logan,NOT SPECIFIED,north dakota_logan,70465.0
2012,north dakota,mcintosh,NOT SPECIFIED,north dakota_mcintosh,53270.0
2012,north dakota,ransom,NOT SPECIFIED,north dakota_ransom,95198.0
2012,north dakota,richland,NOT SPECIFIED,north dakota_richland,301624.0
2012,north dakota,sargent,NOT SPECIFIED,north dakota_sargent,138595.0
2012,north dakota,adams,NOT SPECIFIED,north dakota_adams,22543.0
2012,north dakota,billings,NOT SPECIFIED,north dakota_billings,2326.0
2012,north dakota,bowman,NOT SPECIFIED,north dakota_bowman,11015.0
2012,north dakota,golden valley,NOT SPECIFIED,north dakota_golden valley,5092.0
2012,north dakota,hettinger,NOT SPECIFIED,north dakota_hettinger,40568.0
2012,north dakota,slope,NOT SPECIFIED,north dakota_slope,6324.0
2012,north dakota,stark,NOT SPECIFIED,north dakota_stark,26638.0
2012,north dakota,dunn,NOT SPECIFIED,north dakota_dunn,13629.0
2012,north dakota,mckenzie,NOT SPECIFIED,north dakota_mckenzie,995.0
2012,north dakota,mclean,NOT SPECIFIED,north dakota_mclean,54938.0
2012,north dakota,mercer,NOT SPECIFIED,north dakota_mercer,19857.0
2012,north dakota,oliver,NOT SPECIFIED,north dakota_oliver,20050.0
2012,ohio,delaware,NOT SPECIFIED,ohio_delaware,42525.0
2012,ohio,fairfield,NOT SPECIFIED,ohio_fairfield,62278.0
2012,ohio,fayette,NOT SPECIFIED,ohio_fayette,73963.0
2012,ohio,franklin,NOT SPECIFIED,ohio_franklin,19265.0
2012,ohio,knox,NOT SPECIFIED,ohio_knox,46184.0
2012,ohio,licking,NOT SPECIFIED,ohio_licking,59092.0
2012,ohio,madison,NOT SPECIFIED,ohio_madison,97720.0
2012,ohio,marion,NOT SPECIFIED,ohio_marion,61715.0
2012,ohio,morrow,NOT SPECIFIED,ohio_morrow,47970.0
2012,ohio,pickaway,NOT SPECIFIED,ohio_pickaway,107105.0
2012,ohio,ross,NOT SPECIFIED,ohio_ross,49764.0
2012,ohio,union,NOT SPECIFIED,ohio_union,71700.0
2012,ohio,belmont,NOT SPECIFIED,ohio_belmont,303.0
2012,ohio,carroll,NOT SPECIFIED,ohio_carroll,10538.0
2012,ohio,coshocton,NOT SPECIFIED,ohio_coshocton,26850.0
2012,ohio,harrison,NOT SPECIFIED,ohio_harrison,4351.0
2012,ohio,holmes,NOT SPECIFIED,ohio_holmes,32186.0
2012,ohio,jefferson,NOT SPECIFIED,ohio_jefferson,1242.0
2012,ohio,tuscarawas,NOT SPECIFIED,ohio_tuscarawas,17851.0
2012,ohio,ashland,NOT SPECIFIED,ohio_ashland,33983.0
2012,ohio,crawford,NOT SPECIFIED,ohio_crawford,91253.0
2012,ohio,erie,NOT SPECIFIED,ohio_erie,27597.0
2012,ohio,huron,NOT SPECIFIED,ohio_huron,81134.0
2012,ohio,lorain,NOT SPECIFIED,ohio_lorain,26778.0
2012,ohio,ottawa,NOT SPECIFIED,ohio_ottawa,25964.0
2012,ohio,richland,NOT SPECIFIED,ohio_richland,39903.0
2012,ohio,sandusky,NOT SPECIFIED,ohio_sandusky,64757.0
2012,ohio,seneca,NOT SPECIFIED,ohio_seneca,97318.0
2012,ohio,wyandot,NOT SPECIFIED,ohio_wyandot,79968.0
2012,ohio,ashtabula,NOT SPECIFIED,ohio_ashtabula,25909.0
2012,ohio,columbiana,NOT SPECIFIED,ohio_columbiana,20285.0
2012,ohio,geauga,NOT SPECIFIED,ohio_geauga,5485.0
2012,ohio,lake,NOT SPECIFIED,ohio_lake,310.0
2012,ohio,mahoning,NOT SPECIFIED,ohio_mahoning,14422.0
2012,ohio,medina,NOT SPECIFIED,ohio_medina,18368.0
2012,ohio,portage,NOT SPECIFIED,ohio_portage,15526.0
2012,ohio,stark,NOT SPECIFIED,ohio_stark,32280.0
2012,ohio,summit,NOT SPECIFIED,ohio_summit,2222.0
2012,ohio,trumbull,NOT SPECIFIED,ohio_trumbull,21561.0
2012,ohio,wayne,NOT SPECIFIED,ohio_wayne,64986.0
2012,ohio,allen,NOT SPECIFIED,ohio_allen,64868.0
2012,ohio,defiance,NOT SPECIFIED,ohio_defiance,53400.0
2012,ohio,fulton,NOT SPECIFIED,ohio_fulton,73828.0
2012,ohio,hancock,NOT SPECIFIED,ohio_hancock,73663.0
2012,ohio,henry,NOT SPECIFIED,ohio_henry,81026.0
2012,ohio,lucas,NOT SPECIFIED,ohio_lucas,21940.0
2012,ohio,paulding,NOT SPECIFIED,ohio_paulding,56120.0
2012,ohio,putnam,NOT SPECIFIED,ohio_putnam,84454.0
2012,ohio,van wert,NOT SPECIFIED,ohio_van wert,72570.0
2012,ohio,williams,NOT SPECIFIED,ohio_williams,53366.0
2012,ohio,wood,NOT SPECIFIED,ohio_wood,87393.0
2012,ohio,adams,NOT SPECIFIED,ohio_adams,14053.0
2012,ohio,brown,NOT SPECIFIED,ohio_brown,22281.0
2012,ohio,gallia,NOT SPECIFIED,ohio_gallia,2936.0
2012,ohio,highland,NOT SPECIFIED,ohio_highland,50035.0
2012,ohio,jackson,NOT SPECIFIED,ohio_jackson,1802.0
2012,ohio,lawrence,NOT SPECIFIED,ohio_lawrence,576.0
2012,ohio,pike,NOT SPECIFIED,ohio_pike,15541.0
2012,ohio,scioto,NOT SPECIFIED,ohio_scioto,7303.0
2012,ohio,athens,NOT SPECIFIED,ohio_athens,1576.0
2012,ohio,guernsey,NOT SPECIFIED,ohio_guernsey,3066.0
2012,ohio,hocking,NOT SPECIFIED,ohio_hocking,1910.0
2012,ohio,meigs,NOT SPECIFIED,ohio_meigs,2078.0
2012,ohio,monroe,NOT SPECIFIED,ohio_monroe,618.0
2012,ohio,morgan,NOT SPECIFIED,ohio_morgan,3079.0
2012,ohio,muskingum,NOT SPECIFIED,ohio_muskingum,19226.0
2012,ohio,noble,NOT SPECIFIED,ohio_noble,419.0
2012,ohio,perry,NOT SPECIFIED,ohio_perry,23048.0
2012,ohio,vinton,NOT SPECIFIED,ohio_vinton,1567.0
2012,ohio,washington,NOT SPECIFIED,ohio_washington,8849.0
2012,ohio,butler,NOT SPECIFIED,ohio_butler,44938.0
2012,ohio,clermont,NOT SPECIFIED,ohio_clermont,24052.0
2012,ohio,clinton,NOT SPECIFIED,ohio_clinton,76769.0
2012,ohio,greene,NOT SPECIFIED,ohio_greene,54856.0
2012,ohio,hamilton,NOT SPECIFIED,ohio_hamilton,3187.0
2012,ohio,montgomery,NOT SPECIFIED,ohio_montgomery,45224.0
2012,ohio,preble,NOT SPECIFIED,ohio_preble,89321.0
2012,ohio,warren,NOT SPECIFIED,ohio_warren,25653.0
2012,ohio,auglaize,NOT SPECIFIED,ohio_auglaize,70053.0
2012,ohio,champaign,NOT SPECIFIED,ohio_champaign,75328.0
2012,ohio,clark,NOT SPECIFIED,ohio_clark,68644.0
2012,ohio,darke,NOT SPECIFIED,ohio_darke,130489.0
2012,ohio,hardin,NOT SPECIFIED,ohio_hardin,92532.0
2012,ohio,logan,NOT SPECIFIED,ohio_logan,68729.0
2012,ohio,mercer,NOT SPECIFIED,ohio_mercer,94680.0
2012,ohio,miami,NOT SPECIFIED,ohio_miami,70998.0
2012,ohio,shelby,NOT SPECIFIED,ohio_shelby,69969.0
2012,oklahoma,canadian,NOT SPECIFIED,oklahoma_canadian,2569.0
2012,oklahoma,cleveland,NOT SPECIFIED,oklahoma_cleveland,1350.0
2012,oklahoma,creek,NOT SPECIFIED,oklahoma_creek,391.0
2012,oklahoma,grady,NOT SPECIFIED,oklahoma_grady,2211.0
2012,oklahoma,kingfisher,NOT SPECIFIED,oklahoma_kingfisher,1136.0
2012,oklahoma,lincoln,NOT SPECIFIED,oklahoma_lincoln,354.0
2012,oklahoma,logan,NOT SPECIFIED,oklahoma_logan,979.0
2012,oklahoma,mcclain,NOT SPECIFIED,oklahoma_mcclain,2412.0
2012,oklahoma,okfuskee,NOT SPECIFIED,oklahoma_okfuskee,1461.6666666666667
2012,oklahoma,oklahoma,NOT SPECIFIED,oklahoma_oklahoma,1929.0
2012,oklahoma,payne,NOT SPECIFIED,oklahoma_payne,2438.0
2012,oklahoma,pottawatomie,NOT SPECIFIED,oklahoma_pottawatomie,1695.0
2012,oklahoma,seminole,NOT SPECIFIED,oklahoma_seminole,600.0
2012,oklahoma,hughes,NOT SPECIFIED,oklahoma_hughes,430.0
2012,oklahoma,mcintosh,NOT SPECIFIED,oklahoma_mcintosh,269.0
2012,oklahoma,muskogee,NOT SPECIFIED,oklahoma_muskogee,8049.0
2012,oklahoma,okmulgee,NOT SPECIFIED,oklahoma_okmulgee,2067.0
2012,oklahoma,pittsburg,NOT SPECIFIED,oklahoma_pittsburg,1944.0
2012,oklahoma,sequoyah,NOT SPECIFIED,oklahoma_sequoyah,5900.0
2012,oklahoma,alfalfa,NOT SPECIFIED,oklahoma_alfalfa,2877.0
2012,oklahoma,garfield,NOT SPECIFIED,oklahoma_garfield,24141.0
2012,oklahoma,grant,NOT SPECIFIED,oklahoma_grant,14758.0
2012,oklahoma,kay,NOT SPECIFIED,oklahoma_kay,28691.0
2012,oklahoma,major,NOT SPECIFIED,oklahoma_major,3290.0
2012,oklahoma,noble,NOT SPECIFIED,oklahoma_noble,9447.0
2012,oklahoma,woodward,NOT SPECIFIED,oklahoma_woodward,723.0
2012,oklahoma,craig,NOT SPECIFIED,oklahoma_craig,5876.0
2012,oklahoma,delaware,NOT SPECIFIED,oklahoma_delaware,1037.0
2012,oklahoma,mayes,NOT SPECIFIED,oklahoma_mayes,1388.0
2012,oklahoma,nowata,NOT SPECIFIED,oklahoma_nowata,1574.0
2012,oklahoma,osage,NOT SPECIFIED,oklahoma_osage,1185.0
2012,oklahoma,ottawa,NOT SPECIFIED,oklahoma_ottawa,6331.0
2012,oklahoma,rogers,NOT SPECIFIED,oklahoma_rogers,793.0
2012,oklahoma,tulsa,NOT SPECIFIED,oklahoma_tulsa,1078.0
2012,oklahoma,wagoner,NOT SPECIFIED,oklahoma_wagoner,2819.0
2012,oklahoma,washington,NOT SPECIFIED,oklahoma_washington,409.6666666666667
2012,oklahoma,beaver,NOT SPECIFIED,oklahoma_beaver,9094.0
2012,oklahoma,cimarron,NOT SPECIFIED,oklahoma_cimarron,22185.0
2012,oklahoma,ellis,NOT SPECIFIED,oklahoma_ellis,470.5
2012,oklahoma,harper,NOT SPECIFIED,oklahoma_harper,575.0
2012,oklahoma,texas,NOT SPECIFIED,oklahoma_texas,89026.0
2012,oklahoma,atoka,NOT SPECIFIED,oklahoma_atoka,297.5
2012,oklahoma,bryan,NOT SPECIFIED,oklahoma_bryan,1877.0
2012,oklahoma,garvin,NOT SPECIFIED,oklahoma_garvin,6330.0
2012,oklahoma,jefferson,NOT SPECIFIED,oklahoma_jefferson,4457.034975669099
2012,oklahoma,love,NOT SPECIFIED,oklahoma_love,452.0
2012,oklahoma,murray,NOT SPECIFIED,oklahoma_murray,360.0
2012,oklahoma,pontotoc,NOT SPECIFIED,oklahoma_pontotoc,145.0
2012,oklahoma,stephens,NOT SPECIFIED,oklahoma_stephens,4457.034975669099
2012,oklahoma,choctaw,NOT SPECIFIED,oklahoma_choctaw,1870.0
2012,oklahoma,leflore,NOT SPECIFIED,oklahoma_leflore,1520.0
2012,oklahoma,mccurtain,NOT SPECIFIED,oklahoma_mccurtain,6062.0
2012,oklahoma,caddo,NOT SPECIFIED,oklahoma_caddo,3692.0
2012,oklahoma,comanche,NOT SPECIFIED,oklahoma_comanche,4457.034975669099
2012,oklahoma,harmon,NOT SPECIFIED,oklahoma_harmon,729.5
2012,oklahoma,kiowa,NOT SPECIFIED,oklahoma_kiowa,276.0
2012,oklahoma,tillman,NOT SPECIFIED,oklahoma_tillman,1124.0
2012,oklahoma,beckham,NOT SPECIFIED,oklahoma_beckham,825.0
2012,oklahoma,blaine,NOT SPECIFIED,oklahoma_blaine,353.0
2012,oklahoma,custer,NOT SPECIFIED,oklahoma_custer,568.0
2012,oklahoma,dewey,NOT SPECIFIED,oklahoma_dewey,191.0
2012,oklahoma,roger mills,NOT SPECIFIED,oklahoma_roger mills,4457.034975669099
2012,oklahoma,washita,NOT SPECIFIED,oklahoma_washita,1898.0
2012,oregon,gilliam,NOT SPECIFIED,oregon_gilliam,3290.8928571428573
2012,oregon,morrow,NOT SPECIFIED,oregon_morrow,7795.0
2012,oregon,baker,NOT SPECIFIED,oregon_baker,81.0
2012,oregon,umatilla,NOT SPECIFIED,oregon_umatilla,16595.0
2012,oregon,union,NOT SPECIFIED,oregon_union,428.0
2012,oregon,wallowa,NOT SPECIFIED,oregon_wallowa,3290.8928571428573
2012,oregon,clackamas,NOT SPECIFIED,oregon_clackamas,6.0
2012,oregon,lane,NOT SPECIFIED,oregon_lane,24.0
2012,oregon,linn,NOT SPECIFIED,oregon_linn,3290.8928571428573
2012,oregon,marion,NOT SPECIFIED,oregon_marion,340.0
2012,oregon,multnomah,NOT SPECIFIED,oregon_multnomah,43.0
2012,oregon,polk,NOT SPECIFIED,oregon_polk,3290.8928571428573
2012,oregon,washington,NOT SPECIFIED,oregon_washington,101.0
2012,oregon,yamhill,NOT SPECIFIED,oregon_yamhill,116.0
2012,oregon,deschutes,NOT SPECIFIED,oregon_deschutes,3290.8928571428573
2012,oregon,grant,NOT SPECIFIED,oregon_grant,3290.8928571428573
2012,oregon,malheur,NOT SPECIFIED,oregon_malheur,25688.0
2012,oregon,jackson,NOT SPECIFIED,oregon_jackson,69.0
2012,oregon,josephine,NOT SPECIFIED,oregon_josephine,74.0
2012,pennsylvania,blair,NOT SPECIFIED,pennsylvania_blair,14734.0
2012,pennsylvania,cambria,NOT SPECIFIED,pennsylvania_cambria,9096.0
2012,pennsylvania,centre,NOT SPECIFIED,pennsylvania_centre,18297.0
2012,pennsylvania,clearfield,NOT SPECIFIED,pennsylvania_clearfield,4511.0
2012,pennsylvania,columbia,NOT SPECIFIED,pennsylvania_columbia,20273.0
2012,pennsylvania,dauphin,NOT SPECIFIED,pennsylvania_dauphin,16641.0
2012,pennsylvania,huntingdon,NOT SPECIFIED,pennsylvania_huntingdon,14256.0
2012,pennsylvania,juniata,NOT SPECIFIED,pennsylvania_juniata,11021.0
2012,pennsylvania,mifflin,NOT SPECIFIED,pennsylvania_mifflin,13083.0
2012,pennsylvania,montour,NOT SPECIFIED,pennsylvania_montour,7199.0
2012,pennsylvania,northumberland,NOT SPECIFIED,pennsylvania_northumberland,30834.0
2012,pennsylvania,perry,NOT SPECIFIED,pennsylvania_perry,16623.0
2012,pennsylvania,snyder,NOT SPECIFIED,pennsylvania_snyder,14941.0
2012,pennsylvania,union,NOT SPECIFIED,pennsylvania_union,14440.0
2012,pennsylvania,carbon,NOT SPECIFIED,pennsylvania_carbon,1698.0
2012,pennsylvania,lehigh,NOT SPECIFIED,pennsylvania_lehigh,22217.0
2012,pennsylvania,luzerne,NOT SPECIFIED,pennsylvania_luzerne,10295.0
2012,pennsylvania,monroe,NOT SPECIFIED,pennsylvania_monroe,3641.0
2012,pennsylvania,northampton,NOT SPECIFIED,pennsylvania_northampton,23800.0
2012,pennsylvania,pike,NOT SPECIFIED,pennsylvania_pike,14535.158461538462
2012,pennsylvania,schuylkill,NOT SPECIFIED,pennsylvania_schuylkill,22497.0
2012,pennsylvania,bradford,NOT SPECIFIED,pennsylvania_bradford,15709.0
2012,pennsylvania,cameron,NOT SPECIFIED,pennsylvania_cameron,123.0
2012,pennsylvania,clinton,NOT SPECIFIED,pennsylvania_clinton,6731.0
2012,pennsylvania,elk,NOT SPECIFIED,pennsylvania_elk,1072.0
2012,pennsylvania,lycoming,NOT SPECIFIED,pennsylvania_lycoming,17694.0
2012,pennsylvania,mckean,NOT SPECIFIED,pennsylvania_mckean,397.0
2012,pennsylvania,potter,NOT SPECIFIED,pennsylvania_potter,3083.0
2012,pennsylvania,sullivan,NOT SPECIFIED,pennsylvania_sullivan,2293.0
2012,pennsylvania,tioga,NOT SPECIFIED,pennsylvania_tioga,8271.0
2012,pennsylvania,lackawanna,NOT SPECIFIED,pennsylvania_lackawanna,1770.0
2012,pennsylvania,susquehanna,NOT SPECIFIED,pennsylvania_susquehanna,976.0
2012,pennsylvania,wayne,NOT SPECIFIED,pennsylvania_wayne,271.0
2012,pennsylvania,wyoming,NOT SPECIFIED,pennsylvania_wyoming,4063.0
2012,pennsylvania,crawford,NOT SPECIFIED,pennsylvania_crawford,29149.0
2012,pennsylvania,erie,NOT SPECIFIED,pennsylvania_erie,20061.0
2012,pennsylvania,forest,NOT SPECIFIED,pennsylvania_forest,344.0
2012,pennsylvania,mercer,NOT SPECIFIED,pennsylvania_mercer,32591.0
2012,pennsylvania,venango,NOT SPECIFIED,pennsylvania_venango,10401.0
2012,pennsylvania,warren,NOT SPECIFIED,pennsylvania_warren,2668.0
2012,pennsylvania,adams,NOT SPECIFIED,pennsylvania_adams,26249.0
2012,pennsylvania,bedford,NOT SPECIFIED,pennsylvania_bedford,18905.0
2012,pennsylvania,cumberland,NOT SPECIFIED,pennsylvania_cumberland,29189.0
2012,pennsylvania,franklin,NOT SPECIFIED,pennsylvania_franklin,42378.0
2012,pennsylvania,fulton,NOT SPECIFIED,pennsylvania_fulton,7837.0
2012,pennsylvania,york,NOT SPECIFIED,pennsylvania_york,68654.0
2012,pennsylvania,berks,NOT SPECIFIED,pennsylvania_berks,52813.0
2012,pennsylvania,bucks,NOT SPECIFIED,pennsylvania_bucks,9620.0
2012,pennsylvania,chester,NOT SPECIFIED,pennsylvania_chester,28293.0
2012,pennsylvania,delaware,NOT SPECIFIED,pennsylvania_delaware,96.0
2012,pennsylvania,lancaster,NOT SPECIFIED,pennsylvania_lancaster,101005.0
2012,pennsylvania,lebanon,NOT SPECIFIED,pennsylvania_lebanon,27434.0
2012,pennsylvania,montgomery,NOT SPECIFIED,pennsylvania_montgomery,3691.0
2012,pennsylvania,allegheny,NOT SPECIFIED,pennsylvania_allegheny,661.0
2012,pennsylvania,fayette,NOT SPECIFIED,pennsylvania_fayette,5605.0
2012,pennsylvania,greene,NOT SPECIFIED,pennsylvania_greene,629.0
2012,pennsylvania,somerset,NOT SPECIFIED,pennsylvania_somerset,18988.0
2012,pennsylvania,washington,NOT SPECIFIED,pennsylvania_washington,3141.0
2012,pennsylvania,westmoreland,NOT SPECIFIED,pennsylvania_westmoreland,16989.0
2012,pennsylvania,armstrong,NOT SPECIFIED,pennsylvania_armstrong,13035.0
2012,pennsylvania,beaver,NOT SPECIFIED,pennsylvania_beaver,4186.0
2012,pennsylvania,butler,NOT SPECIFIED,pennsylvania_butler,16245.0
2012,pennsylvania,clarion,NOT SPECIFIED,pennsylvania_clarion,13781.0
2012,pennsylvania,indiana,NOT SPECIFIED,pennsylvania_indiana,19260.0
2012,pennsylvania,jefferson,NOT SPECIFIED,pennsylvania_jefferson,9974.0
2012,pennsylvania,lawrence,NOT SPECIFIED,pennsylvania_lawrence,11054.0
2012,rhode island,newport,NOT SPECIFIED,rhode island_newport,94.0
2012,rhode island,washington,NOT SPECIFIED,rhode island_washington,27.0
2012,south carolina,calhoun,NOT SPECIFIED,south carolina_calhoun,6515.0
2012,south carolina,clarendon,NOT SPECIFIED,south carolina_clarendon,30913.0
2012,south carolina,lee,NOT SPECIFIED,south carolina_lee,23628.0
2012,south carolina,lexington,NOT SPECIFIED,south carolina_lexington,7831.0
2012,south carolina,orangeburg,NOT SPECIFIED,south carolina_orangeburg,30540.0
2012,south carolina,richland,NOT SPECIFIED,south carolina_richland,8572.0
2012,south carolina,sumter,NOT SPECIFIED,south carolina_sumter,24265.0
2012,south carolina,chesterfield,NOT SPECIFIED,south carolina_chesterfield,4541.0
2012,south carolina,darlington,NOT SPECIFIED,south carolina_darlington,24699.0
2012,south carolina,dillon,NOT SPECIFIED,south carolina_dillon,17614.0
2012,south carolina,florence,NOT SPECIFIED,south carolina_florence,22193.0
2012,south carolina,georgetown,NOT SPECIFIED,south carolina_georgetown,1803.0
2012,south carolina,horry,NOT SPECIFIED,south carolina_horry,23445.0
2012,south carolina,marion,NOT SPECIFIED,south carolina_marion,8816.0
2012,south carolina,marlboro,NOT SPECIFIED,south carolina_marlboro,9312.0
2012,south carolina,williamsburg,NOT SPECIFIED,south carolina_williamsburg,13613.0
2012,south carolina,chester,NOT SPECIFIED,south carolina_chester,310.5
2012,south carolina,fairfield,NOT SPECIFIED,south carolina_fairfield,90.0
2012,south carolina,kershaw,NOT SPECIFIED,south carolina_kershaw,2682.0
2012,south carolina,lancaster,NOT SPECIFIED,south carolina_lancaster,1214.0
2012,south carolina,york,NOT SPECIFIED,south carolina_york,571.0
2012,south carolina,anderson,NOT SPECIFIED,south carolina_anderson,805.0
2012,south carolina,cherokee,NOT SPECIFIED,south carolina_cherokee,3.0
2012,south carolina,greenville,NOT SPECIFIED,south carolina_greenville,333.0
2012,south carolina,laurens,NOT SPECIFIED,south carolina_laurens,7.0
2012,south carolina,oconee,NOT SPECIFIED,south carolina_oconee,595.0
2012,south carolina,pickens,NOT SPECIFIED,south carolina_pickens,351.0
2012,south carolina,spartanburg,NOT SPECIFIED,south carolina_spartanburg,840.0
2012,south carolina,union,NOT SPECIFIED,south carolina_union,7192.094748858448
2012,south carolina,allendale,NOT SPECIFIED,south carolina_allendale,8133.0
2012,south carolina,bamberg,NOT SPECIFIED,south carolina_bamberg,4095.0
2012,south carolina,barnwell,NOT SPECIFIED,south carolina_barnwell,3409.0
2012,south carolina,beaufort,NOT SPECIFIED,south carolina_beaufort,795.0
2012,south carolina,berkeley,NOT SPECIFIED,south carolina_berkeley,2928.0
2012,south carolina,charleston,NOT SPECIFIED,south carolina_charleston,433.0
2012,south carolina,colleton,NOT SPECIFIED,south carolina_colleton,6202.0
2012,south carolina,dorchester,NOT SPECIFIED,south carolina_dorchester,6709.0
2012,south carolina,hampton,NOT SPECIFIED,south carolina_hampton,6013.0
2012,south carolina,jasper,NOT SPECIFIED,south carolina_jasper,139.0
2012,south carolina,abbeville,NOT SPECIFIED,south carolina_abbeville,124.0
2012,south carolina,aiken,NOT SPECIFIED,south carolina_aiken,2611.0
2012,south carolina,edgefield,NOT SPECIFIED,south carolina_edgefield,202.0
2012,south carolina,greenwood,NOT SPECIFIED,south carolina_greenwood,43.0
2012,south carolina,mccormick,NOT SPECIFIED,south carolina_mccormick,7192.094748858448
2012,south carolina,newberry,NOT SPECIFIED,south carolina_newberry,960.0
2012,south carolina,saluda,NOT SPECIFIED,south carolina_saluda,1110.0
2012,south dakota,aurora,NOT SPECIFIED,south dakota_aurora,81059.0
2012,south dakota,beadle,NOT SPECIFIED,south dakota_beadle,206287.0
2012,south dakota,brule,NOT SPECIFIED,south dakota_brule,71493.0
2012,south dakota,buffalo,NOT SPECIFIED,south dakota_buffalo,21370.0
2012,south dakota,hand,NOT SPECIFIED,south dakota_hand,180182.0
2012,south dakota,hughes,NOT SPECIFIED,south dakota_hughes,51500.0
2012,south dakota,hyde,NOT SPECIFIED,south dakota_hyde,43903.0
2012,south dakota,jerauld,NOT SPECIFIED,south dakota_jerauld,70255.0
2012,south dakota,sully,NOT SPECIFIED,south dakota_sully,118045.0
2012,south dakota,brookings,NOT SPECIFIED,south dakota_brookings,118295.0
2012,south dakota,davison,NOT SPECIFIED,south dakota_davison,72428.0
2012,south dakota,hanson,NOT SPECIFIED,south dakota_hanson,85638.0
2012,south dakota,kingsbury,NOT SPECIFIED,south dakota_kingsbury,145168.0
2012,south dakota,lake,NOT SPECIFIED,south dakota_lake,93509.0
2012,south dakota,mccook,NOT SPECIFIED,south dakota_mccook,136837.0
2012,south dakota,miner,NOT SPECIFIED,south dakota_miner,84146.0
2012,south dakota,minnehaha,NOT SPECIFIED,south dakota_minnehaha,144036.0
2012,south dakota,moody,NOT SPECIFIED,south dakota_moody,109767.0
2012,south dakota,sanborn,NOT SPECIFIED,south dakota_sanborn,73883.0
2012,south dakota,brown,NOT SPECIFIED,south dakota_brown,350820.0
2012,south dakota,campbell,NOT SPECIFIED,south dakota_campbell,47312.0
2012,south dakota,edmunds,NOT SPECIFIED,south dakota_edmunds,157646.0
2012,south dakota,faulk,NOT SPECIFIED,south dakota_faulk,126244.0
2012,south dakota,mcpherson,NOT SPECIFIED,south dakota_mcpherson,58682.0
2012,south dakota,potter,NOT SPECIFIED,south dakota_potter,92545.0
2012,south dakota,spink,NOT SPECIFIED,south dakota_spink,241912.0
2012,south dakota,walworth,NOT SPECIFIED,south dakota_walworth,61720.0
2012,south dakota,clark,NOT SPECIFIED,south dakota_clark,132480.0
2012,south dakota,codington,NOT SPECIFIED,south dakota_codington,80169.0
2012,south dakota,day,NOT SPECIFIED,south dakota_day,112621.0
2012,south dakota,deuel,NOT SPECIFIED,south dakota_deuel,62961.0
2012,south dakota,grant,NOT SPECIFIED,south dakota_grant,100109.0
2012,south dakota,hamlin,NOT SPECIFIED,south dakota_hamlin,90707.0
2012,south dakota,marshall,NOT SPECIFIED,south dakota_marshall,96276.0
2012,south dakota,roberts,NOT SPECIFIED,south dakota_roberts,140592.0
2012,south dakota,butte,NOT SPECIFIED,south dakota_butte,8043.0
2012,south dakota,corson,NOT SPECIFIED,south dakota_corson,34094.0
2012,south dakota,dewey,NOT SPECIFIED,south dakota_dewey,19802.0
2012,south dakota,harding,NOT SPECIFIED,south dakota_harding,2018.0
2012,south dakota,perkins,NOT SPECIFIED,south dakota_perkins,14181.0
2012,south dakota,ziebach,NOT SPECIFIED,south dakota_ziebach,6810.0
2012,south dakota,gregory,NOT SPECIFIED,south dakota_gregory,49381.0
2012,south dakota,jones,NOT SPECIFIED,south dakota_jones,11544.0
2012,south dakota,lyman,NOT SPECIFIED,south dakota_lyman,51489.0
2012,south dakota,mellette,NOT SPECIFIED,south dakota_mellette,2956.0
2012,south dakota,todd,NOT SPECIFIED,south dakota_todd,8343.0
2012,south dakota,tripp,NOT SPECIFIED,south dakota_tripp,86324.0
2012,south dakota,bon homme,NOT SPECIFIED,south dakota_bon homme,81875.0
2012,south dakota,charles mix,NOT SPECIFIED,south dakota_charles mix,121478.0
2012,south dakota,clay,NOT SPECIFIED,south dakota_clay,110580.0
2012,south dakota,douglas,NOT SPECIFIED,south dakota_douglas,61222.0
2012,south dakota,hutchinson,NOT SPECIFIED,south dakota_hutchinson,138195.0
2012,south dakota,lincoln,NOT SPECIFIED,south dakota_lincoln,157952.0
2012,south dakota,turner,NOT SPECIFIED,south dakota_turner,146420.0
2012,south dakota,union,NOT SPECIFIED,south dakota_union,120941.0
2012,south dakota,yankton,NOT SPECIFIED,south dakota_yankton,101320.0
2012,south dakota,bennett,NOT SPECIFIED,south dakota_bennett,19235.0
2012,south dakota,custer,NOT SPECIFIED,south dakota_custer,92.0
2012,south dakota,fall river,NOT SPECIFIED,south dakota_fall river,1928.0
2012,south dakota,oglala lakota,NOT SPECIFIED,south dakota_oglala lakota,6758.0
2012,south dakota,haakon,NOT SPECIFIED,south dakota_haakon,26404.0
