Year,State,County,Domain Category,sta_con,soybean area
2007,minnesota,lincoln,NOT SPECIFIED,minnesota_lincoln,73927.0
2007,minnesota,lyon,NOT SPECIFIED,minnesota_lyon,151513.0
2007,minnesota,murray,NOT SPECIFIED,minnesota_murray,148675.0
2007,minnesota,nobles,NOT SPECIFIED,minnesota_nobles,157260.0
2007,minnesota,pipestone,NOT SPECIFIED,minnesota_pipestone,73066.0
2007,minnesota,redwood,NOT SPECIFIED,minnesota_redwood,204738.0
2007,minnesota,rock,NOT SPECIFIED,minnesota_rock,95834.0
2007,minnesota,big stone,NOT SPECIFIED,minnesota_big stone,89735.0
2007,minnesota,chippewa,NOT SPECIFIED,minnesota_chippewa,87068.0
2007,minnesota,douglas,NOT SPECIFIED,minnesota_douglas,47815.0
2007,minnesota,grant,NOT SPECIFIED,minnesota_grant,88013.0
2007,minnesota,lac qui parle,NOT SPECIFIED,minnesota_lac qui parle,137229.0
2007,minnesota,otter tail,NOT SPECIFIED,minnesota_otter tail,115797.0
2007,minnesota,pope,NOT SPECIFIED,minnesota_pope,81217.0
2007,minnesota,stevens,NOT SPECIFIED,minnesota_stevens,106955.0
2007,minnesota,swift,NOT SPECIFIED,minnesota_swift,109450.0
2007,minnesota,traverse,NOT SPECIFIED,minnesota_traverse,120162.0
2007,minnesota,wilkin,NOT SPECIFIED,minnesota_wilkin,130534.0
2007,minnesota,yellow medicine,NOT SPECIFIED,minnesota_yellow medicine,137985.0
2007,mississippi,attala,NOT SPECIFIED,mississippi_attala,1065.0
2007,mississippi,carroll,NOT SPECIFIED,mississippi_carroll,7636.0
2007,mississippi,choctaw,NOT SPECIFIED,mississippi_choctaw,900.0
2007,mississippi,holmes,NOT SPECIFIED,mississippi_holmes,24358.0
2007,mississippi,leake,NOT SPECIFIED,mississippi_leake,1206.3333333333333
2007,mississippi,madison,NOT SPECIFIED,mississippi_madison,3743.0
2007,mississippi,montgomery,NOT SPECIFIED,mississippi_montgomery,1549.0
2007,mississippi,rankin,NOT SPECIFIED,mississippi_rankin,2391.0
2007,mississippi,scott,NOT SPECIFIED,mississippi_scott,2206.5
2007,mississippi,webster,NOT SPECIFIED,mississippi_webster,643.0
2007,mississippi,chickasaw,NOT SPECIFIED,mississippi_chickasaw,12773.0
2007,mississippi,clay,NOT SPECIFIED,mississippi_clay,3801.0
2007,mississippi,kemper,NOT SPECIFIED,mississippi_kemper,28415.171940928267
2007,mississippi,lowndes,NOT SPECIFIED,mississippi_lowndes,7771.0
2007,mississippi,monroe,NOT SPECIFIED,mississippi_monroe,21245.0
2007,mississippi,noxubee,NOT SPECIFIED,mississippi_noxubee,17435.0
2007,mississippi,oktibbeha,NOT SPECIFIED,mississippi_oktibbeha,1705.5
2007,mississippi,humphreys,NOT SPECIFIED,mississippi_humphreys,60061.0
2007,mississippi,issaquena,NOT SPECIFIED,mississippi_issaquena,25755.0
2007,mississippi,leflore,NOT SPECIFIED,mississippi_leflore,87111.0
2007,mississippi,sharkey,NOT SPECIFIED,mississippi_sharkey,55824.0
2007,mississippi,sunflower,NOT SPECIFIED,mississippi_sunflower,124926.0
2007,mississippi,washington,NOT SPECIFIED,mississippi_washington,130959.0
2007,mississippi,yazoo,NOT SPECIFIED,mississippi_yazoo,27206.0
2007,mississippi,benton,NOT SPECIFIED,mississippi_benton,9331.0
2007,mississippi,calhoun,NOT SPECIFIED,mississippi_calhoun,14657.0
2007,mississippi,de soto,NOT SPECIFIED,mississippi_de soto,44386.0
2007,mississippi,grenada,NOT SPECIFIED,mississippi_grenada,2499.0
2007,mississippi,lafayette,NOT SPECIFIED,mississippi_lafayette,3008.0
2007,mississippi,marshall,NOT SPECIFIED,mississippi_marshall,17847.0
2007,mississippi,panola,NOT SPECIFIED,mississippi_panola,29934.0
2007,mississippi,tate,NOT SPECIFIED,mississippi_tate,22235.0
2007,mississippi,yalobusha,NOT SPECIFIED,mississippi_yalobusha,5050.0
2007,mississippi,alcorn,NOT SPECIFIED,mississippi_alcorn,10199.0
2007,mississippi,itawamba,NOT SPECIFIED,mississippi_itawamba,5452.0
2007,mississippi,lee,NOT SPECIFIED,mississippi_lee,40443.0
2007,mississippi,pontotoc,NOT SPECIFIED,mississippi_pontotoc,14710.0
2007,mississippi,prentiss,NOT SPECIFIED,mississippi_prentiss,15581.0
2007,mississippi,tippah,NOT SPECIFIED,mississippi_tippah,9266.0
2007,mississippi,tishomingo,NOT SPECIFIED,mississippi_tishomingo,1250.0
2007,mississippi,union,NOT SPECIFIED,mississippi_union,18169.0
2007,mississippi,covington,NOT SPECIFIED,mississippi_covington,527.0
2007,mississippi,lamar,NOT SPECIFIED,mississippi_lamar,513.5
2007,mississippi,lawrence,NOT SPECIFIED,mississippi_lawrence,2679.0
2007,mississippi,pike,NOT SPECIFIED,mississippi_pike,28415.171940928267
2007,mississippi,smith,NOT SPECIFIED,mississippi_smith,2001.0
2007,mississippi,walthall,NOT SPECIFIED,mississippi_walthall,3018.5
2007,mississippi,clarke,NOT SPECIFIED,mississippi_clarke,28415.171940928267
2007,mississippi,george,NOT SPECIFIED,mississippi_george,294.0
2007,mississippi,jasper,NOT SPECIFIED,mississippi_jasper,28415.171940928267
2007,mississippi,jones,NOT SPECIFIED,mississippi_jones,1472.5
2007,mississippi,newton,NOT SPECIFIED,mississippi_newton,917.0
2007,mississippi,pearl river,NOT SPECIFIED,mississippi_pearl river,1452.5
2007,mississippi,wayne,NOT SPECIFIED,mississippi_wayne,28415.171940928267
2007,mississippi,adams,NOT SPECIFIED,mississippi_adams,4910.0
2007,mississippi,amite,NOT SPECIFIED,mississippi_amite,1380.0
2007,mississippi,claiborne,NOT SPECIFIED,mississippi_claiborne,1300.0
2007,mississippi,copiah,NOT SPECIFIED,mississippi_copiah,28415.171940928267
2007,mississippi,franklin,NOT SPECIFIED,mississippi_franklin,1000.0
2007,mississippi,hinds,NOT SPECIFIED,mississippi_hinds,3650.0
2007,mississippi,jefferson,NOT SPECIFIED,mississippi_jefferson,950.0
2007,mississippi,warren,NOT SPECIFIED,mississippi_warren,10384.0
2007,mississippi,wilkinson,NOT SPECIFIED,mississippi_wilkinson,4153.0
2007,mississippi,bolivar,NOT SPECIFIED,mississippi_bolivar,175870.0
2007,mississippi,coahoma,NOT SPECIFIED,mississippi_coahoma,86570.0
2007,mississippi,quitman,NOT SPECIFIED,mississippi_quitman,72786.0
2007,mississippi,tallahatchie,NOT SPECIFIED,mississippi_tallahatchie,105463.0
2007,mississippi,tunica,NOT SPECIFIED,mississippi_tunica,76202.0
2007,missouri,benton,NOT SPECIFIED,missouri_benton,16895.0
2007,missouri,boone,NOT SPECIFIED,missouri_boone,43308.0
2007,missouri,callaway,NOT SPECIFIED,missouri_callaway,53408.0
2007,missouri,cole,NOT SPECIFIED,missouri_cole,11847.0
2007,missouri,cooper,NOT SPECIFIED,missouri_cooper,55363.0
2007,missouri,dallas,NOT SPECIFIED,missouri_dallas,1121.0
2007,missouri,hickory,NOT SPECIFIED,missouri_hickory,956.0
2007,missouri,howard,NOT SPECIFIED,missouri_howard,49492.0
2007,missouri,laclede,NOT SPECIFIED,missouri_laclede,1050.0
2007,missouri,maries,NOT SPECIFIED,missouri_maries,1991.0
2007,missouri,miller,NOT SPECIFIED,missouri_miller,3257.0
2007,missouri,moniteau,NOT SPECIFIED,missouri_moniteau,14546.0
2007,missouri,morgan,NOT SPECIFIED,missouri_morgan,11227.0
2007,missouri,osage,NOT SPECIFIED,missouri_osage,9484.0
2007,missouri,pettis,NOT SPECIFIED,missouri_pettis,82946.0
2007,missouri,phelps,NOT SPECIFIED,missouri_phelps,813.0
2007,missouri,polk,NOT SPECIFIED,missouri_polk,1326.0
2007,missouri,pulaski,NOT SPECIFIED,missouri_pulaski,338.0
2007,missouri,saline,NOT SPECIFIED,missouri_saline,129095.0
2007,missouri,crawford,NOT SPECIFIED,missouri_crawford,590.0
2007,missouri,franklin,NOT SPECIFIED,missouri_franklin,29212.0
2007,missouri,gasconade,NOT SPECIFIED,missouri_gasconade,10455.0
2007,missouri,jefferson,NOT SPECIFIED,missouri_jefferson,6241.0
2007,missouri,lincoln,NOT SPECIFIED,missouri_lincoln,59837.0
2007,missouri,montgomery,NOT SPECIFIED,missouri_montgomery,61748.0
2007,missouri,perry,NOT SPECIFIED,missouri_perry,37013.0
2007,missouri,st charles,NOT SPECIFIED,missouri_st charles,52646.0
2007,missouri,st francois,NOT SPECIFIED,missouri_st francois,2152.0
2007,missouri,st louis,NOT SPECIFIED,missouri_st louis,5594.0
2007,missouri,ste genevieve,NOT SPECIFIED,missouri_ste genevieve,15466.0
2007,missouri,warren,NOT SPECIFIED,missouri_warren,28849.0
2007,missouri,washington,NOT SPECIFIED,missouri_washington,746.0
2007,missouri,adair,NOT SPECIFIED,missouri_adair,29470.0
2007,missouri,carroll,NOT SPECIFIED,missouri_carroll,120813.0
2007,missouri,chariton,NOT SPECIFIED,missouri_chariton,100792.0
2007,missouri,grundy,NOT SPECIFIED,missouri_grundy,52087.0
2007,missouri,linn,NOT SPECIFIED,missouri_linn,54106.0
2007,missouri,livingston,NOT SPECIFIED,missouri_livingston,104929.0
2007,missouri,macon,NOT SPECIFIED,missouri_macon,63960.0
2007,missouri,mercer,NOT SPECIFIED,missouri_mercer,19366.0
2007,missouri,putnam,NOT SPECIFIED,missouri_putnam,21649.0
2007,missouri,randolph,NOT SPECIFIED,missouri_randolph,37268.0
2007,missouri,schuyler,NOT SPECIFIED,missouri_schuyler,10964.0
2007,missouri,sullivan,NOT SPECIFIED,missouri_sullivan,21153.0
2007,missouri,audrain,NOT SPECIFIED,missouri_audrain,154772.0
2007,missouri,clark,NOT SPECIFIED,missouri_clark,63063.0
2007,missouri,knox,NOT SPECIFIED,missouri_knox,61802.0
2007,missouri,lewis,NOT SPECIFIED,missouri_lewis,58923.0
2007,missouri,marion,NOT SPECIFIED,missouri_marion,60464.0
2007,missouri,monroe,NOT SPECIFIED,missouri_monroe,59349.0
2007,missouri,pike,NOT SPECIFIED,missouri_pike,82286.0
2007,missouri,ralls,NOT SPECIFIED,missouri_ralls,59511.0
2007,missouri,scotland,NOT SPECIFIED,missouri_scotland,40958.0
2007,missouri,shelby,NOT SPECIFIED,missouri_shelby,93664.0
2007,missouri,andrew,NOT SPECIFIED,missouri_andrew,60519.0
2007,missouri,atchison,NOT SPECIFIED,missouri_atchison,111187.0
2007,missouri,buchanan,NOT SPECIFIED,missouri_buchanan,54439.0
2007,missouri,caldwell,NOT SPECIFIED,missouri_caldwell,40442.0
2007,missouri,clay,NOT SPECIFIED,missouri_clay,23051.0
2007,missouri,clinton,NOT SPECIFIED,missouri_clinton,44843.0
2007,missouri,daviess,NOT SPECIFIED,missouri_daviess,69959.0
2007,missouri,de kalb,NOT SPECIFIED,missouri_de kalb,42566.0
2007,missouri,gentry,NOT SPECIFIED,missouri_gentry,40566.0
2007,missouri,harrison,NOT SPECIFIED,missouri_harrison,60688.0
2007,missouri,holt,NOT SPECIFIED,missouri_holt,80917.0
2007,missouri,nodaway,NOT SPECIFIED,missouri_nodaway,124745.0
2007,missouri,platte,NOT SPECIFIED,missouri_platte,52312.0
2007,missouri,ray,NOT SPECIFIED,missouri_ray,63689.0
2007,missouri,worth,NOT SPECIFIED,missouri_worth,14729.0
2007,missouri,bollinger,NOT SPECIFIED,missouri_bollinger,20750.0
2007,missouri,douglas,NOT SPECIFIED,missouri_douglas,50192.26973255055
2007,missouri,howell,NOT SPECIFIED,missouri_howell,35.0
2007,missouri,madison,NOT SPECIFIED,missouri_madison,224.0
2007,missouri,ripley,NOT SPECIFIED,missouri_ripley,7341.0
2007,missouri,taney,NOT SPECIFIED,missouri_taney,175.0
2007,missouri,wayne,NOT SPECIFIED,missouri_wayne,3082.0
2007,missouri,webster,NOT SPECIFIED,missouri_webster,679.0
2007,missouri,wright,NOT SPECIFIED,missouri_wright,50192.26973255055
2007,missouri,butler,NOT SPECIFIED,missouri_butler,101713.0
2007,missouri,cape girardeau,NOT SPECIFIED,missouri_cape girardeau,65993.0
2007,missouri,dunklin,NOT SPECIFIED,missouri_dunklin,97057.0
2007,missouri,mississippi,NOT SPECIFIED,missouri_mississippi,143739.0
2007,missouri,new madrid,NOT SPECIFIED,missouri_new madrid,144817.0
2007,missouri,pemiscot,NOT SPECIFIED,missouri_pemiscot,136724.0
2007,missouri,scott,NOT SPECIFIED,missouri_scott,89173.0
2007,missouri,stoddard,NOT SPECIFIED,missouri_stoddard,147721.0
2007,missouri,barry,NOT SPECIFIED,missouri_barry,1634.0
2007,missouri,barton,NOT SPECIFIED,missouri_barton,79221.0
2007,missouri,christian,NOT SPECIFIED,missouri_christian,85.0
2007,missouri,dade,NOT SPECIFIED,missouri_dade,22167.0
2007,missouri,greene,NOT SPECIFIED,missouri_greene,379.0
2007,missouri,jasper,NOT SPECIFIED,missouri_jasper,33569.0
2007,missouri,lawrence,NOT SPECIFIED,missouri_lawrence,7633.0
2007,missouri,mcdonald,NOT SPECIFIED,missouri_mcdonald,941.0
2007,missouri,newton,NOT SPECIFIED,missouri_newton,2462.0
2007,missouri,bates,NOT SPECIFIED,missouri_bates,93308.0
2007,missouri,cass,NOT SPECIFIED,missouri_cass,65230.0
2007,missouri,cedar,NOT SPECIFIED,missouri_cedar,4520.0
2007,missouri,henry,NOT SPECIFIED,missouri_henry,48959.0
2007,missouri,jackson,NOT SPECIFIED,missouri_jackson,47809.0
2007,missouri,johnson,NOT SPECIFIED,missouri_johnson,67896.0
2007,missouri,lafayette,NOT SPECIFIED,missouri_lafayette,104533.0
2007,missouri,st clair,NOT SPECIFIED,missouri_st clair,22029.0
2007,missouri,vernon,NOT SPECIFIED,missouri_vernon,57510.0
2007,montana,toole,NOT SPECIFIED,montana_toole,859.2647058823529
2007,montana,richland,NOT SPECIFIED,montana_richland,2088.5
2007,montana,sheridan,NOT SPECIFIED,montana_sheridan,2231.0
2007,montana,valley,NOT SPECIFIED,montana_valley,1163.0
2007,montana,ravalli,NOT SPECIFIED,montana_ravalli,150.0
2007,montana,yellowstone,NOT SPECIFIED,montana_yellowstone,321.0
2007,nebraska,buffalo,NOT SPECIFIED,nebraska_buffalo,58193.0
2007,nebraska,custer,NOT SPECIFIED,nebraska_custer,41830.0
2007,nebraska,dawson,NOT SPECIFIED,nebraska_dawson,28835.0
2007,nebraska,greeley,NOT SPECIFIED,nebraska_greeley,14049.0
2007,nebraska,hall,NOT SPECIFIED,nebraska_hall,17147.0
2007,nebraska,howard,NOT SPECIFIED,nebraska_howard,19773.0
2007,nebraska,sherman,NOT SPECIFIED,nebraska_sherman,10025.0
2007,nebraska,valley,NOT SPECIFIED,nebraska_valley,18594.0
2007,nebraska,butler,NOT SPECIFIED,nebraska_butler,102488.0
2007,nebraska,cass,NOT SPECIFIED,nebraska_cass,110625.0
2007,nebraska,colfax,NOT SPECIFIED,nebraska_colfax,62871.0
2007,nebraska,dodge,NOT SPECIFIED,nebraska_dodge,122653.0
2007,nebraska,douglas,NOT SPECIFIED,nebraska_douglas,26255.0
2007,nebraska,hamilton,NOT SPECIFIED,nebraska_hamilton,64980.0
2007,nebraska,lancaster,NOT SPECIFIED,nebraska_lancaster,116815.0
2007,nebraska,merrick,NOT SPECIFIED,nebraska_merrick,39007.0
2007,nebraska,nance,NOT SPECIFIED,nebraska_nance,34042.0
2007,nebraska,platte,NOT SPECIFIED,nebraska_platte,105945.0
2007,nebraska,polk,NOT SPECIFIED,nebraska_polk,61788.0
2007,nebraska,sarpy,NOT SPECIFIED,nebraska_sarpy,32837.0
2007,nebraska,saunders,NOT SPECIFIED,nebraska_saunders,145003.0
2007,nebraska,seward,NOT SPECIFIED,nebraska_seward,92066.0
2007,nebraska,washington,NOT SPECIFIED,nebraska_washington,77867.0
2007,nebraska,york,NOT SPECIFIED,nebraska_york,82379.0
2007,nebraska,boyd,NOT SPECIFIED,nebraska_boyd,11068.0
2007,nebraska,brown,NOT SPECIFIED,nebraska_brown,3280.0
2007,nebraska,cherry,NOT SPECIFIED,nebraska_cherry,380.0
2007,nebraska,garfield,NOT SPECIFIED,nebraska_garfield,1358.0
2007,nebraska,holt,NOT SPECIFIED,nebraska_holt,54019.0
2007,nebraska,keya paha,NOT SPECIFIED,nebraska_keya paha,1028.0
2007,nebraska,logan,NOT SPECIFIED,nebraska_logan,2135.0
2007,nebraska,loup,NOT SPECIFIED,nebraska_loup,1302.0
2007,nebraska,rock,NOT SPECIFIED,nebraska_rock,11335.0
2007,nebraska,wheeler,NOT SPECIFIED,nebraska_wheeler,12629.0
2007,nebraska,antelope,NOT SPECIFIED,nebraska_antelope,89644.0
2007,nebraska,boone,NOT SPECIFIED,nebraska_boone,77392.0
2007,nebraska,burt,NOT SPECIFIED,nebraska_burt,99956.0
2007,nebraska,cedar,NOT SPECIFIED,nebraska_cedar,102852.0
2007,nebraska,cuming,NOT SPECIFIED,nebraska_cuming,109923.0
2007,nebraska,dakota,NOT SPECIFIED,nebraska_dakota,50246.0
2007,nebraska,dixon,NOT SPECIFIED,nebraska_dixon,57382.0
2007,nebraska,knox,NOT SPECIFIED,nebraska_knox,49072.0
2007,nebraska,madison,NOT SPECIFIED,nebraska_madison,94305.0
2007,nebraska,pierce,NOT SPECIFIED,nebraska_pierce,78855.0
2007,nebraska,stanton,NOT SPECIFIED,nebraska_stanton,48358.0
2007,nebraska,thurston,NOT SPECIFIED,nebraska_thurston,62246.0
2007,nebraska,wayne,NOT SPECIFIED,nebraska_wayne,84813.0
2007,nebraska,box butte,NOT SPECIFIED,nebraska_box butte,55724.98138957816
2007,nebraska,cheyenne,NOT SPECIFIED,nebraska_cheyenne,2854.0
2007,nebraska,garden,NOT SPECIFIED,nebraska_garden,2065.0
2007,nebraska,morrill,NOT SPECIFIED,nebraska_morrill,296.0
2007,nebraska,scotts bluff,NOT SPECIFIED,nebraska_scotts bluff,55724.98138957816
2007,nebraska,adams,NOT SPECIFIED,nebraska_adams,58440.0
2007,nebraska,franklin,NOT SPECIFIED,nebraska_franklin,36181.0
2007,nebraska,furnas,NOT SPECIFIED,nebraska_furnas,14727.0
2007,nebraska,gosper,NOT SPECIFIED,nebraska_gosper,17520.0
2007,nebraska,harlan,NOT SPECIFIED,nebraska_harlan,36641.0
2007,nebraska,kearney,NOT SPECIFIED,nebraska_kearney,66117.0
2007,nebraska,phelps,NOT SPECIFIED,nebraska_phelps,64729.0
2007,nebraska,webster,NOT SPECIFIED,nebraska_webster,28563.0
2007,nebraska,clay,NOT SPECIFIED,nebraska_clay,71264.0
2007,nebraska,fillmore,NOT SPECIFIED,nebraska_fillmore,89148.0
2007,nebraska,gage,NOT SPECIFIED,nebraska_gage,130971.0
2007,nebraska,jefferson,NOT SPECIFIED,nebraska_jefferson,73760.0
2007,nebraska,johnson,NOT SPECIFIED,nebraska_johnson,28777.0
2007,nebraska,nemaha,NOT SPECIFIED,nebraska_nemaha,67872.0
2007,nebraska,nuckolls,NOT SPECIFIED,nebraska_nuckolls,39068.0
2007,nebraska,otoe,NOT SPECIFIED,nebraska_otoe,101718.0
2007,nebraska,pawnee,NOT SPECIFIED,nebraska_pawnee,34609.0
2007,nebraska,richardson,NOT SPECIFIED,nebraska_richardson,75008.0
2007,nebraska,saline,NOT SPECIFIED,nebraska_saline,72859.0
2007,nebraska,thayer,NOT SPECIFIED,nebraska_thayer,68111.0
2007,nebraska,chase,NOT SPECIFIED,nebraska_chase,2904.0
2007,nebraska,dundy,NOT SPECIFIED,nebraska_dundy,2162.0
2007,nebraska,frontier,NOT SPECIFIED,nebraska_frontier,9673.0
2007,nebraska,hayes,NOT SPECIFIED,nebraska_hayes,1827.0
2007,nebraska,hitchcock,NOT SPECIFIED,nebraska_hitchcock,1173.0
2007,nebraska,keith,NOT SPECIFIED,nebraska_keith,3914.0
2007,nebraska,lincoln,NOT SPECIFIED,nebraska_lincoln,31342.0
2007,nebraska,perkins,NOT SPECIFIED,nebraska_perkins,5381.0
2007,nebraska,red willow,NOT SPECIFIED,nebraska_red willow,8171.0
2007,new jersey,burlington,NOT SPECIFIED,new jersey_burlington,18589.0
2007,new jersey,mercer,NOT SPECIFIED,new jersey_mercer,4040.0
2007,new jersey,middlesex,NOT SPECIFIED,new jersey_middlesex,2983.0
2007,new jersey,monmouth,NOT SPECIFIED,new jersey_monmouth,5144.0
2007,new jersey,ocean,NOT SPECIFIED,new jersey_ocean,445.0
2007,new jersey,hunterdon,NOT SPECIFIED,new jersey_hunterdon,4383.0
2007,new jersey,morris,NOT SPECIFIED,new jersey_morris,239.0
2007,new jersey,somerset,NOT SPECIFIED,new jersey_somerset,1345.0
2007,new jersey,warren,NOT SPECIFIED,new jersey_warren,5382.0
2007,new jersey,atlantic,NOT SPECIFIED,new jersey_atlantic,144.0
2007,new jersey,camden,NOT SPECIFIED,new jersey_camden,221.33333333333334
2007,new jersey,cumberland,NOT SPECIFIED,new jersey_cumberland,10561.0
2007,new jersey,gloucester,NOT SPECIFIED,new jersey_gloucester,5476.0
2007,new jersey,salem,NOT SPECIFIED,new jersey_salem,20545.0
2007,new mexico,san miguel,NOT SPECIFIED,new mexico_san miguel,240.0
2007,new york,cayuga,NOT SPECIFIED,new york_cayuga,27638.0
2007,new york,chenango,NOT SPECIFIED,new york_chenango,564.3333333333334
2007,new york,cortland,NOT SPECIFIED,new york_cortland,407.0
2007,new york,herkimer,NOT SPECIFIED,new york_herkimer,899.0
2007,new york,madison,NOT SPECIFIED,new york_madison,3456.0
2007,new york,oneida,NOT SPECIFIED,new york_oneida,4240.0
2007,new york,onondaga,NOT SPECIFIED,new york_onondaga,7130.0
2007,new york,oswego,NOT SPECIFIED,new york_oswego,2556.0
2007,new york,otsego,NOT SPECIFIED,new york_otsego,380.0
2007,new york,fulton,NOT SPECIFIED,new york_fulton,157.5
2007,new york,montgomery,NOT SPECIFIED,new york_montgomery,1092.0
2007,new york,rensselaer,NOT SPECIFIED,new york_rensselaer,990.6666666666666
2007,new york,schoharie,NOT SPECIFIED,new york_schoharie,246.25
2007,new york,washington,NOT SPECIFIED,new york_washington,324.0
2007,new york,suffolk,NOT SPECIFIED,new york_suffolk,31.0
2007,new york,clinton,NOT SPECIFIED,new york_clinton,1481.0
2007,new york,essex,NOT SPECIFIED,new york_essex,496.0
2007,new york,franklin,NOT SPECIFIED,new york_franklin,320.0
2007,new york,jefferson,NOT SPECIFIED,new york_jefferson,3059.0
2007,new york,lewis,NOT SPECIFIED,new york_lewis,554.3333333333334
2007,new york,st lawrence,NOT SPECIFIED,new york_st lawrence,1582.0
2007,new york,columbia,NOT SPECIFIED,new york_columbia,2399.0
2007,new york,delaware,NOT SPECIFIED,new york_delaware,546.0
2007,new york,dutchess,NOT SPECIFIED,new york_dutchess,1627.0
2007,new york,greene,NOT SPECIFIED,new york_greene,3.0
2007,new york,sullivan,NOT SPECIFIED,new york_sullivan,4840.283026113671
2007,new york,broome,NOT SPECIFIED,new york_broome,4840.283026113671
2007,new york,chemung,NOT SPECIFIED,new york_chemung,658.5
2007,new york,schuyler,NOT SPECIFIED,new york_schuyler,916.0
2007,new york,tioga,NOT SPECIFIED,new york_tioga,812.0
2007,new york,tompkins,NOT SPECIFIED,new york_tompkins,1319.0
2007,new york,allegany,NOT SPECIFIED,new york_allegany,138.0
2007,new york,cattaraugus,NOT SPECIFIED,new york_cattaraugus,1078.0
2007,new york,chautauqua,NOT SPECIFIED,new york_chautauqua,755.0
2007,new york,steuben,NOT SPECIFIED,new york_steuben,1948.0
2007,new york,erie,NOT SPECIFIED,new york_erie,3499.0
2007,new york,genesee,NOT SPECIFIED,new york_genesee,7920.0
2007,new york,livingston,NOT SPECIFIED,new york_livingston,13637.0
2007,new york,monroe,NOT SPECIFIED,new york_monroe,13837.0
2007,new york,niagara,NOT SPECIFIED,new york_niagara,9666.0
2007,new york,ontario,NOT SPECIFIED,new york_ontario,20413.0
2007,new york,orleans,NOT SPECIFIED,new york_orleans,18390.0
2007,new york,seneca,NOT SPECIFIED,new york_seneca,22775.0
2007,new york,wayne,NOT SPECIFIED,new york_wayne,19778.0
2007,new york,wyoming,NOT SPECIFIED,new york_wyoming,609.0
2007,new york,yates,NOT SPECIFIED,new york_yates,3821.0
2007,north carolina,beaufort,NOT SPECIFIED,north carolina_beaufort,51947.0
2007,north carolina,carteret,NOT SPECIFIED,north carolina_carteret,16621.0
2007,north carolina,craven,NOT SPECIFIED,north carolina_craven,17455.0
2007,north carolina,greene,NOT SPECIFIED,north carolina_greene,22986.0
2007,north carolina,hyde,NOT SPECIFIED,north carolina_hyde,21313.0
2007,north carolina,johnston,NOT SPECIFIED,north carolina_johnston,53028.0
2007,north carolina,jones,NOT SPECIFIED,north carolina_jones,15854.0
2007,north carolina,lenoir,NOT SPECIFIED,north carolina_lenoir,32592.0
2007,north carolina,pamlico,NOT SPECIFIED,north carolina_pamlico,20984.0
2007,north carolina,pitt,NOT SPECIFIED,north carolina_pitt,53378.0
2007,north carolina,wayne,NOT SPECIFIED,north carolina_wayne,51598.0
2007,north carolina,wilson,NOT SPECIFIED,north carolina_wilson,26562.0
2007,north carolina,alexander,NOT SPECIFIED,north carolina_alexander,956.0
2007,north carolina,catawba,NOT SPECIFIED,north carolina_catawba,9049.0
2007,north carolina,chatham,NOT SPECIFIED,north carolina_chatham,1307.0
2007,north carolina,davidson,NOT SPECIFIED,north carolina_davidson,7248.0
2007,north carolina,davie,NOT SPECIFIED,north carolina_davie,4433.0
2007,north carolina,iredell,NOT SPECIFIED,north carolina_iredell,12785.0
2007,north carolina,lee,NOT SPECIFIED,north carolina_lee,6308.0
2007,north carolina,randolph,NOT SPECIFIED,north carolina_randolph,8321.0
2007,north carolina,rowan,NOT SPECIFIED,north carolina_rowan,19039.0
2007,north carolina,wake,NOT SPECIFIED,north carolina_wake,19549.0
2007,north carolina,bertie,NOT SPECIFIED,north carolina_bertie,24425.0
2007,north carolina,camden,NOT SPECIFIED,north carolina_camden,26890.0
2007,north carolina,chowan,NOT SPECIFIED,north carolina_chowan,13051.0
2007,north carolina,currituck,NOT SPECIFIED,north carolina_currituck,12622.0
2007,north carolina,dare,NOT SPECIFIED,north carolina_dare,2511.0
2007,north carolina,edgecombe,NOT SPECIFIED,north carolina_edgecombe,29482.0
2007,north carolina,gates,NOT SPECIFIED,north carolina_gates,18619.0
2007,north carolina,halifax,NOT SPECIFIED,north carolina_halifax,28223.0
2007,north carolina,hertford,NOT SPECIFIED,north carolina_hertford,13476.0
2007,north carolina,martin,NOT SPECIFIED,north carolina_martin,13234.0
2007,north carolina,nash,NOT SPECIFIED,north carolina_nash,31454.0
2007,north carolina,northampton,NOT SPECIFIED,north carolina_northampton,30618.0
2007,north carolina,pasquotank,NOT SPECIFIED,north carolina_pasquotank,45604.0
2007,north carolina,perquimans,NOT SPECIFIED,north carolina_perquimans,25261.0
2007,north carolina,tyrrell,NOT SPECIFIED,north carolina_tyrrell,26350.0
2007,north carolina,washington,NOT SPECIFIED,north carolina_washington,34459.0
2007,north carolina,alleghany,NOT SPECIFIED,north carolina_alleghany,93.0
2007,north carolina,caldwell,NOT SPECIFIED,north carolina_caldwell,525.0
2007,north carolina,surry,NOT SPECIFIED,north carolina_surry,7849.0
2007,north carolina,wilkes,NOT SPECIFIED,north carolina_wilkes,987.0
2007,north carolina,yadkin,NOT SPECIFIED,north carolina_yadkin,13081.0
2007,north carolina,alamance,NOT SPECIFIED,north carolina_alamance,2944.0
2007,north carolina,caswell,NOT SPECIFIED,north carolina_caswell,2426.0
2007,north carolina,durham,NOT SPECIFIED,north carolina_durham,735.0
2007,north carolina,forsyth,NOT SPECIFIED,north carolina_forsyth,3942.0
2007,north carolina,franklin,NOT SPECIFIED,north carolina_franklin,14445.0
