Year,State,County,Domain Category,sta_con,irrigated cropland area
2012,texas,tarrant,NOT SPECIFIED,texas_tarrant,653.0
2012,texas,williamson,NOT SPECIFIED,texas_williamson,890.0
2012,texas,aransas,NOT SPECIFIED,texas_aransas,18639.115578231293
2012,texas,kleberg,NOT SPECIFIED,texas_kleberg,96.0
2012,texas,nueces,NOT SPECIFIED,texas_nueces,1605.75
2012,texas,refugio,NOT SPECIFIED,texas_refugio,732.0
2012,texas,san patricio,NOT SPECIFIED,texas_san patricio,5383.0
2012,texas,archer,NOT SPECIFIED,texas_archer,510.0
2012,texas,brown,NOT SPECIFIED,texas_brown,3212.0
2012,texas,callahan,NOT SPECIFIED,texas_callahan,649.0
2012,texas,clay,NOT SPECIFIED,texas_clay,857.0
2012,texas,comanche,NOT SPECIFIED,texas_comanche,16396.0
2012,texas,eastland,NOT SPECIFIED,texas_eastland,8806.0
2012,texas,erath,NOT SPECIFIED,texas_erath,10629.0
2012,texas,hood,NOT SPECIFIED,texas_hood,2708.0
2012,texas,jack,NOT SPECIFIED,texas_jack,401.5
2012,texas,mills,NOT SPECIFIED,texas_mills,3171.0
2012,texas,montague,NOT SPECIFIED,texas_montague,582.0
2012,texas,palo pinto,NOT SPECIFIED,texas_palo pinto,629.0
2012,texas,parker,NOT SPECIFIED,texas_parker,1160.0
2012,texas,shackelford,NOT SPECIFIED,texas_shackelford,432.5
2012,texas,somervell,NOT SPECIFIED,texas_somervell,45.0
2012,texas,stephens,NOT SPECIFIED,texas_stephens,135.33333333333334
2012,texas,throckmorton,NOT SPECIFIED,texas_throckmorton,871.0
2012,texas,wise,NOT SPECIFIED,texas_wise,1654.0
2012,texas,young,NOT SPECIFIED,texas_young,99.0
2012,texas,anderson,NOT SPECIFIED,texas_anderson,552.0
2012,texas,bowie,NOT SPECIFIED,texas_bowie,5803.0
2012,texas,camp,NOT SPECIFIED,texas_camp,1291.5
2012,texas,cass,NOT SPECIFIED,texas_cass,175.0
2012,texas,cherokee,NOT SPECIFIED,texas_cherokee,1098.0
2012,texas,franklin,NOT SPECIFIED,texas_franklin,679.0
2012,texas,gregg,NOT SPECIFIED,texas_gregg,354.0
2012,texas,harrison,NOT SPECIFIED,texas_harrison,354.0
2012,texas,henderson,NOT SPECIFIED,texas_henderson,1281.0
2012,texas,hopkins,NOT SPECIFIED,texas_hopkins,1044.0
2012,texas,houston,NOT SPECIFIED,texas_houston,3898.0
2012,texas,marion,NOT SPECIFIED,texas_marion,202.0
2012,texas,morris,NOT SPECIFIED,texas_morris,21.0
2012,texas,nacogdoches,NOT SPECIFIED,texas_nacogdoches,285.0
2012,texas,panola,NOT SPECIFIED,texas_panola,425.0
2012,texas,rains,NOT SPECIFIED,texas_rains,206.0
2012,texas,red river,NOT SPECIFIED,texas_red river,1005.0
2012,texas,rusk,NOT SPECIFIED,texas_rusk,258.0
2012,texas,shelby,NOT SPECIFIED,texas_shelby,301.25
2012,texas,smith,NOT SPECIFIED,texas_smith,2247.0
2012,texas,titus,NOT SPECIFIED,texas_titus,711.5
2012,texas,upshur,NOT SPECIFIED,texas_upshur,338.3333333333333
2012,texas,van zandt,NOT SPECIFIED,texas_van zandt,2260.0
2012,texas,wood,NOT SPECIFIED,texas_wood,1532.0
2012,texas,angelina,NOT SPECIFIED,texas_angelina,100.0
2012,texas,brazos,NOT SPECIFIED,texas_brazos,6911.0
2012,texas,freestone,NOT SPECIFIED,texas_freestone,407.0
2012,texas,grimes,NOT SPECIFIED,texas_grimes,1383.0
2012,texas,hardin,NOT SPECIFIED,texas_hardin,929.0
2012,texas,jasper,NOT SPECIFIED,texas_jasper,213.0
2012,texas,leon,NOT SPECIFIED,texas_leon,499.0
2012,texas,madison,NOT SPECIFIED,texas_madison,955.0
2012,texas,montgomery,NOT SPECIFIED,texas_montgomery,931.0
2012,texas,newton,NOT SPECIFIED,texas_newton,79.5
2012,texas,polk,NOT SPECIFIED,texas_polk,443.0
2012,texas,robertson,NOT SPECIFIED,texas_robertson,19053.0
2012,texas,sabine,NOT SPECIFIED,texas_sabine,77.0
2012,texas,san augustine,NOT SPECIFIED,texas_san augustine,66.0
2012,texas,san jacinto,NOT SPECIFIED,texas_san jacinto,136.0
2012,texas,trinity,NOT SPECIFIED,texas_trinity,173.5
2012,texas,tyler,NOT SPECIFIED,texas_tyler,416.0
2012,texas,walker,NOT SPECIFIED,texas_walker,408.0
2012,texas,waller,NOT SPECIFIED,texas_waller,9655.0
2012,texas,bandera,NOT SPECIFIED,texas_bandera,537.0
2012,texas,blanco,NOT SPECIFIED,texas_blanco,256.0
2012,texas,burnet,NOT SPECIFIED,texas_burnet,950.0
2012,texas,coke,NOT SPECIFIED,texas_coke,967.0
2012,texas,concho,NOT SPECIFIED,texas_concho,2120.0
2012,texas,crockett,NOT SPECIFIED,texas_crockett,18639.115578231293
2012,texas,edwards,NOT SPECIFIED,texas_edwards,880.0
2012,texas,gillespie,NOT SPECIFIED,texas_gillespie,1365.0
2012,texas,irion,NOT SPECIFIED,texas_irion,660.0
2012,texas,kendall,NOT SPECIFIED,texas_kendall,517.0
2012,texas,kerr,NOT SPECIFIED,texas_kerr,1154.0
2012,texas,kimble,NOT SPECIFIED,texas_kimble,3153.0
2012,texas,kinney,NOT SPECIFIED,texas_kinney,1635.5
2012,texas,lampasas,NOT SPECIFIED,texas_lampasas,148.0
2012,texas,llano,NOT SPECIFIED,texas_llano,594.0
2012,texas,mason,NOT SPECIFIED,texas_mason,2044.0
2012,texas,mcculloch,NOT SPECIFIED,texas_mcculloch,525.0
2012,texas,menard,NOT SPECIFIED,texas_menard,1415.0
2012,texas,reagan,NOT SPECIFIED,texas_reagan,11536.0
2012,texas,real,NOT SPECIFIED,texas_real,259.0
2012,texas,san saba,NOT SPECIFIED,texas_san saba,2967.0
2012,texas,schleicher,NOT SPECIFIED,texas_schleicher,1424.0
2012,texas,sterling,NOT SPECIFIED,texas_sterling,193.0
2012,texas,sutton,NOT SPECIFIED,texas_sutton,603.0
2012,texas,tom green,NOT SPECIFIED,texas_tom green,30581.0
2012,texas,upton,NOT SPECIFIED,texas_upton,12499.0
2012,texas,uvalde,NOT SPECIFIED,texas_uvalde,46762.0
2012,texas,val verde,NOT SPECIFIED,texas_val verde,295.0
2012,texas,cameron,NOT SPECIFIED,texas_cameron,107017.0
2012,texas,hidalgo,NOT SPECIFIED,texas_hidalgo,174069.0
2012,texas,starr,NOT SPECIFIED,texas_starr,7907.0
2012,texas,willacy,NOT SPECIFIED,texas_willacy,20253.0
2012,texas,armstrong,NOT SPECIFIED,texas_armstrong,4925.5
2012,texas,briscoe,NOT SPECIFIED,texas_briscoe,21383.0
2012,texas,carson,NOT SPECIFIED,texas_carson,48997.0
2012,texas,castro,NOT SPECIFIED,texas_castro,153144.0
2012,texas,dallam,NOT SPECIFIED,texas_dallam,170758.0
2012,texas,deaf smith,NOT SPECIFIED,texas_deaf smith,111097.0
2012,texas,floyd,NOT SPECIFIED,texas_floyd,94226.0
2012,texas,gray,NOT SPECIFIED,texas_gray,20073.0
2012,texas,hale,NOT SPECIFIED,texas_hale,196146.0
2012,texas,hansford,NOT SPECIFIED,texas_hansford,96867.0
2012,texas,hartley,NOT SPECIFIED,texas_hartley,149707.0
2012,texas,hemphill,NOT SPECIFIED,texas_hemphill,2328.6666666666665
2012,texas,hutchinson,NOT SPECIFIED,texas_hutchinson,29321.0
2012,texas,lipscomb,NOT SPECIFIED,texas_lipscomb,20544.0
2012,texas,moore,NOT SPECIFIED,texas_moore,105147.0
2012,texas,ochiltree,NOT SPECIFIED,texas_ochiltree,48247.0
2012,texas,oldham,NOT SPECIFIED,texas_oldham,3371.0
2012,texas,parmer,NOT SPECIFIED,texas_parmer,152332.0
2012,texas,potter,NOT SPECIFIED,texas_potter,2696.0
2012,texas,randall,NOT SPECIFIED,texas_randall,15632.0
2012,texas,roberts,NOT SPECIFIED,texas_roberts,7116.0
2012,texas,sherman,NOT SPECIFIED,texas_sherman,122775.0
2012,texas,swisher,NOT SPECIFIED,texas_swisher,60229.0
2012,texas,borden,NOT SPECIFIED,texas_borden,1479.0
2012,texas,childress,NOT SPECIFIED,texas_childress,7058.0
2012,texas,collingsworth,NOT SPECIFIED,texas_collingsworth,26761.0
2012,texas,cottle,NOT SPECIFIED,texas_cottle,1767.0
2012,texas,dickens,NOT SPECIFIED,texas_dickens,11939.0
2012,texas,donley,NOT SPECIFIED,texas_donley,14049.0
2012,texas,foard,NOT SPECIFIED,texas_foard,1620.0
2012,texas,garza,NOT SPECIFIED,texas_garza,12394.333333333334
2012,texas,hall,NOT SPECIFIED,texas_hall,21546.0
2012,texas,hardeman,NOT SPECIFIED,texas_hardeman,3561.3333333333335
2012,texas,kent,NOT SPECIFIED,texas_kent,225.0
2012,texas,king,NOT SPECIFIED,texas_king,18639.115578231293
2012,texas,motley,NOT SPECIFIED,texas_motley,1573.0
2012,texas,wheeler,NOT SPECIFIED,texas_wheeler,10622.0
2012,texas,wichita,NOT SPECIFIED,texas_wichita,2019.0
2012,texas,wilbarger,NOT SPECIFIED,texas_wilbarger,15260.0
2012,texas,austin,NOT SPECIFIED,texas_austin,3787.0
2012,texas,bastrop,NOT SPECIFIED,texas_bastrop,2325.0
2012,texas,bee,NOT SPECIFIED,texas_bee,4780.0
2012,texas,bexar,NOT SPECIFIED,texas_bexar,6146.0
2012,texas,burleson,NOT SPECIFIED,texas_burleson,19513.0
2012,texas,caldwell,NOT SPECIFIED,texas_caldwell,384.0
2012,texas,colorado,NOT SPECIFIED,texas_colorado,19844.0
2012,texas,comal,NOT SPECIFIED,texas_comal,206.0
2012,texas,de witt,NOT SPECIFIED,texas_de witt,474.0
2012,texas,fayette,NOT SPECIFIED,texas_fayette,979.0
2012,texas,goliad,NOT SPECIFIED,texas_goliad,208.0
2012,texas,gonzales,NOT SPECIFIED,texas_gonzales,7087.0
2012,texas,guadalupe,NOT SPECIFIED,texas_guadalupe,1468.0
2012,texas,hays,NOT SPECIFIED,texas_hays,215.0
2012,texas,karnes,NOT SPECIFIED,texas_karnes,620.0
2012,texas,lavaca,NOT SPECIFIED,texas_lavaca,4252.0
2012,texas,lee,NOT SPECIFIED,texas_lee,646.0
2012,texas,medina,NOT SPECIFIED,texas_medina,45724.0
2012,texas,travis,NOT SPECIFIED,texas_travis,1471.0
2012,texas,washington,NOT SPECIFIED,texas_washington,997.0
2012,texas,wilson,NOT SPECIFIED,texas_wilson,11387.0
2012,texas,atascosa,NOT SPECIFIED,texas_atascosa,19806.0
2012,texas,brooks,NOT SPECIFIED,texas_brooks,705.0
2012,texas,dimmit,NOT SPECIFIED,texas_dimmit,3765.0
2012,texas,duval,NOT SPECIFIED,texas_duval,523.0
2012,texas,frio,NOT SPECIFIED,texas_frio,56750.0
2012,texas,jim hogg,NOT SPECIFIED,texas_jim hogg,12.0
2012,texas,jim wells,NOT SPECIFIED,texas_jim wells,3490.0
2012,texas,kenedy,NOT SPECIFIED,texas_kenedy,407.0
2012,texas,la salle,NOT SPECIFIED,texas_la salle,6329.0
2012,texas,live oak,NOT SPECIFIED,texas_live oak,631.0
2012,texas,maverick,NOT SPECIFIED,texas_maverick,4735.0
2012,texas,mcmullen,NOT SPECIFIED,texas_mcmullen,151.0
2012,texas,webb,NOT SPECIFIED,texas_webb,658.0
2012,texas,zapata,NOT SPECIFIED,texas_zapata,1698.0
2012,texas,zavala,NOT SPECIFIED,texas_zavala,19555.0
2012,texas,andrews,NOT SPECIFIED,texas_andrews,3885.0
2012,texas,bailey,NOT SPECIFIED,texas_bailey,44057.0
2012,texas,cochran,NOT SPECIFIED,texas_cochran,64184.0
2012,texas,crosby,NOT SPECIFIED,texas_crosby,108260.0
2012,texas,dawson,NOT SPECIFIED,texas_dawson,59094.0
2012,texas,gaines,NOT SPECIFIED,texas_gaines,217472.0
2012,texas,glasscock,NOT SPECIFIED,texas_glasscock,38245.333333333336
2012,texas,hockley,NOT SPECIFIED,texas_hockley,100152.0
2012,texas,howard,NOT SPECIFIED,texas_howard,4065.0
2012,texas,lamb,NOT SPECIFIED,texas_lamb,165536.0
2012,texas,lubbock,NOT SPECIFIED,texas_lubbock,150512.0
2012,texas,lynn,NOT SPECIFIED,texas_lynn,68148.0
2012,texas,martin,NOT SPECIFIED,texas_martin,14670.0
2012,texas,midland,NOT SPECIFIED,texas_midland,9145.0
2012,texas,terry,NOT SPECIFIED,texas_terry,93922.0
2012,texas,yoakum,NOT SPECIFIED,texas_yoakum,86256.0
2012,texas,baylor,NOT SPECIFIED,texas_baylor,2470.6666666666665
2012,texas,coleman,NOT SPECIFIED,texas_coleman,372.0
2012,texas,fisher,NOT SPECIFIED,texas_fisher,2517.0
2012,texas,haskell,NOT SPECIFIED,texas_haskell,26266.0
2012,texas,jones,NOT SPECIFIED,texas_jones,2188.0
2012,texas,knox,NOT SPECIFIED,texas_knox,20634.0
2012,texas,mitchell,NOT SPECIFIED,texas_mitchell,4222.0
2012,texas,nolan,NOT SPECIFIED,texas_nolan,4245.666666666667
2012,texas,runnels,NOT SPECIFIED,texas_runnels,3854.0
2012,texas,scurry,NOT SPECIFIED,texas_scurry,3488.0
2012,texas,stonewall,NOT SPECIFIED,texas_stonewall,18639.115578231293
2012,texas,taylor,NOT SPECIFIED,texas_taylor,778.0
2012,texas,brewster,NOT SPECIFIED,texas_brewster,18639.115578231293
2012,texas,crane,NOT SPECIFIED,texas_crane,26.0
2012,texas,culberson,NOT SPECIFIED,texas_culberson,4016.0
2012,texas,ector,NOT SPECIFIED,texas_ector,401.0
2012,texas,el paso,NOT SPECIFIED,texas_el paso,23928.0
2012,texas,hudspeth,NOT SPECIFIED,texas_hudspeth,29989.0
2012,texas,jeff davis,NOT SPECIFIED,texas_jeff davis,268.0
2012,texas,pecos,NOT SPECIFIED,texas_pecos,13081.0
2012,texas,presidio,NOT SPECIFIED,texas_presidio,569.0
2012,texas,reeves,NOT SPECIFIED,texas_reeves,9225.0
2012,texas,ward,NOT SPECIFIED,texas_ward,215.0
2012,texas,winkler,NOT SPECIFIED,texas_winkler,18639.115578231293
2012,texas,brazoria,NOT SPECIFIED,texas_brazoria,18919.0
2012,texas,calhoun,NOT SPECIFIED,texas_calhoun,5625.0
2012,texas,chambers,NOT SPECIFIED,texas_chambers,13633.0
2012,texas,fort bend,NOT SPECIFIED,texas_fort bend,7669.0
2012,texas,galveston,NOT SPECIFIED,texas_galveston,399.0
2012,texas,harris,NOT SPECIFIED,texas_harris,5732.0
2012,texas,jackson,NOT SPECIFIED,texas_jackson,11408.0
2012,texas,jefferson,NOT SPECIFIED,texas_jefferson,19313.0
2012,texas,liberty,NOT SPECIFIED,texas_liberty,4792.0
2012,texas,matagorda,NOT SPECIFIED,texas_matagorda,33971.0
2012,texas,orange,NOT SPECIFIED,texas_orange,243.0
2012,texas,victoria,NOT SPECIFIED,texas_victoria,2675.0
2012,texas,wharton,NOT SPECIFIED,texas_wharton,66819.0
2012,utah,juab,NOT SPECIFIED,utah_juab,17818.0
2012,utah,millard,NOT SPECIFIED,utah_millard,107560.0
2012,utah,sanpete,NOT SPECIFIED,utah_sanpete,54828.0
2012,utah,sevier,NOT SPECIFIED,utah_sevier,32841.0
2012,utah,utah,NOT SPECIFIED,utah_utah,61273.0
2012,utah,carbon,NOT SPECIFIED,utah_carbon,8550.0
2012,utah,daggett,NOT SPECIFIED,utah_daggett,5102.0
2012,utah,duchesne,NOT SPECIFIED,utah_duchesne,54749.0
2012,utah,emery,NOT SPECIFIED,utah_emery,24301.0
2012,utah,grand,NOT SPECIFIED,utah_grand,3477.0
2012,utah,san juan,NOT SPECIFIED,utah_san juan,2736.0
2012,utah,summit,NOT SPECIFIED,utah_summit,13138.0
2012,utah,uintah,NOT SPECIFIED,utah_uintah,45186.0
2012,utah,wasatch,NOT SPECIFIED,utah_wasatch,8770.0
2012,utah,box elder,NOT SPECIFIED,utah_box elder,87878.0
2012,utah,cache,NOT SPECIFIED,utah_cache,68936.0
2012,utah,davis,NOT SPECIFIED,utah_davis,10216.0
2012,utah,morgan,NOT SPECIFIED,utah_morgan,7615.0
2012,utah,rich,NOT SPECIFIED,utah_rich,54137.0
2012,utah,salt lake,NOT SPECIFIED,utah_salt lake,5401.0
2012,utah,tooele,NOT SPECIFIED,utah_tooele,15180.0
2012,utah,weber,NOT SPECIFIED,utah_weber,24179.0
2012,utah,beaver,NOT SPECIFIED,utah_beaver,31667.0
2012,utah,garfield,NOT SPECIFIED,utah_garfield,14394.0
2012,utah,iron,NOT SPECIFIED,utah_iron,59750.0
2012,utah,kane,NOT SPECIFIED,utah_kane,2255.0
2012,utah,piute,NOT SPECIFIED,utah_piute,10568.0
2012,utah,washington,NOT SPECIFIED,utah_washington,8316.0
2012,utah,wayne,NOT SPECIFIED,utah_wayne,13054.0
2012,vermont,addison,NOT SPECIFIED,vermont_addison,388.0
2012,vermont,bennington,NOT SPECIFIED,vermont_bennington,328.0
2012,vermont,caledonia,NOT SPECIFIED,vermont_caledonia,66.0
2012,vermont,chittenden,NOT SPECIFIED,vermont_chittenden,505.0
2012,vermont,essex,NOT SPECIFIED,vermont_essex,9.0
2012,vermont,franklin,NOT SPECIFIED,vermont_franklin,174.33333333333334
2012,vermont,grand isle,NOT SPECIFIED,vermont_grand isle,69.0
2012,vermont,lamoille,NOT SPECIFIED,vermont_lamoille,100.0
2012,vermont,orange,NOT SPECIFIED,vermont_orange,201.0
2012,vermont,orleans,NOT SPECIFIED,vermont_orleans,42.0
2012,vermont,rutland,NOT SPECIFIED,vermont_rutland,201.33333333333334
2012,vermont,washington,NOT SPECIFIED,vermont_washington,171.0
2012,vermont,windham,NOT SPECIFIED,vermont_windham,332.5
2012,vermont,windsor,NOT SPECIFIED,vermont_windsor,239.0
2012,virginia,albemarle,NOT SPECIFIED,virginia_albemarle,1390.0
2012,virginia,amelia,NOT SPECIFIED,virginia_amelia,375.0
2012,virginia,amherst,NOT SPECIFIED,virginia_amherst,175.0
2012,virginia,appomattox,NOT SPECIFIED,virginia_appomattox,51.0
2012,virginia,bedford,NOT SPECIFIED,virginia_bedford,441.5
2012,virginia,buckingham,NOT SPECIFIED,virginia_buckingham,16.0
2012,virginia,campbell,NOT SPECIFIED,virginia_campbell,291.0
2012,virginia,caroline,NOT SPECIFIED,virginia_caroline,1943.0
2012,virginia,chesterfield,NOT SPECIFIED,virginia_chesterfield,64.0
2012,virginia,cumberland,NOT SPECIFIED,virginia_cumberland,18.0
2012,virginia,fluvanna,NOT SPECIFIED,virginia_fluvanna,144.0
2012,virginia,goochland,NOT SPECIFIED,virginia_goochland,31.0
2012,virginia,greene,NOT SPECIFIED,virginia_greene,49.0
2012,virginia,hanover,NOT SPECIFIED,virginia_hanover,3331.0
2012,virginia,henrico,NOT SPECIFIED,virginia_henrico,803.2219241773963
2012,virginia,louisa,NOT SPECIFIED,virginia_louisa,278.0
2012,virginia,nelson,NOT SPECIFIED,virginia_nelson,713.0
2012,virginia,orange,NOT SPECIFIED,virginia_orange,874.0
2012,virginia,powhatan,NOT SPECIFIED,virginia_powhatan,100.0
2012,virginia,prince edward,NOT SPECIFIED,virginia_prince edward,96.0
2012,virginia,spotsylvania,NOT SPECIFIED,virginia_spotsylvania,51.0
2012,virginia,accomack,NOT SPECIFIED,virginia_accomack,5370.0
2012,virginia,charles city,NOT SPECIFIED,virginia_charles city,1435.0
2012,virginia,essex,NOT SPECIFIED,virginia_essex,246.0
2012,virginia,gloucester,NOT SPECIFIED,virginia_gloucester,46.0
2012,virginia,james city,NOT SPECIFIED,virginia_james city,38.0
2012,virginia,king and queen,NOT SPECIFIED,virginia_king and queen,771.5
2012,virginia,king george,NOT SPECIFIED,virginia_king george,351.0
2012,virginia,king william,NOT SPECIFIED,virginia_king william,1045.0
2012,virginia,lancaster,NOT SPECIFIED,virginia_lancaster,12.0
2012,virginia,mathews,NOT SPECIFIED,virginia_mathews,17.0
2012,virginia,middlesex,NOT SPECIFIED,virginia_middlesex,478.0
2012,virginia,new kent,NOT SPECIFIED,virginia_new kent,408.25
2012,virginia,northampton,NOT SPECIFIED,virginia_northampton,6336.0
2012,virginia,northumberland,NOT SPECIFIED,virginia_northumberland,39.0
2012,virginia,richmond,NOT SPECIFIED,virginia_richmond,127.0
2012,virginia,westmoreland,NOT SPECIFIED,virginia_westmoreland,1641.0
2012,virginia,york,NOT SPECIFIED,virginia_york,22.0
2012,virginia,arlington,NOT SPECIFIED,virginia_arlington,803.2219241773963
2012,virginia,clarke,NOT SPECIFIED,virginia_clarke,249.0
2012,virginia,culpeper,NOT SPECIFIED,virginia_culpeper,298.0
2012,virginia,fairfax,NOT SPECIFIED,virginia_fairfax,46.0
2012,virginia,fauquier,NOT SPECIFIED,virginia_fauquier,292.0
2012,virginia,frederick,NOT SPECIFIED,virginia_frederick,138.0
2012,virginia,loudoun,NOT SPECIFIED,virginia_loudoun,533.0
2012,virginia,madison,NOT SPECIFIED,virginia_madison,69.0
2012,virginia,page,NOT SPECIFIED,virginia_page,1004.0
2012,virginia,prince william,NOT SPECIFIED,virginia_prince william,672.0
2012,virginia,rappahannock,NOT SPECIFIED,virginia_rappahannock,197.5
2012,virginia,rockingham,NOT SPECIFIED,virginia_rockingham,4732.5
2012,virginia,shenandoah,NOT SPECIFIED,virginia_shenandoah,719.0
2012,virginia,stafford,NOT SPECIFIED,virginia_stafford,137.33333333333334
2012,virginia,warren,NOT SPECIFIED,virginia_warren,12.0
2012,virginia,brunswick,NOT SPECIFIED,virginia_brunswick,1281.0
2012,virginia,chesapeake city,NOT SPECIFIED,virginia_chesapeake city,269.75
2012,virginia,dinwiddie,NOT SPECIFIED,virginia_dinwiddie,1333.5
2012,virginia,greensville,NOT SPECIFIED,virginia_greensville,246.0
2012,virginia,isle of wight,NOT SPECIFIED,virginia_isle of wight,1192.5
2012,virginia,mecklenburg,NOT SPECIFIED,virginia_mecklenburg,2751.0
2012,virginia,prince george,NOT SPECIFIED,virginia_prince george,8.0
2012,virginia,southampton,NOT SPECIFIED,virginia_southampton,2464.6666666666665
2012,virginia,suffolk city,NOT SPECIFIED,virginia_suffolk city,851.0
2012,virginia,surry,NOT SPECIFIED,virginia_surry,1237.0
2012,virginia,sussex,NOT SPECIFIED,virginia_sussex,1372.0
2012,virginia,virginia beach city,NOT SPECIFIED,virginia_virginia beach city,180.0
2012,virginia,charlotte,NOT SPECIFIED,virginia_charlotte,760.0
2012,virginia,franklin,NOT SPECIFIED,virginia_franklin,893.0
2012,virginia,halifax,NOT SPECIFIED,virginia_halifax,2140.0
2012,virginia,henry,NOT SPECIFIED,virginia_henry,137.0
2012,virginia,lunenburg,NOT SPECIFIED,virginia_lunenburg,1039.0
2012,virginia,nottoway,NOT SPECIFIED,virginia_nottoway,75.0
2012,virginia,patrick,NOT SPECIFIED,virginia_patrick,86.0
2012,virginia,pittsylvania,NOT SPECIFIED,virginia_pittsylvania,3692.0
2012,virginia,bland,NOT SPECIFIED,virginia_bland,72.5
2012,virginia,buchanan,NOT SPECIFIED,virginia_buchanan,803.2219241773963
2012,virginia,carroll,NOT SPECIFIED,virginia_carroll,1086.0
2012,virginia,floyd,NOT SPECIFIED,virginia_floyd,168.0
2012,virginia,giles,NOT SPECIFIED,virginia_giles,33.0
2012,virginia,grayson,NOT SPECIFIED,virginia_grayson,313.0
2012,virginia,lee,NOT SPECIFIED,virginia_lee,520.0
2012,virginia,montgomery,NOT SPECIFIED,virginia_montgomery,349.0
2012,virginia,pulaski,NOT SPECIFIED,virginia_pulaski,14.0
2012,virginia,russell,NOT SPECIFIED,virginia_russell,12.0
2012,virginia,scott,NOT SPECIFIED,virginia_scott,256.0
2012,virginia,smyth,NOT SPECIFIED,virginia_smyth,155.75
2012,virginia,tazewell,NOT SPECIFIED,virginia_tazewell,18.0
2012,virginia,washington,NOT SPECIFIED,virginia_washington,410.5
2012,virginia,wise,NOT SPECIFIED,virginia_wise,11.0
2012,virginia,wythe,NOT SPECIFIED,virginia_wythe,72.0
2012,virginia,alleghany,NOT SPECIFIED,virginia_alleghany,8.0
2012,virginia,augusta,NOT SPECIFIED,virginia_augusta,3088.0
2012,virginia,bath,NOT SPECIFIED,virginia_bath,19.0
2012,virginia,botetourt,NOT SPECIFIED,virginia_botetourt,98.0
2012,virginia,craig,NOT SPECIFIED,virginia_craig,11.0
2012,virginia,highland,NOT SPECIFIED,virginia_highland,20.0
2012,virginia,roanoke,NOT SPECIFIED,virginia_roanoke,96.0
2012,virginia,rockbridge,NOT SPECIFIED,virginia_rockbridge,404.5
2012,washington,benton,NOT SPECIFIED,washington_benton,189833.0
2012,washington,chelan,NOT SPECIFIED,washington_chelan,21790.0
2012,washington,kittitas,NOT SPECIFIED,washington_kittitas,49654.0
2012,washington,klickitat,NOT SPECIFIED,washington_klickitat,18413.0
2012,washington,okanogan,NOT SPECIFIED,washington_okanogan,47740.0
2012,washington,yakima,NOT SPECIFIED,washington_yakima,210313.0
2012,washington,adams,NOT SPECIFIED,washington_adams,122892.0
2012,washington,douglas,NOT SPECIFIED,washington_douglas,17845.0
2012,washington,franklin,NOT SPECIFIED,washington_franklin,203297.0
2012,washington,grant,NOT SPECIFIED,washington_grant,415595.0
2012,washington,lincoln,NOT SPECIFIED,washington_lincoln,33836.0
2012,washington,ferry,NOT SPECIFIED,washington_ferry,2739.0
2012,washington,pend oreille,NOT SPECIFIED,washington_pend oreille,782.0
2012,washington,spokane,NOT SPECIFIED,washington_spokane,9748.0
2012,washington,stevens,NOT SPECIFIED,washington_stevens,5639.0
2012,washington,asotin,NOT SPECIFIED,washington_asotin,319.0
2012,washington,columbia,NOT SPECIFIED,washington_columbia,3635.0
2012,washington,garfield,NOT SPECIFIED,washington_garfield,771.0
2012,washington,walla walla,NOT SPECIFIED,washington_walla walla,88077.0
2012,washington,whitman,NOT SPECIFIED,washington_whitman,4158.0
2012,washington,clallam,NOT SPECIFIED,washington_clallam,3072.0
2012,washington,clark,NOT SPECIFIED,washington_clark,3387.0
2012,washington,cowlitz,NOT SPECIFIED,washington_cowlitz,7199.0
2012,washington,grays harbor,NOT SPECIFIED,washington_grays harbor,8268.0
2012,washington,island,NOT SPECIFIED,washington_island,1229.0
2012,washington,jefferson,NOT SPECIFIED,washington_jefferson,937.0
2012,washington,king,NOT SPECIFIED,washington_king,3306.0
2012,washington,kitsap,NOT SPECIFIED,washington_kitsap,389.0
2012,washington,lewis,NOT SPECIFIED,washington_lewis,7387.0
2012,washington,mason,NOT SPECIFIED,washington_mason,290.0
2012,washington,pacific,NOT SPECIFIED,washington_pacific,2766.75
2012,washington,pierce,NOT SPECIFIED,washington_pierce,2438.0
2012,washington,san juan,NOT SPECIFIED,washington_san juan,350.6666666666667
2012,washington,skagit,NOT SPECIFIED,washington_skagit,18683.0
2012,washington,skamania,NOT SPECIFIED,washington_skamania,332.0
2012,washington,snohomish,NOT SPECIFIED,washington_snohomish,5134.0
2012,washington,thurston,NOT SPECIFIED,washington_thurston,3944.0
2012,washington,wahkiakum,NOT SPECIFIED,washington_wahkiakum,48.0
2012,washington,whatcom,NOT SPECIFIED,washington_whatcom,34299.0
2012,west virginia,berkeley,NOT SPECIFIED,west virginia_berkeley,124.0
2012,west virginia,grant,NOT SPECIFIED,west virginia_grant,48.0
2012,west virginia,greenbrier,NOT SPECIFIED,west virginia_greenbrier,40.0
2012,west virginia,hampshire,NOT SPECIFIED,west virginia_hampshire,146.0
2012,west virginia,hardy,NOT SPECIFIED,west virginia_hardy,21.0
2012,west virginia,jefferson,NOT SPECIFIED,west virginia_jefferson,301.0
2012,west virginia,mineral,NOT SPECIFIED,west virginia_mineral,67.0
2012,west virginia,monroe,NOT SPECIFIED,west virginia_monroe,18.0
2012,west virginia,morgan,NOT SPECIFIED,west virginia_morgan,52.0
